box_3_Hareli(Clone) stack 80 Shelf_0 Rack_0_1_0
1.515687, 1.579443, 0.4766838, 467.062, 144.2302
1.498946, 1.579443, 0.2372683, 472.8952, 144.5211
1.515687, 1.579443, 0.4766838, 467.062, 144.2302
1.498946, 1.766943, 0.2372683, 472.8952, 129.7131
1.498946, 1.579443, 0.2372683, 472.8952, 144.5211
1.515687, 1.579443, 0.4766838, 467.062, 144.2302
1.515687, 1.766943, 0.4766837, 467.062, 129.8746
1.498946, 1.579443, 0.2372683, 472.8952, 144.5211
1.498946, 1.766943, 0.2372683, 472.8952, 129.7131
box_6_melody(Clone) stack 84 Shelf_1 Rack_0_1_0
1.515687, 1.954443, 0.223317, 474.6483, 114.8682
1.498946, 1.954443, 0.4627324, 466.1828, 115.4843
1.498946, 1.954443, 0.4627324, 466.1828, 115.4843
1.498946, 1.766943, 0.4627325, 466.1828, 129.8655
1.515687, 1.766943, 0.223317, 474.6483, 129.7034
1.498946, 1.766943, 0.4627325, 466.1828, 129.8655
1.515687, 1.954443, 0.223317, 474.6483, 114.8682
1.515687, 1.766943, 0.223317, 474.6483, 129.7034
1.498946, 1.766943, 0.4627325, 466.1828, 129.8655
1.498946, 1.954443, 0.4627324, 466.1828, 115.4843
1.515687, 1.766943, 0.223317, 474.6483, 129.7034
1.515687, 1.954443, 0.223317, 474.6483, 114.8682
box4_Fairever(Clone) stack 85 Shelf_1 Rack_0_1_0
1.308248, 1.369311, 0.226747, 458.1369, 161.1526
1.108523, 1.369311, 0.2372142, 442.0627, 161.1166
1.120893, 1.369311, 0.4732538, 436.9214, 160.3296
1.320619, 1.369311, 0.4627866, 452.5037, 160.3635
1.120893, 1.369311, 0.4732538, 436.9214, 160.3296
1.120893, 1.204311, 0.4732538, 436.9214, 172.968
1.320619, 1.204311, 0.4627866, 452.5037, 173.0188
1.320619, 1.369311, 0.4627866, 452.5037, 160.3635
1.320619, 1.369311, 0.4627866, 452.5037, 160.3635
1.320619, 1.204311, 0.4627866, 452.5037, 173.0188
1.308248, 1.204311, 0.226747, 458.1369, 174.2017
1.308248, 1.369311, 0.226747, 458.1369, 161.1526
1.108523, 1.204311, 0.2372142, 442.0627, 174.1477
1.308248, 1.204311, 0.226747, 458.1369, 174.2017
1.320619, 1.204311, 0.4627866, 452.5037, 173.0188
1.120893, 1.204311, 0.4732538, 436.9214, 172.968
1.108523, 1.369311, 0.2372142, 442.0627, 161.1166
1.108523, 1.204311, 0.2372142, 442.0627, 174.1477
1.120893, 1.204311, 0.4732538, 436.9214, 172.968
1.120893, 1.369311, 0.4732538, 436.9214, 160.3296
1.308248, 1.369311, 0.226747, 458.1369, 161.1526
1.308248, 1.204311, 0.226747, 458.1369, 174.2017
1.108523, 1.204311, 0.2372142, 442.0627, 174.1477
1.108523, 1.369311, 0.2372142, 442.0627, 161.1166
box4_Fairever(Clone) stack 85 Shelf_1 Rack_0_1_0
1.320619, 1.534311, 0.2372142, 458.8133, 148.0855
1.120893, 1.534311, 0.226747, 443.3198, 148.1035
1.108523, 1.534311, 0.4627866, 436.2362, 147.7082
1.308248, 1.534311, 0.4732538, 451.2722, 147.6912
1.108523, 1.534311, 0.4627866, 436.2362, 147.7082
1.108523, 1.369311, 0.4627866, 436.2362, 160.3635
1.308248, 1.369311, 0.4732538, 451.2722, 160.3296
1.308248, 1.534311, 0.4732538, 451.2722, 147.6912
1.308248, 1.534311, 0.4732538, 451.2722, 147.6912
1.308248, 1.369311, 0.4732538, 451.2722, 160.3296
1.320619, 1.369311, 0.2372142, 458.8133, 161.1166
1.320619, 1.534311, 0.2372142, 458.8133, 148.0855
1.120893, 1.369311, 0.226747, 443.3198, 161.1526
1.320619, 1.369311, 0.2372142, 458.8133, 161.1166
1.308248, 1.369311, 0.4732538, 451.2722, 160.3296
1.108523, 1.369311, 0.4627866, 436.2362, 160.3635
1.120893, 1.534311, 0.226747, 443.3198, 148.1035
1.120893, 1.369311, 0.226747, 443.3198, 161.1526
1.108523, 1.369311, 0.4627866, 436.2362, 160.3635
1.108523, 1.534311, 0.4627866, 436.2362, 147.7082
1.320619, 1.534311, 0.2372142, 458.8133, 148.0855
1.320619, 1.369311, 0.2372142, 458.8133, 161.1166
1.120893, 1.369311, 0.226747, 443.3198, 161.1526
1.120893, 1.534311, 0.226747, 443.3198, 148.1035
box4_Fairever(Clone) stack 85 Shelf_1 Rack_0_1_0
1.32449, 1.699311, 0.2409839, 459.0104, 135.0544
1.125251, 1.699311, 0.2235528, 443.7503, 135.0545
1.104651, 1.699311, 0.4590169, 436.0337, 135.0529
1.30389, 1.699311, 0.476448, 450.8524, 135.0527
1.104651, 1.699311, 0.4590169, 436.0337, 135.0529
1.104651, 1.534311, 0.4590169, 436.0337, 147.7143
1.30389, 1.534311, 0.476448, 450.8524, 147.686
1.30389, 1.699311, 0.476448, 450.8524, 135.0527
1.30389, 1.699311, 0.476448, 450.8524, 135.0527
1.30389, 1.534311, 0.476448, 450.8524, 147.686
1.32449, 1.534311, 0.2409839, 459.0104, 148.079
1.32449, 1.699311, 0.2409839, 459.0104, 135.0544
1.125251, 1.534311, 0.2235527, 443.7503, 148.109
1.32449, 1.534311, 0.2409839, 459.0104, 148.079
1.30389, 1.534311, 0.476448, 450.8524, 147.686
1.104651, 1.534311, 0.4590169, 436.0337, 147.7143
1.125251, 1.699311, 0.2235528, 443.7503, 135.0545
1.125251, 1.534311, 0.2235527, 443.7503, 148.109
1.104651, 1.534311, 0.4590169, 436.0337, 147.7143
1.104651, 1.699311, 0.4590169, 436.0337, 135.0529
1.32449, 1.699311, 0.2409839, 459.0104, 135.0544
1.32449, 1.534311, 0.2409839, 459.0104, 148.079
1.125251, 1.534311, 0.2235527, 443.7503, 148.109
1.125251, 1.699311, 0.2235528, 443.7503, 135.0545
box4_Fairever(Clone) stack 85 Shelf_1 Rack_0_1_0
1.316618, 1.864311, 0.2335818, 458.6018, 122.0171
1.116648, 1.864311, 0.2300913, 442.8947, 122.0111
1.112523, 1.864311, 0.4664189, 436.4518, 122.4034
1.312493, 1.864311, 0.4699094, 451.6877, 122.409
1.112523, 1.864311, 0.4664189, 436.4518, 122.4034
1.112523, 1.699311, 0.4664189, 436.4518, 135.0528
1.312493, 1.699311, 0.4699094, 451.6877, 135.0528
1.312493, 1.864311, 0.4699094, 451.6877, 122.409
1.312493, 1.864311, 0.4699094, 451.6877, 122.409
1.312493, 1.699311, 0.4699094, 451.6877, 135.0528
1.316618, 1.699311, 0.2335818, 458.6018, 135.0544
1.316618, 1.864311, 0.2335818, 458.6018, 122.0171
1.116648, 1.699311, 0.2300914, 442.8947, 135.0545
1.316618, 1.699311, 0.2335818, 458.6018, 135.0544
1.312493, 1.699311, 0.4699094, 451.6877, 135.0528
1.112523, 1.699311, 0.4664189, 436.4518, 135.0528
1.116648, 1.864311, 0.2300913, 442.8947, 122.0111
1.116648, 1.699311, 0.2300914, 442.8947, 135.0545
1.112523, 1.699311, 0.4664189, 436.4518, 135.0528
1.112523, 1.864311, 0.4664189, 436.4518, 122.4034
1.316618, 1.864311, 0.2335818, 458.6018, 122.0171
1.316618, 1.699311, 0.2335818, 458.6018, 135.0544
1.116648, 1.699311, 0.2300914, 442.8947, 135.0545
1.116648, 1.864311, 0.2300913, 442.8947, 122.0111
box_7_litchi(Clone) stack 86 Shelf_2 Rack_0_1_0
1.353975, 2.599012, 0.2535512, 460.9725, 64.15167
1.154097, 2.599012, 0.2465713, 445.409, 64.08665
1.147117, 2.599012, 0.4464495, 439.6132, 65.90234
1.346995, 2.599012, 0.4534294, 454.7838, 65.96407
1.147117, 2.599012, 0.4464495, 439.6132, 65.90234
1.147117, 2.389012, 0.4464495, 439.6132, 82.04285
1.346995, 2.389012, 0.4534294, 454.7838, 82.09015
1.346995, 2.599012, 0.4534294, 454.7838, 65.96407
1.346995, 2.599012, 0.4534294, 454.7838, 65.96407
1.346995, 2.389012, 0.4534294, 454.7838, 82.09015
1.353975, 2.389012, 0.2535512, 460.9725, 80.70111
1.353975, 2.599012, 0.2535512, 460.9725, 64.15167
1.154097, 2.389012, 0.2465713, 445.409, 80.65128
1.353975, 2.389012, 0.2535512, 460.9725, 80.70111
1.346995, 2.389012, 0.4534294, 454.7838, 82.09015
1.147117, 2.389012, 0.4464495, 439.6132, 82.04285
1.154097, 2.599012, 0.2465713, 445.409, 64.08665
1.154097, 2.389012, 0.2465713, 445.409, 80.65128
1.147117, 2.389012, 0.4464495, 439.6132, 82.04285
1.147117, 2.599012, 0.4464495, 439.6132, 65.90234
1.353975, 2.599012, 0.2535512, 460.9725, 64.15167
1.353975, 2.389012, 0.2535512, 460.9725, 80.70111
1.154097, 2.389012, 0.2465713, 445.409, 80.65128
1.154097, 2.599012, 0.2465713, 445.409, 64.08665
box_7_litchi(Clone) stack 86 Shelf_2 Rack_0_1_0
1.355643, 2.809012, 0.255371, 461.0511, 47.62312
1.155917, 2.809012, 0.2449038, 445.5976, 47.50285
1.14545, 2.809012, 0.4446297, 439.5316, 49.74196
1.345176, 2.809012, 0.4550969, 454.5982, 49.85616
1.14545, 2.809012, 0.4446297, 439.5316, 49.74196
1.14545, 2.599012, 0.4446297, 439.5316, 65.88623
1.345176, 2.599012, 0.4550969, 454.5982, 65.97881
1.345176, 2.809012, 0.4550969, 454.5982, 49.85616
1.345176, 2.809012, 0.4550969, 454.5982, 49.85616
1.345176, 2.599012, 0.4550969, 454.5982, 65.97881
1.355643, 2.599012, 0.255371, 461.0511, 64.16859
1.355643, 2.809012, 0.255371, 461.0511, 47.62312
1.155917, 2.599012, 0.2449038, 445.5976, 64.07111
1.355643, 2.599012, 0.255371, 461.0511, 64.16859
1.345176, 2.599012, 0.4550969, 454.5982, 65.97881
1.14545, 2.599012, 0.4446297, 439.5316, 65.88623
1.155917, 2.809012, 0.2449038, 445.5976, 47.50285
1.155917, 2.599012, 0.2449038, 445.5976, 64.07111
1.14545, 2.599012, 0.4446297, 439.5316, 65.88623
1.14545, 2.809012, 0.4446297, 439.5316, 49.74196
1.355643, 2.809012, 0.255371, 461.0511, 47.62312
1.355643, 2.599012, 0.255371, 461.0511, 64.16859
1.155917, 2.599012, 0.2449038, 445.5976, 64.07111
1.155917, 2.809012, 0.2449038, 445.5976, 47.50285
box_7_litchi(Clone) stack 86 Shelf_2 Rack_0_1_0
1.339546, 3.019012, 0.2400953, 460.2245, 30.86876
1.140641, 3.019012, 0.2610011, 443.9607, 31.15442
1.161547, 3.019012, 0.4599054, 440.3769, 33.79579
1.360451, 3.019012, 0.4389997, 456.2163, 33.52451
1.161547, 3.019012, 0.4599054, 440.3769, 33.79579
1.161547, 2.809012, 0.4599054, 440.3769, 49.90851
1.360451, 2.809012, 0.4389997, 456.2163, 49.68042
1.360451, 3.019012, 0.4389997, 456.2163, 33.52451
1.360451, 3.019012, 0.4389997, 456.2163, 33.52451
1.360451, 2.809012, 0.4389997, 456.2163, 49.68042
1.339546, 2.809012, 0.2400953, 460.2245, 47.44748
1.339546, 3.019012, 0.2400953, 460.2245, 30.86876
1.140641, 2.809012, 0.2610011, 443.9607, 47.68767
1.339546, 2.809012, 0.2400953, 460.2245, 47.44748
1.360451, 2.809012, 0.4389997, 456.2163, 49.68042
1.161547, 2.809012, 0.4599054, 440.3769, 49.90851
1.140641, 3.019012, 0.2610011, 443.9607, 31.15442
1.140641, 2.809012, 0.2610011, 443.9607, 47.68767
1.161547, 2.809012, 0.4599054, 440.3769, 49.90851
1.161547, 3.019012, 0.4599054, 440.3769, 33.79579
1.339546, 3.019012, 0.2400953, 460.2245, 30.86876
1.339546, 2.809012, 0.2400953, 460.2245, 47.44748
1.140641, 2.809012, 0.2610011, 443.9607, 47.68767
1.140641, 3.019012, 0.2610011, 443.9607, 31.15442
box_7_litchi(Clone) stack 86 Shelf_2 Rack_0_1_0
1.339546, 3.229012, 0.2400953, 460.2245, 14.29001
1.140641, 3.229012, 0.2610011, 443.9607, 14.62114
1.161547, 3.229012, 0.4599054, 440.3769, 17.68304
1.360451, 3.229012, 0.4389997, 456.2163, 17.36856
1.161547, 3.229012, 0.4599054, 440.3769, 17.68304
1.161547, 3.019012, 0.4599054, 440.3769, 33.79579
1.360451, 3.019012, 0.4389997, 456.2163, 33.52451
1.360451, 3.229012, 0.4389997, 456.2163, 17.36856
1.360451, 3.229012, 0.4389997, 456.2163, 17.36856
1.360451, 3.019012, 0.4389997, 456.2163, 33.52451
1.339546, 3.019012, 0.2400953, 460.2245, 30.86876
1.339546, 3.229012, 0.2400953, 460.2245, 14.29001
1.140641, 3.019012, 0.2610011, 443.9607, 31.15442
1.339546, 3.019012, 0.2400953, 460.2245, 30.86876
1.360451, 3.019012, 0.4389997, 456.2163, 33.52451
1.161547, 3.019012, 0.4599054, 440.3769, 33.79579
1.140641, 3.229012, 0.2610011, 443.9607, 14.62114
1.140641, 3.019012, 0.2610011, 443.9607, 31.15442
1.161547, 3.019012, 0.4599054, 440.3769, 33.79579
1.161547, 3.229012, 0.4599054, 440.3769, 17.68304
1.339546, 3.229012, 0.2400953, 460.2245, 14.29001
1.339546, 3.019012, 0.2400953, 460.2245, 30.86876
1.140641, 3.019012, 0.2610011, 443.9607, 31.15442
1.140641, 3.229012, 0.2610011, 443.9607, 14.62114
box_1_Parle-G-GOLD(Clone) stack 87 Shelf_2 Rack_0_1_0
1.541217, 2.560843, 0.2389311, 476.182, 67.02914
1.526659, 2.560843, 0.4471184, 468.765, 68.84169
1.526659, 2.560843, 0.4471184, 468.765, 68.84169
1.526659, 2.388343, 0.4471184, 468.765, 82.09882
1.541217, 2.388343, 0.2389311, 476.182, 80.64948
1.526659, 2.388343, 0.4471184, 468.765, 82.09882
1.541217, 2.560843, 0.2389311, 476.182, 67.02914
1.541217, 2.388343, 0.2389311, 476.182, 80.64948
1.526659, 2.388343, 0.4471184, 468.765, 82.09882
1.526659, 2.560843, 0.4471184, 468.765, 68.84169
1.541217, 2.388343, 0.2389311, 476.182, 80.64948
1.541217, 2.560843, 0.2389311, 476.182, 67.02914
box_1_Parle-G-GOLD(Clone) stack 87 Shelf_2 Rack_0_1_0
1.54317, 2.733343, 0.2373341, 476.3858, 53.39168
1.524981, 2.733343, 0.4452356, 468.6912, 55.5654
1.524981, 2.733343, 0.4452356, 468.6912, 55.5654
1.524981, 2.560843, 0.4452356, 468.6912, 68.82573
1.54317, 2.560843, 0.237334, 476.3858, 67.01486
1.524981, 2.560843, 0.4452356, 468.6912, 68.82573
1.54317, 2.733343, 0.2373341, 476.3858, 53.39168
1.54317, 2.560843, 0.237334, 476.3858, 67.01486
1.524981, 2.560843, 0.4452356, 468.6912, 68.82573
1.524981, 2.733343, 0.4452356, 468.6912, 55.5654
1.54317, 2.560843, 0.237334, 476.3858, 67.01486
1.54317, 2.733343, 0.2373341, 476.3858, 53.39168
box_2_Parle-G(Clone) stack 90 Shelf_0 Rack_0_1_1
-0.7993499, 0.2744219, 0.2931767, 291.0102, 246.7636
-0.9982544, 0.2744219, 0.272271, 275.5134, 247.0698
-1.012396, 0.2744219, 0.406824, 273.8056, 245.1283
-0.813492, 0.2744219, 0.4277297, 289.0393, 244.8326
-1.012396, 0.2744219, 0.406824, 273.8056, 245.1283
-1.012396, 0.01942196, 0.406824, 273.8056, 264.8275
-0.813492, 0.01942196, 0.4277297, 289.0393, 264.4789
-0.813492, 0.2744219, 0.4277297, 289.0393, 244.8326
-0.813492, 0.2744219, 0.4277297, 289.0393, 244.8326
-0.813492, 0.01942196, 0.4277297, 289.0393, 264.4789
-0.7993499, 0.01942196, 0.2931767, 291.0102, 266.7553
-0.7993499, 0.2744219, 0.2931767, 291.0102, 246.7636
-0.9982544, 0.01942196, 0.272271, 275.5134, 267.1162
-0.7993499, 0.01942196, 0.2931767, 291.0102, 266.7553
-0.813492, 0.01942196, 0.4277297, 289.0393, 264.4789
-1.012396, 0.01942196, 0.406824, 273.8056, 264.8275
-0.9982544, 0.2744219, 0.272271, 275.5134, 247.0698
-0.9982544, 0.01942196, 0.272271, 275.5134, 267.1162
-1.012396, 0.01942196, 0.406824, 273.8056, 264.8275
-1.012396, 0.2744219, 0.406824, 273.8056, 245.1283
-0.7993499, 0.2744219, 0.2931767, 291.0102, 246.7636
-0.7993499, 0.01942196, 0.2931767, 291.0102, 266.7553
-0.9982544, 0.01942196, 0.272271, 275.5134, 267.1162
-0.9982544, 0.2744219, 0.272271, 275.5134, 247.0698
box_2_Parle-G(Clone) stack 90 Shelf_0 Rack_0_1_1
-0.7993499, 0.5294219, 0.2931767, 291.0102, 226.7719
-0.9982544, 0.5294219, 0.272271, 275.5134, 227.0233
-1.012396, 0.5294219, 0.406824, 273.8056, 225.4291
-0.813492, 0.5294219, 0.4277297, 289.0393, 225.1863
-1.012396, 0.5294219, 0.406824, 273.8056, 225.4291
-1.012396, 0.2744219, 0.406824, 273.8056, 245.1283
-0.813492, 0.2744219, 0.4277297, 289.0393, 244.8326
-0.813492, 0.5294219, 0.4277297, 289.0393, 225.1863
-0.813492, 0.5294219, 0.4277297, 289.0393, 225.1863
-0.813492, 0.2744219, 0.4277297, 289.0393, 244.8326
-0.7993499, 0.2744219, 0.2931767, 291.0102, 246.7636
-0.7993499, 0.5294219, 0.2931767, 291.0102, 226.7719
-0.9982544, 0.2744219, 0.272271, 275.5134, 247.0698
-0.7993499, 0.2744219, 0.2931767, 291.0102, 246.7636
-0.813492, 0.2744219, 0.4277297, 289.0393, 244.8326
-1.012396, 0.2744219, 0.406824, 273.8056, 245.1283
-0.9982544, 0.5294219, 0.272271, 275.5134, 227.0233
-0.9982544, 0.2744219, 0.272271, 275.5134, 247.0698
-1.012396, 0.2744219, 0.406824, 273.8056, 245.1283
-1.012396, 0.5294219, 0.406824, 273.8056, 225.4291
-0.7993499, 0.5294219, 0.2931767, 291.0102, 226.7719
-0.7993499, 0.2744219, 0.2931767, 291.0102, 246.7636
-0.9982544, 0.2744219, 0.272271, 275.5134, 247.0698
-0.9982544, 0.5294219, 0.272271, 275.5134, 227.0233
box_2_Parle-G(Clone) stack 90 Shelf_0 Rack_0_1_1
-0.813492, 0.7844219, 0.272271, 290.0382, 206.9769
-1.012396, 0.7844219, 0.2931767, 274.3076, 206.7802
-0.9982544, 0.7844219, 0.4277297, 274.8044, 205.5401
-0.7993499, 0.7844219, 0.406824, 290.2638, 205.7299
-0.9982544, 0.7844219, 0.4277297, 274.8044, 205.5401
-0.9982544, 0.5294219, 0.4277297, 274.8044, 225.1863
-0.7993499, 0.5294219, 0.406824, 290.2638, 225.4291
-0.7993499, 0.7844219, 0.406824, 290.2638, 205.7299
-0.7993499, 0.7844219, 0.406824, 290.2638, 205.7299
-0.7993499, 0.5294219, 0.406824, 290.2638, 225.4291
-0.813492, 0.5294219, 0.272271, 290.0382, 227.0233
-0.813492, 0.7844219, 0.272271, 290.0382, 206.9769
-1.012396, 0.5294219, 0.2931767, 274.3076, 226.7719
-0.813492, 0.5294219, 0.272271, 290.0382, 227.0233
-0.7993499, 0.5294219, 0.406824, 290.2638, 225.4291
-0.9982544, 0.5294219, 0.4277297, 274.8044, 225.1863
-1.012396, 0.7844219, 0.2931767, 274.3076, 206.7802
-1.012396, 0.5294219, 0.2931767, 274.3076, 226.7719
-0.9982544, 0.5294219, 0.4277297, 274.8044, 225.1863
-0.9982544, 0.7844219, 0.4277297, 274.8044, 205.5401
-0.813492, 0.7844219, 0.272271, 290.0382, 206.9769
-0.813492, 0.5294219, 0.272271, 290.0382, 227.0233
-1.012396, 0.5294219, 0.2931767, 274.3076, 226.7719
-1.012396, 0.7844219, 0.2931767, 274.3076, 206.7802
box_8_lizol(Clone) stack 92 Shelf_0 Rack_0_1_1
-0.04045259, 0.1961813, 0.2199211, 351.5749, 254.037
-0.2399654, 0.1961813, 0.2338724, 335.6062, 253.8183
-0.2227489, 0.1961813, 0.4800797, 333.9214, 250.087
-0.0232361, 0.1961813, 0.4661284, 349.3847, 250.2922
-0.2227489, 0.1961813, 0.4800797, 333.9214, 250.087
-0.2227489, 0.01993132, 0.4800797, 333.9214, 263.5754
-0.0232361, 0.01993132, 0.4661284, 349.3847, 263.8046
-0.0232361, 0.1961813, 0.4661284, 349.3847, 250.2922
-0.0232361, 0.1961813, 0.4661284, 349.3847, 250.2922
-0.0232361, 0.01993132, 0.4661284, 349.3847, 263.8046
-0.04045259, 0.01993129, 0.2199211, 351.5749, 267.9884
-0.04045259, 0.1961813, 0.2199211, 351.5749, 254.037
-0.2399654, 0.01993129, 0.2338724, 335.6062, 267.744
-0.04045259, 0.01993129, 0.2199211, 351.5749, 267.9884
-0.0232361, 0.01993132, 0.4661284, 349.3847, 263.8046
-0.2227489, 0.01993132, 0.4800797, 333.9214, 263.5754
-0.2399654, 0.1961813, 0.2338724, 335.6062, 253.8183
-0.2399654, 0.01993129, 0.2338724, 335.6062, 267.744
-0.2227489, 0.01993132, 0.4800797, 333.9214, 263.5754
-0.2227489, 0.1961813, 0.4800797, 333.9214, 250.087
-0.04045259, 0.1961813, 0.2199211, 351.5749, 254.037
-0.04045259, 0.01993129, 0.2199211, 351.5749, 267.9884
-0.2399654, 0.01993129, 0.2338724, 335.6062, 267.744
-0.2399654, 0.1961813, 0.2338724, 335.6062, 253.8183
box_8_lizol(Clone) stack 92 Shelf_0 Rack_0_1_1
-0.02735492, 0.3724313, 0.2301612, 352.4597, 239.9439
-0.2272331, 0.3724313, 0.2231813, 336.7484, 240.0405
-0.2358465, 0.3724313, 0.4698395, 333.0405, 236.7315
-0.03596842, 0.3724313, 0.4768194, 348.2607, 236.6409
-0.2358465, 0.3724313, 0.4698395, 333.0405, 236.7315
-0.2358465, 0.1961813, 0.4698395, 333.0405, 250.2375
-0.03596842, 0.1961813, 0.4768195, 348.2607, 250.1349
-0.03596842, 0.3724313, 0.4768194, 348.2607, 236.6409
-0.03596842, 0.3724313, 0.4768194, 348.2607, 236.6409
-0.03596842, 0.1961813, 0.4768195, 348.2607, 250.1349
-0.02735492, 0.1961813, 0.2301612, 352.4597, 253.8764
-0.02735492, 0.3724313, 0.2301612, 352.4597, 239.9439
-0.2272331, 0.1961813, 0.2231813, 336.7484, 253.9859
-0.02735492, 0.1961813, 0.2301612, 352.4597, 253.8764
-0.03596842, 0.1961813, 0.4768195, 348.2607, 250.1349
-0.2358465, 0.1961813, 0.4698395, 333.0405, 250.2375
-0.2272331, 0.3724313, 0.2231813, 336.7484, 240.0405
-0.2272331, 0.1961813, 0.2231813, 336.7484, 253.9859
-0.2358465, 0.1961813, 0.4698395, 333.0405, 250.2375
-0.2358465, 0.3724313, 0.4698395, 333.0405, 236.7315
-0.02735492, 0.3724313, 0.2301612, 352.4597, 239.9439
-0.02735492, 0.1961813, 0.2301612, 352.4597, 253.8764
-0.2272331, 0.1961813, 0.2231813, 336.7484, 253.9859
-0.2272331, 0.3724313, 0.2231813, 336.7484, 240.0405
box_8_lizol(Clone) stack 92 Shelf_0 Rack_0_1_1
-0.02527931, 0.5486813, 0.2319989, 352.5965, 225.9894
-0.2250052, 0.5486813, 0.2215317, 336.9457, 226.115
-0.2379222, 0.5486813, 0.4680019, 332.9033, 223.2462
-0.03819626, 0.5486813, 0.4784691, 348.0673, 223.1283
-0.2379222, 0.5486813, 0.4680019, 332.9033, 223.2462
-0.2379222, 0.3724313, 0.4680019, 332.9033, 236.7554
-0.03819626, 0.3724313, 0.4784691, 348.0673, 236.6195
-0.03819626, 0.5486813, 0.4784691, 348.0673, 223.1283
-0.03819626, 0.5486813, 0.4784691, 348.0673, 223.1283
-0.03819626, 0.3724313, 0.4784691, 348.0673, 236.6195
-0.02527931, 0.3724313, 0.2319989, 352.5965, 239.9185
-0.02527931, 0.5486813, 0.2319989, 352.5965, 225.9894
-0.2250052, 0.3724313, 0.2215317, 336.9457, 240.0634
-0.02527931, 0.3724313, 0.2319989, 352.5965, 239.9185
-0.03819626, 0.3724313, 0.4784691, 348.0673, 236.6195
-0.2379222, 0.3724313, 0.4680019, 332.9033, 236.7554
-0.2250052, 0.5486813, 0.2215317, 336.9457, 226.115
-0.2250052, 0.3724313, 0.2215317, 336.9457, 240.0634
-0.2379222, 0.3724313, 0.4680019, 332.9033, 236.7554
-0.2379222, 0.5486813, 0.4680019, 332.9033, 223.2462
-0.02527931, 0.5486813, 0.2319989, 352.5965, 225.9894
-0.02527931, 0.3724313, 0.2319989, 352.5965, 239.9185
-0.2250052, 0.3724313, 0.2215317, 336.9457, 240.0634
-0.2250052, 0.5486813, 0.2215317, 336.9457, 226.115
box_7_litchi(Clone) stack 94 Shelf_1 Rack_0_1_1
-0.818454, 1.414419, 0.2432683, 289.8375, 157.5362
-1.017967, 1.414419, 0.2572196, 274.0308, 157.4949
-1.004015, 1.414419, 0.4567324, 274.2331, 156.9208
-0.8045027, 1.414419, 0.4427811, 289.636, 156.96
-1.004015, 1.414419, 0.4567324, 274.2331, 156.9208
-1.004015, 1.204419, 0.4567324, 274.2331, 173.04
-0.8045027, 1.204419, 0.4427811, 289.636, 173.108
-0.8045027, 1.414419, 0.4427811, 289.636, 156.96
-0.8045027, 1.414419, 0.4427811, 289.636, 156.96
-0.8045027, 1.204419, 0.4427811, 289.636, 173.108
