box_8_lizol(Clone) stack 0 Shelf_0 Rack_0_0_0
2.501652, 0.447368, 8.209662, 458.1064, 234.2884
2.301683, 0.3048679, 8.206172, 442.3493, 245.6345
2.501652, 0.3048679, 8.209662, 458.1064, 245.5834
2.496692, 0.304868, 8.493829, 449.8359, 241.5823
2.296722, 0.304868, 8.490338, 434.6456, 241.6297
2.301683, 0.447368, 8.206172, 442.3493, 234.3342
2.301683, 0.3048679, 8.206172, 442.3493, 245.6345
2.296722, 0.304868, 8.490338, 434.6456, 241.6297
2.296722, 0.447368, 8.490338, 434.6456, 230.7384
2.501652, 0.447368, 8.209662, 458.1064, 234.2884
2.501652, 0.3048679, 8.209662, 458.1064, 245.5834
2.301683, 0.3048679, 8.206172, 442.3493, 245.6345
2.301683, 0.447368, 8.206172, 442.3493, 234.3342
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.494167, 0.5898679, 8.204492, 457.6617, 223.0534
2.294289, 0.5898679, 8.211472, 441.6218, 222.9722
2.304208, 0.589868, 8.495509, 435.0891, 219.7914
2.504086, 0.589868, 8.488529, 450.5428, 219.8668
2.304208, 0.589868, 8.495509, 435.0891, 219.7914
2.304208, 0.447368, 8.495509, 435.0891, 230.6754
2.504086, 0.447368, 8.488529, 450.5428, 230.7605
2.504086, 0.589868, 8.488529, 450.5428, 219.8668
2.504086, 0.589868, 8.488529, 450.5428, 219.8668
2.504086, 0.447368, 8.488529, 450.5428, 230.7605
2.494167, 0.4473679, 8.204492, 457.6617, 234.3562
2.494167, 0.5898679, 8.204492, 457.6617, 223.0534
2.294289, 0.4473679, 8.211472, 441.6218, 234.2646
2.494167, 0.4473679, 8.204492, 457.6617, 234.3562
2.504086, 0.447368, 8.488529, 450.5428, 230.7605
2.304208, 0.447368, 8.495509, 435.0891, 230.6754
2.294289, 0.5898679, 8.211472, 441.6218, 222.9722
2.294289, 0.4473679, 8.211472, 441.6218, 234.2646
2.304208, 0.447368, 8.495509, 435.0891, 230.6754
2.304208, 0.589868, 8.495509, 435.0891, 219.7914
2.494167, 0.5898679, 8.204492, 457.6617, 223.0534
2.494167, 0.4473679, 8.204492, 457.6617, 234.3562
2.294289, 0.4473679, 8.211472, 441.6218, 234.2646
2.294289, 0.5898679, 8.211472, 441.6218, 222.9722
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.483785, 0.7323679, 8.198221, 457.0182, 211.8143
2.284881, 0.7323679, 8.219127, 440.6733, 211.6024
2.314589, 0.7323679, 8.50178, 435.7259, 208.8483
2.513494, 0.7323679, 8.480874, 451.4683, 209.0452
2.314589, 0.7323679, 8.50178, 435.7259, 208.8483
2.314589, 0.5898679, 8.50178, 435.7259, 219.7237
2.513494, 0.5898679, 8.480874, 451.4683, 219.9496
2.513494, 0.7323679, 8.480874, 451.4683, 209.0452
2.513494, 0.7323679, 8.480874, 451.4683, 209.0452
2.513494, 0.5898679, 8.480874, 451.4683, 219.9496
2.483785, 0.5898679, 8.198221, 457.0182, 223.1265
2.483785, 0.7323679, 8.198221, 457.0182, 211.8143
2.284881, 0.5898679, 8.219127, 440.6733, 222.8834
2.483785, 0.5898679, 8.198221, 457.0182, 223.1265
2.513494, 0.5898679, 8.480874, 451.4683, 219.9496
2.314589, 0.5898679, 8.50178, 435.7259, 219.7237
2.284881, 0.7323679, 8.219127, 440.6733, 211.6024
2.284881, 0.5898679, 8.219127, 440.6733, 222.8834
2.314589, 0.5898679, 8.50178, 435.7259, 219.7237
2.314589, 0.7323679, 8.50178, 435.7259, 208.8483
2.483785, 0.7323679, 8.198221, 457.0182, 211.8143
2.483785, 0.5898679, 8.198221, 457.0182, 223.1265
2.284881, 0.5898679, 8.219127, 440.6733, 222.8834
2.284881, 0.7323679, 8.219127, 440.6733, 211.6024
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.7328, 0.1916559, 8.240561, 396.5253, 254.071
1.533074, 0.1916559, 8.251029, 380.565, 253.9073
1.543996, 0.1916559, 8.459439, 377.6566, 250.738
1.743722, 0.1916559, 8.448972, 393.1871, 250.8932
1.543996, 0.1916559, 8.459439, 377.6566, 250.738
1.543996, 0.0191559, 8.459439, 377.6566, 263.9743
1.743722, 0.0191559, 8.448972, 393.1871, 264.1472
1.743722, 0.1916559, 8.448972, 393.1871, 250.8932
1.743722, 0.1916559, 8.448972, 393.1871, 250.8932
1.743722, 0.0191559, 8.448972, 393.1871, 264.1472
1.7328, 0.0191559, 8.240561, 396.5253, 267.6884
1.7328, 0.1916559, 8.240561, 396.5253, 254.071
1.533074, 0.0191559, 8.251029, 380.565, 267.506
1.7328, 0.0191559, 8.240561, 396.5253, 267.6884
1.743722, 0.0191559, 8.448972, 393.1871, 264.1472
1.543996, 0.0191559, 8.459439, 377.6566, 263.9743
1.533074, 0.1916559, 8.251029, 380.565, 253.9073
1.533074, 0.0191559, 8.251029, 380.565, 267.506
1.543996, 0.0191559, 8.459439, 377.6566, 263.9743
1.543996, 0.1916559, 8.459439, 377.6566, 250.738
1.7328, 0.1916559, 8.240561, 396.5253, 254.071
1.7328, 0.0191559, 8.240561, 396.5253, 267.6884
1.533074, 0.0191559, 8.251029, 380.565, 267.506
1.533074, 0.1916559, 8.251029, 380.565, 253.9073
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.743722, 0.3641558, 8.251029, 397.1711, 240.3086
1.543996, 0.3641558, 8.240561, 381.6208, 240.4536
1.533074, 0.3641559, 8.448972, 377.002, 237.6392
1.7328, 0.3641559, 8.459439, 392.1439, 237.5018
1.533074, 0.3641559, 8.448972, 377.002, 237.6392
1.533074, 0.1916559, 8.448972, 377.002, 250.8932
1.7328, 0.1916559, 8.459439, 392.1439, 250.738
1.7328, 0.3641559, 8.459439, 392.1439, 237.5018
1.7328, 0.3641559, 8.459439, 392.1439, 237.5018
1.7328, 0.1916559, 8.459439, 392.1439, 250.738
1.743722, 0.1916559, 8.251029, 397.1711, 253.9073
1.743722, 0.3641558, 8.251029, 397.1711, 240.3086
1.543996, 0.1916559, 8.240561, 381.6208, 254.071
1.743722, 0.1916559, 8.251029, 397.1711, 253.9073
1.7328, 0.1916559, 8.459439, 392.1439, 250.738
1.533074, 0.1916559, 8.448972, 377.002, 250.8932
1.543996, 0.3641558, 8.240561, 381.6208, 240.4536
1.543996, 0.1916559, 8.240561, 381.6208, 254.071
1.533074, 0.1916559, 8.448972, 377.002, 250.8932
1.533074, 0.3641559, 8.448972, 377.002, 237.6392
1.743722, 0.3641558, 8.251029, 397.1711, 240.3086
1.743722, 0.1916559, 8.251029, 397.1711, 253.9073
1.543996, 0.1916559, 8.240561, 381.6208, 254.071
1.543996, 0.3641558, 8.240561, 381.6208, 240.4536
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.726943, 0.5366558, 8.235771, 396.1613, 226.8941
1.528039, 0.5366558, 8.256677, 380.0641, 226.6419
1.549853, 0.5366558, 8.46423, 378.0215, 224.2109
1.748758, 0.5366558, 8.443324, 393.6851, 224.4499
1.549853, 0.5366558, 8.46423, 378.0215, 224.2109
1.549853, 0.3641559, 8.46423, 378.0215, 237.439
1.748758, 0.3641559, 8.443324, 393.6851, 237.7135
1.748758, 0.5366558, 8.443324, 393.6851, 224.4499
1.748758, 0.5366558, 8.443324, 393.6851, 224.4499
1.748758, 0.3641559, 8.443324, 393.6851, 237.7135
1.726943, 0.3641559, 8.235771, 396.1613, 240.5201
1.726943, 0.5366558, 8.235771, 396.1613, 226.8941
1.528039, 0.3641559, 8.256677, 380.0641, 240.2305
1.726943, 0.3641559, 8.235771, 396.1613, 240.5201
1.748758, 0.3641559, 8.443324, 393.6851, 237.7135
1.549853, 0.3641559, 8.46423, 378.0215, 237.439
1.528039, 0.5366558, 8.256677, 380.0641, 226.6419
1.528039, 0.3641559, 8.256677, 380.0641, 240.2305
1.549853, 0.3641559, 8.46423, 378.0215, 237.439
1.549853, 0.5366558, 8.46423, 378.0215, 224.2109
1.726943, 0.5366558, 8.235771, 396.1613, 226.8941
1.726943, 0.3641559, 8.235771, 396.1613, 240.5201
1.528039, 0.3641559, 8.256677, 380.0641, 240.2305
1.528039, 0.5366558, 8.256677, 380.0641, 226.6419
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.747112, 0.7091558, 8.254766, 397.361, 213.0729
1.547873, 0.7091558, 8.237334, 381.9872, 213.252
1.529684, 0.7091558, 8.445235, 376.807, 211.1677
1.728923, 0.7091558, 8.462667, 391.7838, 210.998
1.529684, 0.7091558, 8.445235, 376.807, 211.1677
1.529684, 0.5366558, 8.445235, 376.807, 224.428
1.728923, 0.5366558, 8.462667, 391.7838, 224.2287
1.728923, 0.7091558, 8.462667, 391.7838, 210.998
1.728923, 0.7091558, 8.462667, 391.7838, 210.998
1.728923, 0.5366558, 8.462667, 391.7838, 224.2287
1.747112, 0.5366558, 8.254766, 397.361, 226.6649
1.747112, 0.7091558, 8.254766, 397.361, 213.0729
1.547873, 0.5366558, 8.237334, 381.9872, 226.8752
1.747112, 0.5366558, 8.254766, 397.361, 226.6649
1.728923, 0.5366558, 8.462667, 391.7838, 224.2287
1.529684, 0.5366558, 8.445235, 376.807, 224.428
1.547873, 0.7091558, 8.237334, 381.9872, 213.252
1.547873, 0.5366558, 8.237334, 381.9872, 226.8752
1.529684, 0.5366558, 8.445235, 376.807, 224.428
1.529684, 0.7091558, 8.445235, 376.807, 211.1677
1.747112, 0.7091558, 8.254766, 397.361, 213.0729
1.747112, 0.5366558, 8.254766, 397.361, 226.6649
1.547873, 0.5366558, 8.237334, 381.9872, 226.8752
1.547873, 0.7091558, 8.237334, 381.9872, 213.252
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.734695, 0.8816558, 8.242226, 396.6406, 199.5872
1.534817, 0.8816558, 8.249206, 380.7362, 199.528
1.542101, 0.8816558, 8.457774, 377.5405, 197.8064
1.741979, 0.8816558, 8.450795, 393.0174, 197.8625
1.542101, 0.8816558, 8.457774, 377.5405, 197.8064
1.542101, 0.7091558, 8.457774, 377.5405, 211.0455
1.741979, 0.7091558, 8.450795, 393.0174, 211.1134
1.741979, 0.8816558, 8.450795, 393.0174, 197.8625
1.741979, 0.8816558, 8.450795, 393.0174, 197.8625
1.741979, 0.7091558, 8.450795, 393.0174, 211.1134
1.734695, 0.7091557, 8.242227, 396.6406, 213.2016
1.734695, 0.8816558, 8.242226, 396.6406, 199.5872
1.534817, 0.7091557, 8.249206, 380.7362, 213.1299
1.734695, 0.7091557, 8.242227, 396.6406, 213.2016
1.741979, 0.7091558, 8.450795, 393.0174, 211.1134
1.542101, 0.7091558, 8.457774, 377.5405, 211.0455
1.534817, 0.8816558, 8.249206, 380.7362, 199.528
1.534817, 0.7091557, 8.249206, 380.7362, 213.1299
1.542101, 0.7091558, 8.457774, 377.5405, 211.0455
1.542101, 0.8816558, 8.457774, 377.5405, 197.8064
1.734695, 0.8816558, 8.242226, 396.6406, 199.5872
1.734695, 0.7091557, 8.242227, 396.6406, 213.2016
1.534817, 0.7091557, 8.249206, 380.7362, 213.1299
1.534817, 0.8816558, 8.249206, 380.7362, 199.528
box_6_melody(Clone) stack 4 Shelf_0 Rack_0_0_0
1.361732, 0.2073493, 8.228273, 367.4387, 253.023
1.161762, 0.2073493, 8.231764, 351.5759, 252.9687
1.165951, 0.2073493, 8.471727, 348.4781, 249.3542
1.365921, 0.2073493, 8.468237, 363.8532, 249.4051
1.165951, 0.2073493, 8.471727, 348.4781, 249.3542
1.165951, 0.01984932, 8.471727, 348.4781, 263.7188
1.365921, 0.01984932, 8.468237, 363.8532, 263.7762
1.365921, 0.2073493, 8.468237, 363.8532, 249.4051
1.365921, 0.2073493, 8.468237, 363.8532, 249.4051
1.365921, 0.01984932, 8.468237, 363.8532, 263.7762
1.361732, 0.01984929, 8.228273, 367.4387, 267.8484
1.361732, 0.2073493, 8.228273, 367.4387, 253.023
1.161762, 0.01984929, 8.231764, 351.5759, 267.7874
1.361732, 0.01984929, 8.228273, 367.4387, 267.8484
1.365921, 0.01984932, 8.468237, 363.8532, 263.7762
1.165951, 0.01984932, 8.471727, 348.4781, 263.7188
1.161762, 0.2073493, 8.231764, 351.5759, 252.9687
1.161762, 0.01984929, 8.231764, 351.5759, 267.7874
1.165951, 0.01984932, 8.471727, 348.4781, 263.7188
1.165951, 0.2073493, 8.471727, 348.4781, 249.3542
1.361732, 0.2073493, 8.228273, 367.4387, 253.023
1.361732, 0.01984929, 8.228273, 367.4387, 267.8484
1.161762, 0.01984929, 8.231764, 351.5759, 267.7874
1.161762, 0.2073493, 8.231764, 351.5759, 252.9687
box_6_melody(Clone) stack 4 Shelf_0 Rack_0_0_0
1.35075, 0.3948492, 8.220205, 366.705, 238.3073
1.151846, 0.3948492, 8.241111, 350.6559, 238.0232
1.176933, 0.3948492, 8.479795, 349.2069, 234.8866
1.375837, 0.3948492, 8.45889, 364.7623, 235.1537
1.176933, 0.3948492, 8.479795, 349.2069, 234.8866
1.176933, 0.2073492, 8.479795, 349.2069, 249.2365
1.375837, 0.2073492, 8.45889, 364.7623, 249.5419
1.375837, 0.3948492, 8.45889, 364.7623, 235.1537
1.375837, 0.3948492, 8.45889, 364.7623, 235.1537
1.375837, 0.2073492, 8.45889, 364.7623, 249.5419
1.35075, 0.2073492, 8.220205, 366.705, 253.1486
1.35075, 0.3948492, 8.220205, 366.705, 238.3073
1.151846, 0.2073492, 8.241111, 350.6559, 252.8236
1.35075, 0.2073492, 8.220205, 366.705, 253.1486
1.375837, 0.2073492, 8.45889, 364.7623, 249.5419
1.176933, 0.2073492, 8.479795, 349.2069, 249.2365
1.151846, 0.3948492, 8.241111, 350.6559, 238.0232
1.151846, 0.2073492, 8.241111, 350.6559, 252.8236
1.176933, 0.2073492, 8.479795, 349.2069, 249.2365
1.176933, 0.3948492, 8.479795, 349.2069, 234.8866
1.35075, 0.3948492, 8.220205, 366.705, 238.3073
1.35075, 0.2073492, 8.220205, 366.705, 253.1486
1.151846, 0.2073492, 8.241111, 350.6559, 252.8236
1.151846, 0.3948492, 8.241111, 350.6559, 238.0232
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.331499, 1.369311, 8.2284, 365.046, 161.1469
1.13162, 1.369311, 8.23538, 349.1416, 161.1229
1.139869, 1.369311, 8.471601, 346.4817, 160.335
1.339748, 1.369311, 8.464621, 361.9035, 160.3575
1.139869, 1.369311, 8.471601, 346.4817, 160.335
1.139869, 1.204311, 8.471601, 346.4817, 172.976
1.339748, 1.204311, 8.464621, 361.9035, 173.0099
1.339748, 1.369311, 8.464621, 361.9035, 160.3575
1.339748, 1.369311, 8.464621, 361.9035, 160.3575
1.339748, 1.204311, 8.464621, 361.9035, 173.0099
1.331499, 1.204311, 8.2284, 365.046, 174.1931
1.331499, 1.369311, 8.2284, 365.046, 161.1469
1.13162, 1.204311, 8.23538, 349.1416, 174.1571
1.331499, 1.204311, 8.2284, 365.046, 174.1931
1.339748, 1.204311, 8.464621, 361.9035, 173.0099
1.139869, 1.204311, 8.471601, 346.4817, 172.976
1.13162, 1.369311, 8.23538, 349.1416, 161.1229
1.13162, 1.204311, 8.23538, 349.1416, 174.1571
1.139869, 1.204311, 8.471601, 346.4817, 172.976
1.139869, 1.369311, 8.471601, 346.4817, 160.335
1.331499, 1.369311, 8.2284, 365.046, 161.1469
1.331499, 1.204311, 8.2284, 365.046, 174.1931
1.13162, 1.204311, 8.23538, 349.1416, 174.1571
1.13162, 1.369311, 8.23538, 349.1416, 161.1229
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.349341, 1.534311, 8.244886, 366.1827, 148.0723
1.150832, 1.534311, 8.220512, 350.8763, 148.1143
1.122027, 1.534311, 8.455114, 345.3364, 147.7206
1.320536, 1.534311, 8.479488, 360.2019, 147.6811
1.122027, 1.534311, 8.455114, 345.3364, 147.7206
1.122027, 1.369311, 8.455114, 345.3364, 160.3884
1.320536, 1.369311, 8.479488, 360.2019, 160.3094
1.320536, 1.534311, 8.479488, 360.2019, 147.6811
1.320536, 1.534311, 8.479488, 360.2019, 147.6811
1.320536, 1.369311, 8.479488, 360.2019, 160.3094
1.349341, 1.369311, 8.244886, 366.1827, 161.0902
1.349341, 1.534311, 8.244886, 366.1827, 148.0723
1.150832, 1.369311, 8.220512, 350.8763, 161.1741
1.349341, 1.369311, 8.244886, 366.1827, 161.0902
1.320536, 1.369311, 8.479488, 360.2019, 160.3094
1.122027, 1.369311, 8.455114, 345.3364, 160.3884
1.150832, 1.534311, 8.220512, 350.8763, 148.1143
1.150832, 1.369311, 8.220512, 350.8763, 161.1741
1.122027, 1.369311, 8.455114, 345.3364, 160.3884
1.122027, 1.534311, 8.455114, 345.3364, 147.7206
1.349341, 1.534311, 8.244886, 366.1827, 148.0723
1.349341, 1.369311, 8.244886, 366.1827, 161.0902
1.150832, 1.369311, 8.220512, 350.8763, 161.1741
1.150832, 1.534311, 8.220512, 350.8763, 148.1143
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.337731, 1.699311, 8.233582, 365.4532, 135.0544
1.137762, 1.699311, 8.230091, 349.7032, 135.0544
1.133637, 1.699311, 8.466419, 346.0743, 135.0528
1.333606, 1.699311, 8.46991, 361.3506, 135.0528
1.133637, 1.699311, 8.466419, 346.0743, 135.0528
1.133637, 1.534311, 8.466419, 346.0743, 147.7023
1.333606, 1.534311, 8.46991, 361.3506, 147.6966
1.333606, 1.699311, 8.46991, 361.3506, 135.0528
1.333606, 1.699311, 8.46991, 361.3506, 135.0528
1.333606, 1.534311, 8.46991, 361.3506, 147.6966
1.337731, 1.534311, 8.233582, 365.4532, 148.0918
1.337731, 1.699311, 8.233582, 365.4532, 135.0544
1.137762, 1.534311, 8.230091, 349.7032, 148.0978
1.337731, 1.534311, 8.233582, 365.4532, 148.0918
1.333606, 1.534311, 8.46991, 361.3506, 147.6966
1.133637, 1.534311, 8.466419, 346.0743, 147.7023
1.137762, 1.699311, 8.230091, 349.7032, 135.0544
1.137762, 1.534311, 8.230091, 349.7032, 148.0978
1.133637, 1.534311, 8.466419, 346.0743, 147.7023
1.133637, 1.699311, 8.466419, 346.0743, 135.0528
1.337731, 1.699311, 8.233582, 365.4532, 135.0544
1.337731, 1.534311, 8.233582, 365.4532, 148.0918
1.137762, 1.534311, 8.230091, 349.7032, 148.0978
1.137762, 1.699311, 8.230091, 349.7032, 135.0544
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.34749, 1.864311, 8.242919, 366.0692, 122.0331
1.148585, 1.864311, 8.222013, 350.6765, 121.9973
1.123878, 1.864311, 8.457082, 345.452, 122.3883
1.322783, 1.864311, 8.477987, 360.3969, 122.422
1.123878, 1.864311, 8.457082, 345.452, 122.3883
1.123878, 1.699311, 8.457082, 345.452, 135.0529
1.322783, 1.699311, 8.477987, 360.3969, 135.0527
1.322783, 1.864311, 8.477987, 360.3969, 122.422
1.322783, 1.864311, 8.477987, 360.3969, 122.422
1.322783, 1.699311, 8.477987, 360.3969, 135.0527
1.34749, 1.699311, 8.242919, 366.0692, 135.0544
1.34749, 1.864311, 8.242919, 366.0692, 122.0331
1.148585, 1.699311, 8.222013, 350.6765, 135.0545
1.34749, 1.699311, 8.242919, 366.0692, 135.0544
1.322783, 1.699311, 8.477987, 360.3969, 135.0527
1.123878, 1.699311, 8.457082, 345.452, 135.0529
1.148585, 1.864311, 8.222013, 350.6765, 121.9973
1.148585, 1.699311, 8.222013, 350.6765, 135.0545
1.123878, 1.699311, 8.457082, 345.452, 135.0529
1.123878, 1.864311, 8.457082, 345.452, 122.3883
1.34749, 1.864311, 8.242919, 366.0692, 122.0331
1.34749, 1.699311, 8.242919, 366.0692, 135.0544
1.148585, 1.699311, 8.222013, 350.6765, 135.0545
1.148585, 1.864311, 8.222013, 350.6765, 121.9973
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.34749, 2.029311, 8.242919, 366.0692, 109.0117
1.148585, 2.029311, 8.222013, 350.6765, 108.9401
1.123878, 2.029311, 8.457082, 345.452, 109.7237
1.322783, 2.029311, 8.477987, 360.3969, 109.7911
1.123878, 2.029311, 8.457082, 345.452, 109.7237
1.123878, 1.864311, 8.457082, 345.452, 122.3883
1.322783, 1.864311, 8.477987, 360.3969, 122.4219
1.322783, 2.029311, 8.477987, 360.3969, 109.7911
1.322783, 2.029311, 8.477987, 360.3969, 109.7911
1.322783, 1.864311, 8.477987, 360.3969, 122.4219
1.34749, 1.864311, 8.242919, 366.0692, 122.033
1.34749, 2.029311, 8.242919, 366.0692, 109.0117
1.148585, 1.864311, 8.222013, 350.6765, 121.9973
1.34749, 1.864311, 8.242919, 366.0692, 122.033
1.322783, 1.864311, 8.477987, 360.3969, 122.4219
1.123878, 1.864311, 8.457082, 345.452, 122.3883
1.148585, 2.029311, 8.222013, 350.6765, 108.9401
1.148585, 1.864311, 8.222013, 350.6765, 121.9973
1.123878, 1.864311, 8.457082, 345.452, 122.3883
1.123878, 2.029311, 8.457082, 345.452, 109.7237
1.34749, 2.029311, 8.242919, 366.0692, 109.0117
1.34749, 1.864311, 8.242919, 366.0692, 122.033
1.148585, 1.864311, 8.222013, 350.6765, 121.9973
1.148585, 2.029311, 8.222013, 350.6765, 108.9401
box_2_Parle-G(Clone) stack 7 Shelf_1 Rack_0_0_0
2.106623, 1.459015, 8.291327, 424.8012, 153.8975
1.907385, 1.459015, 8.273895, 409.5636, 153.9406
1.895593, 1.459015, 8.408674, 405.7111, 153.612
2.094832, 1.459015, 8.426105, 420.6936, 153.5703
1.895593, 1.459015, 8.408674, 405.7111, 153.612
1.895593, 1.204015, 8.408674, 405.7111, 173.3065
2.094832, 1.204015, 8.426105, 420.6936, 173.2208
2.094832, 1.459015, 8.426105, 420.6936, 153.5703
2.094832, 1.459015, 8.426105, 420.6936, 153.5703
2.094832, 1.204015, 8.426105, 420.6936, 173.2208
2.106623, 1.204015, 8.291327, 424.8012, 173.894
2.106623, 1.459015, 8.291327, 424.8012, 153.8975
1.907385, 1.204015, 8.273895, 409.5636, 173.9828
2.106623, 1.204015, 8.291327, 424.8012, 173.894
2.094832, 1.204015, 8.426105, 420.6936, 173.2208
1.895593, 1.204015, 8.408674, 405.7111, 173.3065
1.907385, 1.459015, 8.273895, 409.5636, 153.9406
1.907385, 1.204015, 8.273895, 409.5636, 173.9828
1.895593, 1.204015, 8.408674, 405.7111, 173.3065
1.895593, 1.459015, 8.408674, 405.7111, 153.612
2.106623, 1.459015, 8.291327, 424.8012, 153.8975
2.106623, 1.204015, 8.291327, 424.8012, 173.894
1.907385, 1.204015, 8.273895, 409.5636, 173.9828
1.907385, 1.459015, 8.273895, 409.5636, 153.9406
box_2_Parle-G(Clone) stack 7 Shelf_1 Rack_0_0_0
2.103408, 1.714015, 8.285885, 424.6804, 133.9002
1.90353, 1.714015, 8.278905, 409.1496, 133.8992
