box_8_lizol(Clone) stack 115 Shelf_0 Rack_1_1_0
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.732014, 0.8447177, 0.2409839, 320.3569, 202.5135
-7.931253, 0.8447177, 0.2235528, 304.7781, 202.6687
-7.951853, 0.8447177, 0.4590169, 301.2466, 200.631
-7.752614, 0.8447177, 0.476448, 316.3651, 200.485
-7.951853, 0.8447177, 0.4590169, 301.2466, 200.631
-7.951853, 0.6797177, 0.4590169, 301.2466, 213.2924
-7.752614, 0.6797177, 0.476448, 316.3651, 213.1182
-7.752614, 0.8447177, 0.476448, 316.3651, 200.485
-7.752614, 0.8447177, 0.476448, 316.3651, 200.485
-7.752614, 0.6797177, 0.476448, 316.3651, 213.1182
-7.732014, 0.6797177, 0.2409839, 320.3569, 215.5382
-7.732014, 0.8447177, 0.2409839, 320.3569, 202.5135
-7.931253, 0.6797177, 0.2235527, 304.7781, 215.7233
-7.732014, 0.6797177, 0.2409839, 320.3569, 215.5382
-7.752614, 0.6797177, 0.476448, 316.3651, 213.1182
-7.951853, 0.6797177, 0.4590169, 301.2466, 213.2924
-7.931253, 0.8447177, 0.2235528, 304.7781, 202.6687
-7.931253, 0.6797177, 0.2235527, 304.7781, 215.7233
-7.951853, 0.6797177, 0.4590169, 301.2466, 213.2924
-7.951853, 0.8447177, 0.4590169, 301.2466, 200.631
-7.732014, 0.8447177, 0.2409839, 320.3569, 202.5135
-7.732014, 0.6797177, 0.2409839, 320.3569, 215.5382
-7.931253, 0.6797177, 0.2235527, 304.7781, 215.7233
-7.931253, 0.8447177, 0.2235528, 304.7781, 202.6687
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.047181, 1.369311, 0.2409839, 295.4785, 161.1036
-8.24642, 1.369311, 0.2235528, 279.8425, 161.1636
-8.26702, 1.369311, 0.4590169, 277.0619, 160.3757
-8.067781, 1.369311, 0.476448, 292.2343, 160.3193
-8.26702, 1.369311, 0.4590169, 277.0619, 160.3757
-8.26702, 1.204311, 0.4590169, 277.0619, 173.0372
-8.067781, 1.204311, 0.476448, 292.2343, 172.9525
-8.067781, 1.369311, 0.476448, 292.2343, 160.3193
-8.067781, 1.369311, 0.476448, 292.2343, 160.3193
-8.067781, 1.204311, 0.476448, 292.2343, 172.9525
-8.047181, 1.204311, 0.2409839, 295.4785, 174.1282
-8.047181, 1.369311, 0.2409839, 295.4785, 161.1036
-8.24642, 1.204311, 0.2235527, 279.8425, 174.2182
-8.047181, 1.204311, 0.2409839, 295.4785, 174.1282
-8.067781, 1.204311, 0.476448, 292.2343, 172.9525
-8.26702, 1.204311, 0.4590169, 277.0619, 173.0372
-8.24642, 1.369311, 0.2235528, 279.8425, 161.1636
-8.24642, 1.204311, 0.2235527, 279.8425, 174.2182
-8.26702, 1.204311, 0.4590169, 277.0619, 173.0372
-8.26702, 1.369311, 0.4590169, 277.0619, 160.3757
-8.047181, 1.369311, 0.2409839, 295.4785, 161.1036
-8.047181, 1.204311, 0.2409839, 295.4785, 174.1282
-8.24642, 1.204311, 0.2235527, 279.8425, 174.2182
-8.24642, 1.369311, 0.2235528, 279.8425, 161.1636
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.053037, 1.534311, 0.2353805, 295.0569, 148.0886
-8.252915, 1.534311, 0.2284006, 279.3035, 148.1007
-8.261165, 1.534311, 0.4646202, 277.4844, 147.7052
-8.061286, 1.534311, 0.4716001, 292.7642, 147.6938
-8.261165, 1.534311, 0.4646202, 277.4844, 147.7052
-8.261165, 1.369311, 0.4646202, 277.4844, 160.3575
-8.061286, 1.369311, 0.4716001, 292.7642, 160.335
-8.061286, 1.534311, 0.4716001, 292.7642, 147.6938
-8.061286, 1.534311, 0.4716001, 292.7642, 147.6938
-8.061286, 1.369311, 0.4716001, 292.7642, 160.335
-8.053037, 1.369311, 0.2353805, 295.0569, 161.1229
-8.053037, 1.534311, 0.2353805, 295.0569, 148.0886
-8.252915, 1.369311, 0.2284006, 279.3035, 161.1469
-8.053037, 1.369311, 0.2353805, 295.0569, 161.1229
-8.061286, 1.369311, 0.4716001, 292.7642, 160.335
-8.261165, 1.369311, 0.4646202, 277.4844, 160.3575
-8.252915, 1.534311, 0.2284006, 279.3035, 148.1007
-8.252915, 1.369311, 0.2284006, 279.3035, 161.1469
-8.261165, 1.369311, 0.4646202, 277.4844, 160.3575
-8.261165, 1.534311, 0.4646202, 277.4844, 147.7052
-8.053037, 1.534311, 0.2353805, 295.0569, 148.0886
-8.053037, 1.369311, 0.2353805, 295.0569, 161.1229
-8.252915, 1.369311, 0.2284006, 279.3035, 161.1469
-8.252915, 1.534311, 0.2284006, 279.3035, 148.1007
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 1.699311, 0.2318186, 294.7616, 135.0544
-8.257101, 1.699311, 0.2318186, 278.955, 135.0544
-8.257101, 1.699311, 0.4681821, 277.7788, 135.0528
-8.0571, 1.699311, 0.4681821, 293.1081, 135.0528
-8.257101, 1.699311, 0.4681821, 277.7788, 135.0528
-8.257101, 1.534311, 0.4681821, 277.7788, 147.6994
-8.0571, 1.534311, 0.4681821, 293.1081, 147.6994
-8.0571, 1.699311, 0.4681821, 293.1081, 135.0528
-8.0571, 1.699311, 0.4681821, 293.1081, 135.0528
-8.0571, 1.534311, 0.4681821, 293.1081, 147.6994
-8.0571, 1.534311, 0.2318186, 294.7616, 148.0948
-8.0571, 1.699311, 0.2318186, 294.7616, 135.0544
-8.257101, 1.534311, 0.2318186, 278.955, 148.0948
-8.0571, 1.534311, 0.2318186, 294.7616, 148.0948
-8.0571, 1.534311, 0.4681821, 293.1081, 147.6994
-8.257101, 1.534311, 0.4681821, 277.7788, 147.6994
-8.257101, 1.699311, 0.2318186, 278.955, 135.0544
-8.257101, 1.534311, 0.2318186, 278.955, 148.0948
-8.257101, 1.534311, 0.4681821, 277.7788, 147.6994
-8.257101, 1.699311, 0.4681821, 277.7788, 135.0528
-8.0571, 1.699311, 0.2318186, 294.7616, 135.0544
-8.0571, 1.534311, 0.2318186, 294.7616, 148.0948
-8.257101, 1.534311, 0.2318186, 278.955, 148.0948
-8.257101, 1.699311, 0.2318186, 278.955, 135.0544
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.055054, 1.864311, 0.2335818, 294.9106, 122.0171
-8.255023, 1.864311, 0.2300913, 279.1281, 122.0111
-8.259148, 1.864311, 0.4664189, 277.6304, 122.4034
-8.059178, 1.864311, 0.4699094, 292.9372, 122.409
-8.259148, 1.864311, 0.4664189, 277.6304, 122.4034
-8.259148, 1.699311, 0.4664189, 277.6304, 135.0528
-8.059178, 1.699311, 0.4699094, 292.9372, 135.0528
-8.059178, 1.864311, 0.4699094, 292.9372, 122.409
-8.059178, 1.864311, 0.4699094, 292.9372, 122.409
-8.059178, 1.699311, 0.4699094, 292.9372, 135.0528
-8.055054, 1.699311, 0.2335818, 294.9106, 135.0544
-8.055054, 1.864311, 0.2335818, 294.9106, 122.0171
-8.255023, 1.699311, 0.2300914, 279.1281, 135.0545
-8.055054, 1.699311, 0.2335818, 294.9106, 135.0544
-8.059178, 1.699311, 0.4699094, 292.9372, 135.0528
-8.259148, 1.699311, 0.4664189, 277.6304, 135.0528
-8.255023, 1.864311, 0.2300913, 279.1281, 122.0111
-8.255023, 1.699311, 0.2300914, 279.1281, 135.0545
-8.259148, 1.699311, 0.4664189, 277.6304, 135.0528
-8.259148, 1.864311, 0.4664189, 277.6304, 122.4034
-8.055054, 1.864311, 0.2335818, 294.9106, 122.0171
-8.055054, 1.699311, 0.2335818, 294.9106, 135.0544
-8.255023, 1.699311, 0.2300914, 279.1281, 135.0545
-8.255023, 1.864311, 0.2300913, 279.1281, 122.0111
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 2.029311, 0.2318186, 294.7616, 108.9737
-8.257101, 2.029311, 0.2318186, 278.955, 108.9737
-8.257101, 2.029311, 0.4681821, 277.7788, 109.7596
-8.0571, 2.029311, 0.4681821, 293.1081, 109.7596
-8.257101, 2.029311, 0.4681821, 277.7788, 109.7596
-8.257101, 1.864311, 0.4681821, 277.7788, 122.4062
-8.0571, 1.864311, 0.4681821, 293.1081, 122.4062
-8.0571, 2.029311, 0.4681821, 293.1081, 109.7596
-8.0571, 2.029311, 0.4681821, 293.1081, 109.7596
-8.0571, 1.864311, 0.4681821, 293.1081, 122.4062
-8.0571, 1.864311, 0.2318186, 294.7616, 122.0141
-8.0571, 2.029311, 0.2318186, 294.7616, 108.9737
-8.257101, 1.864311, 0.2318186, 278.955, 122.0141
-8.0571, 1.864311, 0.2318186, 294.7616, 122.0141
-8.0571, 1.864311, 0.4681821, 293.1081, 122.4062
-8.257101, 1.864311, 0.4681821, 277.7788, 122.4062
-8.257101, 2.029311, 0.2318186, 278.955, 108.9737
-8.257101, 1.864311, 0.2318186, 278.955, 122.0141
-8.257101, 1.864311, 0.4681821, 277.7788, 122.4062
-8.257101, 2.029311, 0.4681821, 277.7788, 109.7596
-8.0571, 2.029311, 0.2318186, 294.7616, 108.9737
-8.0571, 1.864311, 0.2318186, 294.7616, 122.0141
-8.257101, 1.864311, 0.2318186, 278.955, 122.0141
-8.257101, 2.029311, 0.2318186, 278.955, 108.9737
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.651932, 1.353857, 0.2510558, 326.5636, 162.2874
-7.850837, 1.353857, 0.2301501, 311.0787, 162.3625
-7.873833, 1.353857, 0.448945, 307.3202, 161.5959
-7.674929, 1.353857, 0.4698507, 322.3826, 161.5249
-7.873833, 1.353857, 0.448945, 307.3202, 161.5959
-7.873833, 1.203857, 0.448945, 307.3202, 173.1211
-7.674929, 1.203857, 0.4698507, 322.3826, 173.0193
-7.674929, 1.353857, 0.4698507, 322.3826, 161.5249
-7.674929, 1.353857, 0.4698507, 322.3826, 161.5249
-7.674929, 1.203857, 0.4698507, 322.3826, 173.0193
-7.651932, 1.203857, 0.2510558, 326.5636, 174.1123
-7.651932, 1.353857, 0.2510558, 326.5636, 162.2874
-7.850837, 1.203857, 0.2301501, 311.0787, 174.22
-7.651932, 1.203857, 0.2510558, 326.5636, 174.1123
-7.674929, 1.203857, 0.4698507, 322.3826, 173.0193
-7.873833, 1.203857, 0.448945, 307.3202, 173.1211
-7.850837, 1.353857, 0.2301501, 311.0787, 162.3625
-7.850837, 1.203857, 0.2301501, 311.0787, 174.22
-7.873833, 1.203857, 0.448945, 307.3202, 173.1211
-7.873833, 1.353857, 0.448945, 307.3202, 161.5959
-7.651932, 1.353857, 0.2510558, 326.5636, 162.2874
-7.651932, 1.203857, 0.2510558, 326.5636, 174.1123
-7.850837, 1.203857, 0.2301501, 311.0787, 174.22
-7.850837, 1.353857, 0.2301501, 311.0787, 162.3625
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.668777, 1.503857, 0.2349175, 325.4168, 150.4953
-7.868503, 1.503857, 0.2453847, 309.5426, 150.474
-7.856989, 1.503857, 0.4650832, 308.473, 150.0396
-7.657263, 1.503857, 0.454616, 323.8994, 150.0597
-7.856989, 1.503857, 0.4650832, 308.473, 150.0396
-7.856989, 1.353857, 0.4650832, 308.473, 161.541
-7.657263, 1.353857, 0.4546161, 323.8994, 161.5766
-7.657263, 1.503857, 0.454616, 323.8994, 150.0597
-7.657263, 1.503857, 0.454616, 323.8994, 150.0597
-7.657263, 1.353857, 0.4546161, 323.8994, 161.5766
-7.668777, 1.353857, 0.2349175, 325.4168, 162.3453
-7.668777, 1.503857, 0.2349175, 325.4168, 150.4953
-7.868503, 1.353857, 0.2453847, 309.5426, 162.3077
-7.668777, 1.353857, 0.2349175, 325.4168, 162.3453
-7.657263, 1.353857, 0.4546161, 323.8994, 161.5766
-7.856989, 1.353857, 0.4650832, 308.473, 161.541
-7.868503, 1.503857, 0.2453847, 309.5426, 150.474
-7.868503, 1.353857, 0.2453847, 309.5426, 162.3077
-7.856989, 1.353857, 0.4650832, 308.473, 161.541
-7.856989, 1.503857, 0.4650832, 308.473, 150.0396
-7.668777, 1.503857, 0.2349175, 325.4168, 150.4953
-7.668777, 1.353857, 0.2349175, 325.4168, 162.3453
-7.868503, 1.353857, 0.2453847, 309.5426, 162.3077
-7.868503, 1.503857, 0.2453847, 309.5426, 150.474
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.662883, 1.653857, 0.2400003, 325.825, 138.6428
-7.862883, 1.653857, 0.2400003, 310.0356, 138.6428
-7.862883, 1.653857, 0.4600004, 308.0652, 138.5403
-7.662883, 1.653857, 0.4600004, 323.4105, 138.5403
-7.862883, 1.653857, 0.4600004, 308.0652, 138.5403
-7.862883, 1.503857, 0.4600004, 308.0652, 150.0493
-7.662883, 1.503857, 0.4600004, 323.4105, 150.0493
-7.662883, 1.653857, 0.4600004, 323.4105, 138.5403
-7.662883, 1.653857, 0.4600004, 323.4105, 138.5403
-7.662883, 1.503857, 0.4600004, 323.4105, 150.0493
-7.662883, 1.503857, 0.2400004, 325.825, 150.485
-7.662883, 1.653857, 0.2400003, 325.825, 138.6428
-7.862883, 1.503857, 0.2400004, 310.0356, 150.485
-7.662883, 1.503857, 0.2400004, 325.825, 150.485
-7.662883, 1.503857, 0.4600004, 323.4105, 150.0493
-7.862883, 1.503857, 0.4600004, 308.0652, 150.0493
-7.862883, 1.653857, 0.2400003, 310.0356, 138.6428
-7.862883, 1.503857, 0.2400004, 310.0356, 150.485
-7.862883, 1.503857, 0.4600004, 308.0652, 150.0493
-7.862883, 1.653857, 0.4600004, 308.0652, 138.5403
-7.662883, 1.653857, 0.2400003, 325.825, 138.6428
-7.662883, 1.503857, 0.2400004, 325.825, 150.485
-7.862883, 1.503857, 0.2400004, 310.0356, 150.485
-7.862883, 1.653857, 0.2400003, 310.0356, 138.6428
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.275177, 1.380775, 0.2215317, 356.717, 160.2634
-7.474903, 1.380775, 0.2319989, 340.7717, 160.2285
-7.461986, 1.380775, 0.4784691, 338.5918, 159.4353
-7.26226, 1.380775, 0.4680019, 354.0322, 159.468
-7.461986, 1.380775, 0.4784691, 338.5918, 159.4353
-7.461986, 1.204525, 0.4784691, 338.5918, 172.9264
-7.26226, 1.204525, 0.4680019, 354.0322, 172.9771
-7.26226, 1.380775, 0.4680019, 354.0322, 159.468
-7.26226, 1.380775, 0.4680019, 354.0322, 159.468
-7.26226, 1.204525, 0.4680019, 354.0322, 172.9771
-7.275177, 1.204525, 0.2215317, 356.717, 174.2117
-7.275177, 1.380775, 0.2215317, 356.717, 160.2634
-7.474903, 1.204525, 0.2319989, 340.7717, 174.1577
-7.275177, 1.204525, 0.2215317, 356.717, 174.2117
-7.26226, 1.204525, 0.4680019, 354.0322, 172.9771
-7.461986, 1.204525, 0.4784691, 338.5918, 172.9264
-7.474903, 1.380775, 0.2319989, 340.7717, 160.2285
-7.474903, 1.204525, 0.2319989, 340.7717, 174.1577
-7.461986, 1.204525, 0.4784691, 338.5918, 172.9264
