box_8_lizol(Clone) stack 0 Shelf_0 Rack_0_0_0
2.496692, 0.304868, 8.493829, 342.8817, 241.5823
2.496692, 0.447368, 8.493829, 342.8817, 230.6959
2.496692, 0.447368, 8.493829, 342.8817, 230.6959
2.496692, 0.304868, 8.493829, 342.8817, 241.5823
2.501652, 0.3048679, 8.209662, 347.1371, 245.5834
2.501652, 0.447368, 8.209662, 347.1371, 234.2884
2.301683, 0.3048679, 8.206172, 331.3288, 245.6345
2.501652, 0.3048679, 8.209662, 347.1371, 245.5834
2.496692, 0.304868, 8.493829, 342.8817, 241.5823
2.296722, 0.304868, 8.490338, 327.6438, 241.6297
2.301683, 0.447368, 8.206172, 331.3288, 234.3342
2.301683, 0.3048679, 8.206172, 331.3288, 245.6345
2.296722, 0.304868, 8.490338, 327.6438, 241.6297
2.296722, 0.447368, 8.490338, 327.6438, 230.7384
2.501652, 0.447368, 8.209662, 347.1371, 234.2884
2.501652, 0.3048679, 8.209662, 347.1371, 245.5834
2.301683, 0.3048679, 8.206172, 331.3288, 245.6345
2.301683, 0.447368, 8.206172, 331.3288, 234.3342
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.494167, 0.5898679, 8.204492, 346.6166, 223.0534
2.294289, 0.5898679, 8.211472, 330.679, 222.9722
2.304208, 0.589868, 8.495509, 328.1578, 219.7914
2.504086, 0.589868, 8.488529, 343.5164, 219.8668
2.304208, 0.589868, 8.495509, 328.1578, 219.7914
2.304208, 0.447368, 8.495509, 328.1578, 230.6754
2.504086, 0.447368, 8.488529, 343.5164, 230.7605
2.504086, 0.589868, 8.488529, 343.5164, 219.8668
2.504086, 0.589868, 8.488529, 343.5164, 219.8668
2.504086, 0.447368, 8.488529, 343.5164, 230.7605
2.494167, 0.4473679, 8.204492, 346.6166, 234.3562
2.494167, 0.5898679, 8.204492, 346.6166, 223.0534
2.294289, 0.4473679, 8.211472, 330.679, 234.2646
2.494167, 0.4473679, 8.204492, 346.6166, 234.3562
2.504086, 0.447368, 8.488529, 343.5164, 230.7605
2.304208, 0.447368, 8.495509, 328.1578, 230.6754
2.294289, 0.5898679, 8.211472, 330.679, 222.9722
2.294289, 0.4473679, 8.211472, 330.679, 234.2646
2.304208, 0.447368, 8.495509, 328.1578, 230.6754
2.304208, 0.589868, 8.495509, 328.1578, 219.7914
2.494167, 0.5898679, 8.204492, 346.6166, 223.0534
2.494167, 0.4473679, 8.204492, 346.6166, 234.3562
2.294289, 0.4473679, 8.211472, 330.679, 234.2646
2.294289, 0.5898679, 8.211472, 330.679, 222.9722
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.483785, 0.7323679, 8.198221, 345.8809, 211.8143
2.284881, 0.7323679, 8.219127, 329.8427, 211.6024
2.314589, 0.7323679, 8.50178, 328.8799, 208.8483
2.513494, 0.7323679, 8.480874, 344.3374, 209.0452
2.314589, 0.7323679, 8.50178, 328.8799, 208.8483
2.314589, 0.5898679, 8.50178, 328.8799, 219.7237
2.513494, 0.5898679, 8.480874, 344.3374, 219.9496
2.513494, 0.7323679, 8.480874, 344.3374, 209.0452
2.513494, 0.7323679, 8.480874, 344.3374, 209.0452
2.513494, 0.5898679, 8.480874, 344.3374, 219.9496
2.483785, 0.5898679, 8.198221, 345.8809, 223.1265
2.483785, 0.7323679, 8.198221, 345.8809, 211.8143
2.284881, 0.5898679, 8.219127, 329.8427, 222.8834
2.483785, 0.5898679, 8.198221, 345.8809, 223.1265
2.513494, 0.5898679, 8.480874, 344.3374, 219.9496
2.314589, 0.5898679, 8.50178, 328.8799, 219.7237
2.284881, 0.7323679, 8.219127, 329.8427, 211.6024
2.284881, 0.5898679, 8.219127, 329.8427, 222.8834
2.314589, 0.5898679, 8.50178, 328.8799, 219.7237
2.314589, 0.7323679, 8.50178, 328.8799, 208.8483
2.483785, 0.7323679, 8.198221, 345.8809, 211.8143
2.483785, 0.5898679, 8.198221, 345.8809, 223.1265
2.284881, 0.5898679, 8.219127, 329.8427, 222.8834
2.284881, 0.7323679, 8.219127, 329.8427, 211.6024
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.7328, 0.1916559, 8.240561, 286.0071, 254.071
1.533074, 0.1916559, 8.251029, 270.1989, 253.9073
1.543996, 0.1916559, 8.459439, 270.2321, 250.738
1.743722, 0.1916559, 8.448972, 285.6185, 250.8932
1.543996, 0.1916559, 8.459439, 270.2321, 250.738
1.543996, 0.0191559, 8.459439, 270.2321, 263.9743
1.743722, 0.0191559, 8.448972, 285.6185, 264.1472
1.743722, 0.1916559, 8.448972, 285.6185, 250.8932
1.743722, 0.1916559, 8.448972, 285.6185, 250.8932
1.743722, 0.0191559, 8.448972, 285.6185, 264.1472
1.7328, 0.0191559, 8.240561, 286.0071, 267.6884
1.7328, 0.1916559, 8.240561, 286.0071, 254.071
1.533074, 0.0191559, 8.251029, 270.1989, 267.506
1.7328, 0.0191559, 8.240561, 286.0071, 267.6884
1.743722, 0.0191559, 8.448972, 285.6185, 264.1472
1.543996, 0.0191559, 8.459439, 270.2321, 263.9743
1.533074, 0.1916559, 8.251029, 270.1989, 253.9073
1.533074, 0.0191559, 8.251029, 270.1989, 267.506
1.543996, 0.0191559, 8.459439, 270.2321, 263.9743
1.543996, 0.1916559, 8.459439, 270.2321, 250.738
1.7328, 0.1916559, 8.240561, 286.0071, 254.071
1.7328, 0.0191559, 8.240561, 286.0071, 267.6884
1.533074, 0.0191559, 8.251029, 270.1989, 267.506
1.533074, 0.1916559, 8.251029, 270.1989, 253.9073
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.743722, 0.3641558, 8.251029, 286.8049, 240.3086
1.543996, 0.3641558, 8.240561, 271.1027, 240.4536
1.533074, 0.3641559, 8.448972, 269.4334, 237.6392
1.7328, 0.3641559, 8.459439, 284.7193, 237.5018
1.533074, 0.3641559, 8.448972, 269.4334, 237.6392
1.533074, 0.1916559, 8.448972, 269.4334, 250.8932
1.7328, 0.1916559, 8.459439, 284.7193, 250.738
1.7328, 0.3641559, 8.459439, 284.7193, 237.5018
1.7328, 0.3641559, 8.459439, 284.7193, 237.5018
1.7328, 0.1916559, 8.459439, 284.7193, 250.738
1.743722, 0.1916559, 8.251029, 286.8049, 253.9073
1.743722, 0.3641558, 8.251029, 286.8049, 240.3086
1.543996, 0.1916559, 8.240561, 271.1027, 254.071
1.743722, 0.1916559, 8.251029, 286.8049, 253.9073
1.7328, 0.1916559, 8.459439, 284.7193, 250.738
1.533074, 0.1916559, 8.448972, 269.4334, 250.8932
1.543996, 0.3641558, 8.240561, 271.1027, 240.4536
1.543996, 0.1916559, 8.240561, 271.1027, 254.071
1.533074, 0.1916559, 8.448972, 269.4334, 250.8932
1.533074, 0.3641559, 8.448972, 269.4334, 237.6392
1.743722, 0.3641558, 8.251029, 286.8049, 240.3086
1.743722, 0.1916559, 8.251029, 286.8049, 253.9073
1.543996, 0.1916559, 8.240561, 271.1027, 254.071
1.543996, 0.3641558, 8.240561, 271.1027, 240.4536
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.726943, 0.5366558, 8.235771, 285.5735, 226.8941
1.528039, 0.5366558, 8.256677, 269.7798, 226.6419
1.549853, 0.5366558, 8.46423, 270.6627, 224.2109
1.748758, 0.5366558, 8.443324, 286.0387, 224.4499
1.549853, 0.5366558, 8.46423, 270.6627, 224.2109
1.549853, 0.3641559, 8.46423, 270.6627, 237.439
1.748758, 0.3641559, 8.443324, 286.0387, 237.7135
1.748758, 0.5366558, 8.443324, 286.0387, 224.4499
1.748758, 0.5366558, 8.443324, 286.0387, 224.4499
1.748758, 0.3641559, 8.443324, 286.0387, 237.7135
1.726943, 0.3641559, 8.235771, 285.5735, 240.5201
1.726943, 0.5366558, 8.235771, 285.5735, 226.8941
1.528039, 0.3641559, 8.256677, 269.7798, 240.2305
1.726943, 0.3641559, 8.235771, 285.5735, 240.5201
1.748758, 0.3641559, 8.443324, 286.0387, 237.7135
1.549853, 0.3641559, 8.46423, 270.6627, 237.439
1.528039, 0.5366558, 8.256677, 269.7798, 226.6419
1.528039, 0.3641559, 8.256677, 269.7798, 240.2305
1.549853, 0.3641559, 8.46423, 270.6627, 237.439
1.549853, 0.5366558, 8.46423, 270.6627, 224.2109
1.726943, 0.5366558, 8.235771, 285.5735, 226.8941
1.726943, 0.3641559, 8.235771, 285.5735, 240.5201
1.528039, 0.3641559, 8.256677, 269.7798, 240.2305
1.528039, 0.5366558, 8.256677, 269.7798, 226.6419
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.747112, 0.7091558, 8.254766, 287.049, 213.0729
1.547873, 0.7091558, 8.237334, 271.4221, 213.252
1.529684, 0.7091558, 8.445235, 269.1869, 211.1677
1.728923, 0.7091558, 8.462667, 284.4035, 210.998
1.529684, 0.7091558, 8.445235, 269.1869, 211.1677
1.529684, 0.5366558, 8.445235, 269.1869, 224.428
1.728923, 0.5366558, 8.462667, 284.4035, 224.2287
1.728923, 0.7091558, 8.462667, 284.4035, 210.998
1.728923, 0.7091558, 8.462667, 284.4035, 210.998
1.728923, 0.5366558, 8.462667, 284.4035, 224.2287
1.747112, 0.5366558, 8.254766, 287.049, 226.6649
1.747112, 0.7091558, 8.254766, 287.049, 213.0729
1.547873, 0.5366558, 8.237334, 271.4221, 226.8752
1.747112, 0.5366558, 8.254766, 287.049, 226.6649
1.728923, 0.5366558, 8.462667, 284.4035, 224.2287
1.529684, 0.5366558, 8.445235, 269.1869, 224.428
1.547873, 0.7091558, 8.237334, 271.4221, 213.252
1.547873, 0.5366558, 8.237334, 271.4221, 226.8752
1.529684, 0.5366558, 8.445235, 269.1869, 224.428
1.529684, 0.7091558, 8.445235, 269.1869, 211.1677
1.747112, 0.7091558, 8.254766, 287.049, 213.0729
1.747112, 0.5366558, 8.254766, 287.049, 226.6649
1.547873, 0.5366558, 8.237334, 271.4221, 226.8752
1.547873, 0.7091558, 8.237334, 271.4221, 213.252
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.734695, 0.8816558, 8.242226, 286.1467, 199.5872
1.534817, 0.8816558, 8.249206, 270.3436, 199.528
1.542101, 0.8816558, 8.457774, 270.093, 197.8064
1.741979, 0.8816558, 8.450795, 285.4739, 197.8625
1.542101, 0.8816558, 8.457774, 270.093, 197.8064
1.542101, 0.7091558, 8.457774, 270.093, 211.0455
1.741979, 0.7091558, 8.450795, 285.4739, 211.1134
1.741979, 0.8816558, 8.450795, 285.4739, 197.8625
1.741979, 0.8816558, 8.450795, 285.4739, 197.8625
1.741979, 0.7091558, 8.450795, 285.4739, 211.1134
1.734695, 0.7091557, 8.242227, 286.1467, 213.2016
1.734695, 0.8816558, 8.242226, 286.1467, 199.5872
1.534817, 0.7091557, 8.249206, 270.3436, 213.1299
1.734695, 0.7091557, 8.242227, 286.1467, 213.2016
1.741979, 0.7091558, 8.450795, 285.4739, 211.1134
1.542101, 0.7091558, 8.457774, 270.093, 211.0455
1.534817, 0.8816558, 8.249206, 270.3436, 199.528
1.534817, 0.7091557, 8.249206, 270.3436, 213.1299
1.542101, 0.7091558, 8.457774, 270.093, 211.0455
1.542101, 0.8816558, 8.457774, 270.093, 197.8064
1.734695, 0.8816558, 8.242226, 286.1467, 199.5872
1.734695, 0.7091557, 8.242227, 286.1467, 213.2016
1.534817, 0.7091557, 8.249206, 270.3436, 213.1299
1.534817, 0.8816558, 8.249206, 270.3436, 199.528
box_6_melody(Clone) stack 4 Shelf_0 Rack_0_0_0
1.361732, 0.2073493, 8.228273, 256.7415, 253.023
1.161762, 0.2073493, 8.231764, 240.9296, 252.9687
1.165951, 0.2073493, 8.471727, 241.222, 249.3542
1.365921, 0.2073493, 8.468237, 256.5494, 249.4051
1.165951, 0.2073493, 8.471727, 241.222, 249.3542
1.165951, 0.01984932, 8.471727, 241.222, 263.7188
1.365921, 0.01984932, 8.468237, 256.5494, 263.7762
1.365921, 0.2073493, 8.468237, 256.5494, 249.4051
1.365921, 0.2073493, 8.468237, 256.5494, 249.4051
1.365921, 0.01984932, 8.468237, 256.5494, 263.7762
1.361732, 0.01984929, 8.228273, 256.7415, 267.8484
1.361732, 0.2073493, 8.228273, 256.7415, 253.023
1.161762, 0.01984929, 8.231764, 240.9296, 267.7874
1.361732, 0.01984929, 8.228273, 256.7415, 267.8484
1.365921, 0.01984932, 8.468237, 256.5494, 263.7762
1.165951, 0.01984932, 8.471727, 241.222, 263.7188
1.161762, 0.2073493, 8.231764, 240.9296, 252.9687
1.161762, 0.01984929, 8.231764, 240.9296, 267.7874
1.165951, 0.01984932, 8.471727, 241.222, 263.7188
1.165951, 0.2073493, 8.471727, 241.222, 249.3542
1.361732, 0.2073493, 8.228273, 256.7415, 253.023
1.361732, 0.01984929, 8.228273, 256.7415, 267.8484
1.161762, 0.01984929, 8.231764, 240.9296, 267.7874
1.161762, 0.2073493, 8.231764, 240.9296, 252.9687
box_6_melody(Clone) stack 4 Shelf_0 Rack_0_0_0
1.35075, 0.3948492, 8.220205, 255.8901, 238.3073
1.151846, 0.3948492, 8.241111, 240.1457, 238.0232
1.176933, 0.3948492, 8.479795, 242.0612, 234.8866
1.375837, 0.3948492, 8.45889, 257.3301, 235.1537
1.176933, 0.3948492, 8.479795, 242.0612, 234.8866
1.176933, 0.2073492, 8.479795, 242.0612, 249.2365
1.375837, 0.2073492, 8.45889, 257.3301, 249.5419
1.375837, 0.3948492, 8.45889, 257.3301, 235.1537
1.375837, 0.3948492, 8.45889, 257.3301, 235.1537
1.375837, 0.2073492, 8.45889, 257.3301, 249.5419
1.35075, 0.2073492, 8.220205, 255.8901, 253.1486
1.35075, 0.3948492, 8.220205, 255.8901, 238.3073
1.151846, 0.2073492, 8.241111, 240.1457, 252.8236
1.35075, 0.2073492, 8.220205, 255.8901, 253.1486
1.375837, 0.2073492, 8.45889, 257.3301, 249.5419
1.176933, 0.2073492, 8.479795, 242.0612, 249.2365
1.151846, 0.3948492, 8.241111, 240.1457, 238.0232
1.151846, 0.2073492, 8.241111, 240.1457, 252.8236
1.176933, 0.2073492, 8.479795, 242.0612, 249.2365
1.176933, 0.3948492, 8.479795, 242.0612, 234.8866
1.35075, 0.3948492, 8.220205, 255.8901, 238.3073
1.35075, 0.2073492, 8.220205, 255.8901, 253.1486
1.151846, 0.2073492, 8.241111, 240.1457, 252.8236
1.151846, 0.3948492, 8.241111, 240.1457, 238.0232
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.331499, 1.369311, 8.2284, 254.3508, 161.1469
1.13162, 1.369311, 8.23538, 238.5481, 161.1229
1.139869, 1.369311, 8.471601, 239.2239, 160.335
1.339748, 1.369311, 8.464621, 254.55, 160.3575
1.139869, 1.369311, 8.471601, 239.2239, 160.335
1.139869, 1.204311, 8.471601, 239.2239, 172.976
1.339748, 1.204311, 8.464621, 254.55, 173.0099
1.339748, 1.369311, 8.464621, 254.55, 160.3575
1.339748, 1.369311, 8.464621, 254.55, 160.3575
1.339748, 1.204311, 8.464621, 254.55, 173.0099
1.331499, 1.204311, 8.2284, 254.3508, 174.1931
1.331499, 1.369311, 8.2284, 254.3508, 161.1469
1.13162, 1.204311, 8.23538, 238.5481, 174.1571
1.331499, 1.204311, 8.2284, 254.3508, 174.1931
1.339748, 1.204311, 8.464621, 254.55, 173.0099
1.139869, 1.204311, 8.471601, 239.2239, 172.976
1.13162, 1.369311, 8.23538, 238.5481, 161.1229
1.13162, 1.204311, 8.23538, 238.5481, 174.1571
1.139869, 1.204311, 8.471601, 239.2239, 172.976
1.139869, 1.369311, 8.471601, 239.2239, 160.335
1.331499, 1.369311, 8.2284, 254.3508, 161.1469
1.331499, 1.204311, 8.2284, 254.3508, 174.1931
1.13162, 1.204311, 8.23538, 238.5481, 174.1571
1.13162, 1.369311, 8.23538, 238.5481, 161.1229
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.349341, 1.534311, 8.244886, 255.7274, 148.0723
1.150832, 1.534311, 8.220512, 240.0659, 148.1143
1.122027, 1.534311, 8.455114, 237.8524, 147.7206
1.320536, 1.534311, 8.479488, 253.0521, 147.6811
1.122027, 1.534311, 8.455114, 237.8524, 147.7206
1.122027, 1.369311, 8.455114, 237.8524, 160.3884
1.320536, 1.369311, 8.479488, 253.0521, 160.3094
1.320536, 1.534311, 8.479488, 253.0521, 147.6811
1.320536, 1.534311, 8.479488, 253.0521, 147.6811
1.320536, 1.369311, 8.479488, 253.0521, 160.3094
1.349341, 1.369311, 8.244886, 255.7274, 161.0902
1.349341, 1.534311, 8.244886, 255.7274, 148.0723
1.150832, 1.369311, 8.220512, 240.0659, 161.1741
1.349341, 1.369311, 8.244886, 255.7274, 161.0902
1.320536, 1.369311, 8.479488, 253.0521, 160.3094
1.122027, 1.369311, 8.455114, 237.8524, 160.3884
1.150832, 1.534311, 8.220512, 240.0659, 148.1143
1.150832, 1.369311, 8.220512, 240.0659, 161.1741
1.122027, 1.369311, 8.455114, 237.8524, 160.3884
1.122027, 1.534311, 8.455114, 237.8524, 147.7206
1.349341, 1.534311, 8.244886, 255.7274, 148.0723
1.349341, 1.369311, 8.244886, 255.7274, 161.0902
1.150832, 1.369311, 8.220512, 240.0659, 161.1741
1.150832, 1.534311, 8.220512, 240.0659, 148.1143
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.337731, 1.699311, 8.233582, 254.8334, 135.0544
1.137762, 1.699311, 8.230091, 239.0326, 135.0544
1.133637, 1.699311, 8.466419, 238.7455, 135.0528
1.333606, 1.699311, 8.46991, 254.0696, 135.0528
1.133637, 1.699311, 8.466419, 238.7455, 135.0528
1.133637, 1.534311, 8.466419, 238.7455, 147.7023
1.333606, 1.534311, 8.46991, 254.0696, 147.6966
1.333606, 1.699311, 8.46991, 254.0696, 135.0528
1.333606, 1.699311, 8.46991, 254.0696, 135.0528
1.333606, 1.534311, 8.46991, 254.0696, 147.6966
1.337731, 1.534311, 8.233582, 254.8334, 148.0918
1.337731, 1.699311, 8.233582, 254.8334, 135.0544
1.137762, 1.534311, 8.230091, 239.0326, 148.0978
1.337731, 1.534311, 8.233582, 254.8334, 148.0918
1.333606, 1.534311, 8.46991, 254.0696, 147.6966
1.133637, 1.534311, 8.466419, 238.7455, 147.7023
1.137762, 1.699311, 8.230091, 239.0326, 135.0544
1.137762, 1.534311, 8.230091, 239.0326, 148.0978
1.133637, 1.534311, 8.466419, 238.7455, 147.7023
1.133637, 1.699311, 8.466419, 238.7455, 135.0528
1.337731, 1.699311, 8.233582, 254.8334, 135.0544
1.337731, 1.534311, 8.233582, 254.8334, 148.0918
1.137762, 1.534311, 8.230091, 239.0326, 148.0978
1.137762, 1.699311, 8.230091, 239.0326, 135.0544
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.34749, 1.864311, 8.242919, 255.5853, 122.0331
1.148585, 1.864311, 8.222013, 239.8881, 121.9973
1.123878, 1.864311, 8.457082, 237.9951, 122.3883
1.322783, 1.864311, 8.477987, 253.2266, 122.422
1.123878, 1.864311, 8.457082, 237.9951, 122.3883
1.123878, 1.699311, 8.457082, 237.9951, 135.0529
1.322783, 1.699311, 8.477987, 253.2266, 135.0527
1.322783, 1.864311, 8.477987, 253.2266, 122.422
1.322783, 1.864311, 8.477987, 253.2266, 122.422
1.322783, 1.699311, 8.477987, 253.2266, 135.0527
1.34749, 1.699311, 8.242919, 255.5853, 135.0544
1.34749, 1.864311, 8.242919, 255.5853, 122.0331
1.148585, 1.699311, 8.222013, 239.8881, 135.0545
1.34749, 1.699311, 8.242919, 255.5853, 135.0544
1.322783, 1.699311, 8.477987, 253.2266, 135.0527
1.123878, 1.699311, 8.457082, 237.9951, 135.0529
1.148585, 1.864311, 8.222013, 239.8881, 121.9973
1.148585, 1.699311, 8.222013, 239.8881, 135.0545
1.123878, 1.699311, 8.457082, 237.9951, 135.0529
1.123878, 1.864311, 8.457082, 237.9951, 122.3883
1.34749, 1.864311, 8.242919, 255.5853, 122.0331
1.34749, 1.699311, 8.242919, 255.5853, 135.0544
1.148585, 1.699311, 8.222013, 239.8881, 135.0545
1.148585, 1.864311, 8.222013, 239.8881, 121.9973
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.34749, 2.029311, 8.242919, 255.5853, 109.0117
1.148585, 2.029311, 8.222013, 239.8881, 108.9401
1.123878, 2.029311, 8.457082, 237.9951, 109.7237
1.322783, 2.029311, 8.477987, 253.2266, 109.7911
1.123878, 2.029311, 8.457082, 237.9951, 109.7237
1.123878, 1.864311, 8.457082, 237.9951, 122.3883
1.322783, 1.864311, 8.477987, 253.2266, 122.4219
1.322783, 2.029311, 8.477987, 253.2266, 109.7911
1.322783, 2.029311, 8.477987, 253.2266, 109.7911
1.322783, 1.864311, 8.477987, 253.2266, 122.4219
1.34749, 1.864311, 8.242919, 255.5853, 122.033
1.34749, 2.029311, 8.242919, 255.5853, 109.0117
1.148585, 1.864311, 8.222013, 239.8881, 121.9973
1.34749, 1.864311, 8.242919, 255.5853, 122.033
1.322783, 1.864311, 8.477987, 253.2266, 122.4219
1.123878, 1.864311, 8.457082, 237.9951, 122.3883
1.148585, 2.029311, 8.222013, 239.8881, 108.9401
1.148585, 1.864311, 8.222013, 239.8881, 121.9973
1.123878, 1.864311, 8.457082, 237.9951, 122.3883
1.123878, 2.029311, 8.457082, 237.9951, 109.7237
1.34749, 2.029311, 8.242919, 255.5853, 109.0117
1.34749, 1.864311, 8.242919, 255.5853, 122.033
1.148585, 1.864311, 8.222013, 239.8881, 121.9973
1.148585, 2.029311, 8.222013, 239.8881, 108.9401
box_2_Parle-G(Clone) stack 7 Shelf_1 Rack_0_0_0
2.106623, 1.459015, 8.291327, 315.0163, 153.8975
1.907385, 1.459015, 8.273895, 299.528, 153.9406
1.895593, 1.459015, 8.408674, 297.5846, 153.612
2.094832, 1.459015, 8.426105, 312.8091, 153.5703
1.895593, 1.459015, 8.408674, 297.5846, 153.612
1.895593, 1.204015, 8.408674, 297.5846, 173.3065
2.094832, 1.204015, 8.426105, 312.8091, 173.2208
2.094832, 1.459015, 8.426105, 312.8091, 153.5703
2.094832, 1.459015, 8.426105, 312.8091, 153.5703
2.094832, 1.204015, 8.426105, 312.8091, 173.2208
2.106623, 1.204015, 8.291327, 315.0163, 173.894
2.106623, 1.459015, 8.291327, 315.0163, 153.8975
1.907385, 1.204015, 8.273895, 299.528, 173.9828
2.106623, 1.204015, 8.291327, 315.0163, 173.894
2.094832, 1.204015, 8.426105, 312.8091, 173.2208
1.895593, 1.204015, 8.408674, 297.5846, 173.3065
1.907385, 1.459015, 8.273895, 299.528, 153.9406
1.907385, 1.204015, 8.273895, 299.528, 173.9828
1.895593, 1.204015, 8.408674, 297.5846, 173.3065
1.895593, 1.459015, 8.408674, 297.5846, 153.612
2.106623, 1.459015, 8.291327, 315.0163, 153.8975
