box_8_lizol(Clone) stack 115 Shelf_0 Rack_1_1_0
-7.568684, 0.1916559, 0.2439232, 412.1203, 254.0184
box_1_Parle-G-GOLD(Clone) stack 117 Shelf_0 Rack_1_1_0
-7.372357, 0.3641559, 0.2439232, 427.6118, 240.407
-7.572326, 0.3641559, 0.2474137, 411.7541, 240.3586
-7.568684, 0.3641559, 0.4560776, 407.4484, 237.5459
-7.368715, 0.3641559, 0.4525871, 422.8806, 237.5917
-7.568684, 0.3641559, 0.4560776, 407.4484, 237.5459
-7.568684, 0.1916559, 0.4560776, 407.4484, 250.7878
-7.368715, 0.1916559, 0.4525871, 422.8806, 250.8396
-7.368715, 0.3641559, 0.4525871, 422.8806, 237.5917
-7.368715, 0.3641559, 0.4525871, 422.8806, 237.5917
-7.368715, 0.1916559, 0.4525871, 422.8806, 250.8396
-7.372357, 0.1916559, 0.2439232, 427.6118, 254.0184
-7.372357, 0.3641559, 0.2439232, 427.6118, 240.407
-7.572326, 0.1916559, 0.2474137, 411.7541, 253.9638
-7.372357, 0.1916559, 0.2439232, 427.6118, 254.0184
-7.368715, 0.1916559, 0.4525871, 422.8806, 250.8396
-7.568684, 0.1916559, 0.4560776, 407.4484, 250.7878
-7.572326, 0.3641559, 0.2474137, 411.7541, 240.3586
-7.572326, 0.1916559, 0.2474137, 411.7541, 253.9638
-7.568684, 0.1916559, 0.4560776, 407.4484, 250.7878
-7.568684, 0.3641559, 0.4560776, 407.4484, 237.5459
-7.372357, 0.3641559, 0.2439232, 427.6118, 240.407
-7.372357, 0.1916559, 0.2439232, 427.6118, 254.0184
-7.572326, 0.1916559, 0.2474137, 411.7541, 253.9638
-7.572326, 0.3641559, 0.2474137, 411.7541, 240.3586
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.730128, 0.1847178, 0.2429189, 399.4023, 254.5816
-7.929032, 0.1847178, 0.2220132, 384.1017, 254.9113
-7.953739, 0.1847178, 0.4570819, 377.872, 251.3055
-7.754835, 0.1847178, 0.4779876, 392.7303, 250.9953
-7.953739, 0.1847178, 0.4570819, 377.872, 251.3055
-7.953739, 0.01971789, 0.4570819, 377.872, 263.97
-7.754835, 0.01971789, 0.4779876, 392.7303, 263.626
-7.754835, 0.1847178, 0.4779876, 392.7303, 250.9953
-7.754835, 0.1847178, 0.4779876, 392.7303, 250.9953
-7.754835, 0.01971789, 0.4779876, 392.7303, 263.626
-7.730128, 0.01971789, 0.2429189, 399.4023, 267.6029
-7.730128, 0.1847178, 0.2429189, 399.4023, 254.5816
-7.929032, 0.01971789, 0.2220132, 384.1017, 267.9686
-7.730128, 0.01971789, 0.2429189, 399.4023, 267.6029
-7.754835, 0.01971789, 0.4779876, 392.7303, 263.626
-7.953739, 0.01971789, 0.4570819, 377.872, 263.97
-7.929032, 0.1847178, 0.2220132, 384.1017, 254.9113
-7.929032, 0.01971789, 0.2220132, 384.1017, 267.9686
-7.953739, 0.01971789, 0.4570819, 377.872, 263.97
-7.953739, 0.1847178, 0.4570819, 377.872, 251.3055
-7.730128, 0.1847178, 0.2429189, 399.4023, 254.5816
-7.730128, 0.01971789, 0.2429189, 399.4023, 267.6029
-7.929032, 0.01971789, 0.2220132, 384.1017, 267.9686
-7.929032, 0.1847178, 0.2220132, 384.1017, 254.9113
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.744011, 0.3497178, 0.2300913, 398.5742, 241.7404
-7.943981, 0.3497178, 0.2335818, 382.701, 241.6913
-7.939856, 0.3497179, 0.4699094, 378.71, 238.4711
-7.739886, 0.3497179, 0.4664189, 394.1022, 238.5172
-7.939856, 0.3497179, 0.4699094, 378.71, 238.4711
-7.939856, 0.1847179, 0.4699094, 378.71, 251.1149
-7.739886, 0.1847179, 0.4664189, 394.1022, 251.1667
-7.739886, 0.3497179, 0.4664189, 394.1022, 238.5172
-7.739886, 0.3497179, 0.4664189, 394.1022, 238.5172
-7.739886, 0.1847179, 0.4664189, 394.1022, 251.1667
-7.744011, 0.1847178, 0.2300914, 398.5742, 254.7837
-7.744011, 0.3497178, 0.2300913, 398.5742, 241.7404
-7.943981, 0.1847178, 0.2335818, 382.701, 254.7287
-7.744011, 0.1847178, 0.2300914, 398.5742, 254.7837
-7.739886, 0.1847179, 0.4664189, 394.1022, 251.1667
-7.939856, 0.1847179, 0.4699094, 378.71, 251.1149
-7.943981, 0.3497178, 0.2335818, 382.701, 241.6913
-7.943981, 0.1847178, 0.2335818, 382.701, 254.7287
-7.939856, 0.1847179, 0.4699094, 378.71, 251.1149
-7.939856, 0.3497179, 0.4699094, 378.71, 238.4711
-7.744011, 0.3497178, 0.2300913, 398.5742, 241.7404
-7.744011, 0.1847178, 0.2300914, 398.5742, 254.7837
-7.943981, 0.1847178, 0.2335818, 382.701, 254.7287
-7.943981, 0.3497178, 0.2335818, 382.701, 241.6913
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.728276, 0.5147178, 0.2448864, 399.5072, 228.5148
-7.926785, 0.5147178, 0.2205126, 384.308, 228.8155
-7.955591, 0.5147178, 0.4551143, 377.7645, 225.9992
-7.757082, 0.5147178, 0.4794882, 392.5292, 225.7163
-7.955591, 0.5147178, 0.4551143, 377.7645, 225.9992
-7.955591, 0.3497178, 0.4551143, 377.7645, 238.667
-7.757082, 0.3497178, 0.4794882, 392.5292, 238.3447
-7.757082, 0.5147178, 0.4794882, 392.5292, 225.7163
-7.757082, 0.5147178, 0.4794882, 392.5292, 225.7163
-7.757082, 0.3497178, 0.4794882, 392.5292, 238.3447
-7.728276, 0.3497178, 0.2448865, 399.5072, 241.5327
-7.728276, 0.5147178, 0.2448864, 399.5072, 228.5148
-7.926785, 0.3497178, 0.2205126, 384.308, 241.8753
-7.728276, 0.3497178, 0.2448865, 399.5072, 241.5327
-7.757082, 0.3497178, 0.4794882, 392.5292, 238.3447
-7.955591, 0.3497178, 0.4551143, 377.7645, 238.667
-7.926785, 0.5147178, 0.2205126, 384.308, 228.8155
-7.926785, 0.3497178, 0.2205126, 384.308, 241.8753
-7.955591, 0.3497178, 0.4551143, 377.7645, 238.667
-7.955591, 0.5147178, 0.4551143, 377.7645, 225.9992
-7.728276, 0.5147178, 0.2448864, 399.5072, 228.5148
-7.728276, 0.3497178, 0.2448865, 399.5072, 241.5327
-7.926785, 0.3497178, 0.2205126, 384.308, 241.8753
-7.926785, 0.5147178, 0.2205126, 384.308, 228.8155
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.733933, 0.6797177, 0.2390821, 399.1824, 215.5583
-7.933446, 0.6797177, 0.2251308, 383.6932, 215.7065
-7.949934, 0.6797178, 0.4609186, 378.0962, 213.2733
-7.750421, 0.6797178, 0.4748699, 393.1292, 213.134
-7.949934, 0.6797178, 0.4609186, 378.0962, 213.2733
-7.949934, 0.5147178, 0.4609186, 378.0962, 225.9317
-7.750421, 0.5147178, 0.4748699, 393.1292, 225.7698
-7.750421, 0.6797178, 0.4748699, 393.1292, 213.134
-7.750421, 0.6797178, 0.4748699, 393.1292, 213.134
-7.750421, 0.5147178, 0.4748699, 393.1292, 225.7698
-7.733933, 0.5147178, 0.2390821, 399.1824, 228.5862
-7.733933, 0.6797177, 0.2390821, 399.1824, 215.5583
-7.933446, 0.5147178, 0.2251309, 383.6932, 228.7583
-7.733933, 0.5147178, 0.2390821, 399.1824, 228.5862
-7.750421, 0.5147178, 0.4748699, 393.1292, 225.7698
-7.949934, 0.5147178, 0.4609186, 378.0962, 225.9317
-7.933446, 0.6797177, 0.2251308, 383.6932, 215.7065
-7.933446, 0.5147178, 0.2251309, 383.6932, 228.7583
-7.949934, 0.5147178, 0.4609186, 378.0962, 225.9317
-7.949934, 0.6797178, 0.4609186, 378.0962, 213.2733
-7.733933, 0.6797177, 0.2390821, 399.1824, 215.5583
-7.733933, 0.5147178, 0.2390821, 399.1824, 228.5862
-7.933446, 0.5147178, 0.2251309, 383.6932, 228.7583
-7.933446, 0.6797177, 0.2251308, 383.6932, 215.7065
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.732014, 0.8447177, 0.2409839, 399.294, 202.5135
-7.931253, 0.8447177, 0.2235528, 383.8967, 202.6687
-7.951853, 0.8447177, 0.4590169, 377.9825, 200.631
-7.752614, 0.8447177, 0.476448, 392.9304, 200.485
-7.951853, 0.8447177, 0.4590169, 377.9825, 200.631
-7.951853, 0.6797177, 0.4590169, 377.9825, 213.2924
-7.752614, 0.6797177, 0.476448, 392.9304, 213.1182
-7.752614, 0.8447177, 0.476448, 392.9304, 200.485
-7.752614, 0.8447177, 0.476448, 392.9304, 200.485
-7.752614, 0.6797177, 0.476448, 392.9304, 213.1182
-7.732014, 0.6797177, 0.2409839, 399.294, 215.5382
-7.732014, 0.8447177, 0.2409839, 399.294, 202.5135
-7.931253, 0.6797177, 0.2235527, 383.8967, 215.7233
-7.732014, 0.6797177, 0.2409839, 399.294, 215.5382
-7.752614, 0.6797177, 0.476448, 392.9304, 213.1182
-7.951853, 0.6797177, 0.4590169, 377.9825, 213.2924
-7.931253, 0.8447177, 0.2235528, 383.8967, 202.6687
-7.931253, 0.6797177, 0.2235527, 383.8967, 215.7233
-7.951853, 0.6797177, 0.4590169, 377.9825, 213.2924
-7.951853, 0.8447177, 0.4590169, 377.9825, 200.631
-7.732014, 0.8447177, 0.2409839, 399.294, 202.5135
-7.732014, 0.6797177, 0.2409839, 399.294, 215.5382
-7.931253, 0.6797177, 0.2235527, 383.8967, 215.7233
-7.931253, 0.8447177, 0.2235528, 383.8967, 202.6687
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.047181, 1.369311, 0.2409839, 374.4156, 161.1036
-8.24642, 1.369311, 0.2235528, 358.9611, 161.1636
-8.26702, 1.369311, 0.4590169, 353.7979, 160.3757
-8.067781, 1.369311, 0.476448, 368.7996, 160.3193
-8.26702, 1.369311, 0.4590169, 353.7979, 160.3757
-8.26702, 1.204311, 0.4590169, 353.7979, 173.0372
-8.067781, 1.204311, 0.476448, 368.7996, 172.9525
-8.067781, 1.369311, 0.476448, 368.7996, 160.3193
-8.067781, 1.369311, 0.476448, 368.7996, 160.3193
-8.067781, 1.204311, 0.476448, 368.7996, 172.9525
-8.047181, 1.204311, 0.2409839, 374.4156, 174.1282
-8.047181, 1.369311, 0.2409839, 374.4156, 161.1036
-8.24642, 1.204311, 0.2235527, 358.9611, 174.2182
-8.047181, 1.204311, 0.2409839, 374.4156, 174.1282
-8.067781, 1.204311, 0.476448, 368.7996, 172.9525
-8.26702, 1.204311, 0.4590169, 353.7979, 173.0372
-8.24642, 1.369311, 0.2235528, 358.9611, 161.1636
-8.24642, 1.204311, 0.2235527, 358.9611, 174.2182
-8.26702, 1.204311, 0.4590169, 353.7979, 173.0372
-8.26702, 1.369311, 0.4590169, 353.7979, 160.3757
-8.047181, 1.369311, 0.2409839, 374.4156, 161.1036
-8.047181, 1.204311, 0.2409839, 374.4156, 174.1282
-8.24642, 1.204311, 0.2235527, 358.9611, 174.2182
-8.24642, 1.369311, 0.2235528, 358.9611, 161.1636
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.053037, 1.534311, 0.2353805, 374.0523, 148.0886
-8.252915, 1.534311, 0.2284006, 358.3716, 148.1007
-8.261165, 1.534311, 0.4646202, 354.1654, 147.7052
-8.061286, 1.534311, 0.4716001, 369.3769, 147.6938
-8.261165, 1.534311, 0.4646202, 354.1654, 147.7052
-8.261165, 1.369311, 0.4646202, 354.1654, 160.3575
-8.061286, 1.369311, 0.4716001, 369.3769, 160.335
-8.061286, 1.534311, 0.4716001, 369.3769, 147.6938
-8.061286, 1.534311, 0.4716001, 369.3769, 147.6938
-8.061286, 1.369311, 0.4716001, 369.3769, 160.335
-8.053037, 1.369311, 0.2353805, 374.0523, 161.1229
-8.053037, 1.534311, 0.2353805, 374.0523, 148.0886
-8.252915, 1.369311, 0.2284006, 358.3716, 161.1469
-8.053037, 1.369311, 0.2353805, 374.0523, 161.1229
-8.061286, 1.369311, 0.4716001, 369.3769, 160.335
-8.261165, 1.369311, 0.4646202, 354.1654, 160.3575
-8.252915, 1.534311, 0.2284006, 358.3716, 148.1007
-8.252915, 1.369311, 0.2284006, 358.3716, 161.1469
-8.261165, 1.369311, 0.4646202, 354.1654, 160.3575
-8.261165, 1.534311, 0.4646202, 354.1654, 147.7052
-8.053037, 1.534311, 0.2353805, 374.0523, 148.0886
-8.053037, 1.369311, 0.2353805, 374.0523, 161.1229
-8.252915, 1.369311, 0.2284006, 358.3716, 161.1469
-8.252915, 1.534311, 0.2284006, 358.3716, 148.1007
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 1.699311, 0.2318186, 373.794, 135.0544
-8.257101, 1.699311, 0.2318186, 357.9874, 135.0544
-8.257101, 1.699311, 0.4681821, 354.4249, 135.0528
-8.0571, 1.699311, 0.4681821, 369.7543, 135.0528
-8.257101, 1.699311, 0.4681821, 354.4249, 135.0528
-8.257101, 1.534311, 0.4681821, 354.4249, 147.6994
-8.0571, 1.534311, 0.4681821, 369.7543, 147.6994
-8.0571, 1.699311, 0.4681821, 369.7543, 135.0528
-8.0571, 1.699311, 0.4681821, 369.7543, 135.0528
-8.0571, 1.534311, 0.4681821, 369.7543, 147.6994
-8.0571, 1.534311, 0.2318186, 373.794, 148.0948
-8.0571, 1.699311, 0.2318186, 373.794, 135.0544
-8.257101, 1.534311, 0.2318186, 357.9874, 148.0948
-8.0571, 1.534311, 0.2318186, 373.794, 148.0948
-8.0571, 1.534311, 0.4681821, 369.7543, 147.6994
-8.257101, 1.534311, 0.4681821, 354.4249, 147.6994
-8.257101, 1.699311, 0.2318186, 357.9874, 135.0544
-8.257101, 1.534311, 0.2318186, 357.9874, 148.0948
-8.257101, 1.534311, 0.4681821, 354.4249, 147.6994
-8.257101, 1.699311, 0.4681821, 354.4249, 135.0528
-8.0571, 1.699311, 0.2318186, 373.794, 135.0544
-8.0571, 1.534311, 0.2318186, 373.794, 148.0948
-8.257101, 1.534311, 0.2318186, 357.9874, 148.0948
-8.257101, 1.699311, 0.2318186, 357.9874, 135.0544
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.055054, 1.864311, 0.2335818, 373.9247, 122.0171
-8.255023, 1.864311, 0.2300913, 358.1786, 122.0111
-8.259148, 1.864311, 0.4664189, 354.2938, 122.4034
-8.059178, 1.864311, 0.4699094, 369.5664, 122.409
-8.259148, 1.864311, 0.4664189, 354.2938, 122.4034
-8.259148, 1.699311, 0.4664189, 354.2938, 135.0528
-8.059178, 1.699311, 0.4699094, 369.5664, 135.0528
-8.059178, 1.864311, 0.4699094, 369.5664, 122.409
-8.059178, 1.864311, 0.4699094, 369.5664, 122.409
-8.059178, 1.699311, 0.4699094, 369.5664, 135.0528
-8.055054, 1.699311, 0.2335818, 373.9247, 135.0544
-8.055054, 1.864311, 0.2335818, 373.9247, 122.0171
-8.255023, 1.699311, 0.2300914, 358.1786, 135.0545
-8.055054, 1.699311, 0.2335818, 373.9247, 135.0544
-8.059178, 1.699311, 0.4699094, 369.5664, 135.0528
-8.259148, 1.699311, 0.4664189, 354.2938, 135.0528
-8.255023, 1.864311, 0.2300913, 358.1786, 122.0111
-8.255023, 1.699311, 0.2300914, 358.1786, 135.0545
-8.259148, 1.699311, 0.4664189, 354.2938, 135.0528
-8.259148, 1.864311, 0.4664189, 354.2938, 122.4034
-8.055054, 1.864311, 0.2335818, 373.9247, 122.0171
-8.055054, 1.699311, 0.2335818, 373.9247, 135.0544
-8.255023, 1.699311, 0.2300914, 358.1786, 135.0545
-8.255023, 1.864311, 0.2300913, 358.1786, 122.0111
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 2.029311, 0.2318186, 373.794, 108.9737
-8.257101, 2.029311, 0.2318186, 357.9874, 108.9737
-8.257101, 2.029311, 0.4681821, 354.4249, 109.7596
-8.0571, 2.029311, 0.4681821, 369.7543, 109.7596
-8.257101, 2.029311, 0.4681821, 354.4249, 109.7596
-8.257101, 1.864311, 0.4681821, 354.4249, 122.4062
-8.0571, 1.864311, 0.4681821, 369.7543, 122.4062
-8.0571, 2.029311, 0.4681821, 369.7543, 109.7596
-8.0571, 2.029311, 0.4681821, 369.7543, 109.7596
-8.0571, 1.864311, 0.4681821, 369.7543, 122.4062
-8.0571, 1.864311, 0.2318186, 373.794, 122.0141
-8.0571, 2.029311, 0.2318186, 373.794, 108.9737
-8.257101, 1.864311, 0.2318186, 357.9874, 122.0141
-8.0571, 1.864311, 0.2318186, 373.794, 122.0141
-8.0571, 1.864311, 0.4681821, 369.7543, 122.4062
-8.257101, 1.864311, 0.4681821, 354.4249, 122.4062
-8.257101, 2.029311, 0.2318186, 357.9874, 108.9737
-8.257101, 1.864311, 0.2318186, 357.9874, 122.0141
-8.257101, 1.864311, 0.4681821, 354.4249, 122.4062
-8.257101, 2.029311, 0.4681821, 354.4249, 109.7596
-8.0571, 2.029311, 0.2318186, 373.794, 108.9737
-8.0571, 1.864311, 0.2318186, 373.794, 122.0141
-8.257101, 1.864311, 0.2318186, 357.9874, 122.0141
-8.257101, 2.029311, 0.2318186, 357.9874, 108.9737
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.651932, 1.353857, 0.2510558, 405.3963, 162.2874
-7.850837, 1.353857, 0.2301501, 390.1285, 162.3625
-7.873833, 1.353857, 0.448945, 384.1552, 161.5959
-7.674929, 1.353857, 0.4698507, 399.0124, 161.5249
-7.873833, 1.353857, 0.448945, 384.1552, 161.5959
-7.873833, 1.203857, 0.448945, 384.1552, 173.1211
-7.674929, 1.203857, 0.4698507, 399.0124, 173.0193
-7.674929, 1.353857, 0.4698507, 399.0124, 161.5249
-7.674929, 1.353857, 0.4698507, 399.0124, 161.5249
-7.674929, 1.203857, 0.4698507, 399.0124, 173.0193
-7.651932, 1.203857, 0.2510558, 405.3963, 174.1123
-7.651932, 1.353857, 0.2510558, 405.3963, 162.2874
-7.850837, 1.203857, 0.2301501, 390.1285, 174.22
-7.651932, 1.203857, 0.2510558, 405.3963, 174.1123
-7.674929, 1.203857, 0.4698507, 399.0124, 173.0193
-7.873833, 1.203857, 0.448945, 384.1552, 173.1211
-7.850837, 1.353857, 0.2301501, 390.1285, 162.3625
-7.850837, 1.203857, 0.2301501, 390.1285, 174.22
-7.873833, 1.203857, 0.448945, 384.1552, 173.1211
-7.873833, 1.353857, 0.448945, 384.1552, 161.5959
-7.651932, 1.353857, 0.2510558, 405.3963, 162.2874
-7.651932, 1.203857, 0.2510558, 405.3963, 174.1123
-7.850837, 1.203857, 0.2301501, 390.1285, 174.22
-7.850837, 1.353857, 0.2301501, 390.1285, 162.3625
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.668777, 1.503857, 0.2349175, 404.4171, 150.4953
-7.868503, 1.503857, 0.2453847, 388.4341, 150.474
-7.856989, 1.503857, 0.4650832, 385.1495, 150.0396
-7.657263, 1.503857, 0.454616, 400.6786, 150.0597
-7.856989, 1.503857, 0.4650832, 385.1495, 150.0396
-7.856989, 1.353857, 0.4650832, 385.1495, 161.541
-7.657263, 1.353857, 0.4546161, 400.6786, 161.5766
-7.657263, 1.503857, 0.454616, 400.6786, 150.0597
-7.657263, 1.503857, 0.454616, 400.6786, 150.0597
-7.657263, 1.353857, 0.4546161, 400.6786, 161.5766
-7.668777, 1.353857, 0.2349175, 404.4171, 162.3453
-7.668777, 1.503857, 0.2349175, 404.4171, 150.4953
-7.868503, 1.353857, 0.2453847, 388.4341, 162.3077
-7.668777, 1.353857, 0.2349175, 404.4171, 162.3453
-7.657263, 1.353857, 0.4546161, 400.6786, 161.5766
-7.856989, 1.353857, 0.4650832, 385.1495, 161.541
-7.868503, 1.503857, 0.2453847, 388.4341, 150.474
-7.868503, 1.353857, 0.2453847, 388.4341, 162.3077
-7.856989, 1.353857, 0.4650832, 385.1495, 161.541
-7.856989, 1.503857, 0.4650832, 385.1495, 150.0396
-7.668777, 1.503857, 0.2349175, 404.4171, 150.4953
-7.668777, 1.353857, 0.2349175, 404.4171, 162.3453
-7.868503, 1.353857, 0.2453847, 388.4341, 162.3077
-7.868503, 1.503857, 0.2453847, 388.4341, 150.474
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.662883, 1.653857, 0.2400003, 404.7724, 138.6428
-7.862883, 1.653857, 0.2400003, 388.9829, 138.6428
-7.862883, 1.653857, 0.4600004, 384.7916, 138.5403
-7.662883, 1.653857, 0.4600004, 400.1368, 138.5403
-7.862883, 1.653857, 0.4600004, 384.7916, 138.5403
-7.862883, 1.503857, 0.4600004, 384.7916, 150.0493
-7.662883, 1.503857, 0.4600004, 400.1368, 150.0493
-7.662883, 1.653857, 0.4600004, 400.1368, 138.5403
-7.662883, 1.653857, 0.4600004, 400.1368, 138.5403
-7.662883, 1.503857, 0.4600004, 400.1368, 150.0493
-7.662883, 1.503857, 0.2400004, 404.7724, 150.485
-7.662883, 1.653857, 0.2400003, 404.7724, 138.6428
-7.862883, 1.503857, 0.2400004, 388.9829, 150.485
-7.662883, 1.503857, 0.2400004, 404.7724, 150.485
-7.662883, 1.503857, 0.4600004, 400.1368, 150.0493
-7.862883, 1.503857, 0.4600004, 384.7916, 150.0493
-7.862883, 1.653857, 0.2400003, 388.9829, 138.6428
-7.862883, 1.503857, 0.2400004, 388.9829, 150.485
-7.862883, 1.503857, 0.4600004, 384.7916, 150.0493
-7.862883, 1.653857, 0.4600004, 384.7916, 138.5403
-7.662883, 1.653857, 0.2400003, 404.7724, 138.6428
-7.662883, 1.503857, 0.2400004, 404.7724, 150.485
-7.862883, 1.503857, 0.2400004, 388.9829, 150.485
-7.862883, 1.653857, 0.2400003, 388.9829, 138.6428
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.275177, 1.380775, 0.2215317, 435.8567, 160.2634
-7.474903, 1.380775, 0.2319989, 419.8022, 160.2285
-7.461986, 1.380775, 0.4784691, 415.1374, 159.4353
-7.26226, 1.380775, 0.4680019, 430.6801, 159.468
-7.461986, 1.380775, 0.4784691, 415.1374, 159.4353
-7.461986, 1.204525, 0.4784691, 415.1374, 172.9264
-7.26226, 1.204525, 0.4680019, 430.6801, 172.9771
-7.26226, 1.380775, 0.4680019, 430.6801, 159.468
-7.26226, 1.380775, 0.4680019, 430.6801, 159.468
-7.26226, 1.204525, 0.4680019, 430.6801, 172.9771
-7.275177, 1.204525, 0.2215317, 435.8567, 174.2117
-7.275177, 1.380775, 0.2215317, 435.8567, 160.2634
-7.474903, 1.204525, 0.2319989, 419.8022, 174.1577
-7.275177, 1.204525, 0.2215317, 435.8567, 174.2117
-7.26226, 1.204525, 0.4680019, 430.6801, 172.9771
-7.461986, 1.204525, 0.4784691, 415.1374, 172.9264
-7.474903, 1.380775, 0.2319989, 419.8022, 160.2285
-7.474903, 1.204525, 0.2319989, 419.8022, 174.1577
-7.461986, 1.204525, 0.4784691, 415.1374, 172.9264
-7.461986, 1.380775, 0.4784691, 415.1374, 159.4353
-7.275177, 1.380775, 0.2215317, 435.8567, 160.2634
-7.275177, 1.204525, 0.2215317, 435.8567, 174.2117
-7.474903, 1.204525, 0.2319989, 419.8022, 174.1577
-7.474903, 1.380775, 0.2319989, 419.8022, 160.2285
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.260217, 1.557025, 0.2338724, 436.7205, 146.2966
-7.45973, 1.557025, 0.2199211, 421.2897, 146.3174
-7.476946, 1.557025, 0.4661284, 414.2666, 145.9614
-7.277433, 1.557025, 0.4800797, 429.2251, 145.9419
-7.476946, 1.557025, 0.4661284, 414.2666, 145.9614
-7.476946, 1.380775, 0.4661284, 414.2666, 159.4738
