box_3_Hareli(Clone) stack 116 Shelf_0 Rack_1_1_0
-7.939856, 0.1847179, 0.4699094, 409.3616, 251.1149
-7.943981, 0.3497178, 0.2335818, 414.3066, 241.6913
-7.943981, 0.1847178, 0.2335818, 414.3066, 254.7287
-7.939856, 0.1847179, 0.4699094, 409.3616, 251.1149
-7.939856, 0.3497179, 0.4699094, 409.3616, 238.4711
-7.744011, 0.3497178, 0.2300913, 430.1944, 241.7404
-7.744011, 0.1847178, 0.2300914, 430.1944, 254.7837
-7.943981, 0.1847178, 0.2335818, 414.3066, 254.7287
-7.943981, 0.3497178, 0.2335818, 414.3066, 241.6913
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.728276, 0.5147178, 0.2448864, 431.0659, 228.5148
-7.926785, 0.5147178, 0.2205126, 415.9682, 228.8155
-7.955591, 0.5147178, 0.4551143, 408.4742, 225.9992
-7.757082, 0.5147178, 0.4794882, 423.1435, 225.7163
-7.955591, 0.5147178, 0.4551143, 408.4742, 225.9992
-7.955591, 0.3497178, 0.4551143, 408.4742, 238.667
-7.757082, 0.3497178, 0.4794882, 423.1435, 238.3447
-7.757082, 0.5147178, 0.4794882, 423.1435, 225.7163
-7.757082, 0.5147178, 0.4794882, 423.1435, 225.7163
-7.757082, 0.3497178, 0.4794882, 423.1435, 238.3447
-7.728276, 0.3497178, 0.2448865, 431.0659, 241.5327
-7.728276, 0.5147178, 0.2448864, 431.0659, 228.5148
-7.926785, 0.3497178, 0.2205126, 415.9682, 241.8753
-7.728276, 0.3497178, 0.2448865, 431.0659, 241.5327
-7.757082, 0.3497178, 0.4794882, 423.1435, 238.3447
-7.955591, 0.3497178, 0.4551143, 408.4742, 238.667
-7.926785, 0.5147178, 0.2205126, 415.9682, 228.8155
-7.926785, 0.3497178, 0.2205126, 415.9682, 241.8753
-7.955591, 0.3497178, 0.4551143, 408.4742, 238.667
-7.955591, 0.5147178, 0.4551143, 408.4742, 225.9992
-7.728276, 0.5147178, 0.2448864, 431.0659, 228.5148
-7.728276, 0.3497178, 0.2448865, 431.0659, 241.5327
-7.926785, 0.3497178, 0.2205126, 415.9682, 241.8753
-7.926785, 0.5147178, 0.2205126, 415.9682, 228.8155
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.733933, 0.6797177, 0.2390821, 430.7651, 215.5583
-7.933446, 0.6797177, 0.2251308, 415.3341, 215.7065
-7.949934, 0.6797178, 0.4609186, 408.7832, 213.2733
-7.750421, 0.6797178, 0.4748699, 423.7615, 213.134
-7.949934, 0.6797178, 0.4609186, 408.7832, 213.2733
-7.949934, 0.5147178, 0.4609186, 408.7832, 225.9317
-7.750421, 0.5147178, 0.4748699, 423.7615, 225.7698
-7.750421, 0.6797178, 0.4748699, 423.7615, 213.134
-7.750421, 0.6797178, 0.4748699, 423.7615, 213.134
-7.750421, 0.5147178, 0.4748699, 423.7615, 225.7698
-7.733933, 0.5147178, 0.2390821, 430.7651, 228.5862
-7.733933, 0.6797177, 0.2390821, 430.7651, 215.5583
-7.933446, 0.5147178, 0.2251309, 415.3341, 228.7583
-7.733933, 0.5147178, 0.2390821, 430.7651, 228.5862
-7.750421, 0.5147178, 0.4748699, 423.7615, 225.7698
-7.949934, 0.5147178, 0.4609186, 408.7832, 225.9317
-7.933446, 0.6797177, 0.2251308, 415.3341, 215.7065
-7.933446, 0.5147178, 0.2251309, 415.3341, 228.7583
-7.949934, 0.5147178, 0.4609186, 408.7832, 225.9317
-7.949934, 0.6797178, 0.4609186, 408.7832, 213.2733
-7.733933, 0.6797177, 0.2390821, 430.7651, 215.5583
-7.733933, 0.5147178, 0.2390821, 430.7651, 228.5862
-7.933446, 0.5147178, 0.2251309, 415.3341, 228.7583
-7.933446, 0.6797177, 0.2251308, 415.3341, 215.7065
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.732014, 0.8447177, 0.2409839, 430.8689, 202.5135
-7.931253, 0.8447177, 0.2235528, 415.5441, 202.6687
-7.951853, 0.8447177, 0.4590169, 408.677, 200.631
-7.752614, 0.8447177, 0.476448, 423.5565, 200.485
-7.951853, 0.8447177, 0.4590169, 408.677, 200.631
-7.951853, 0.6797177, 0.4590169, 408.677, 213.2924
-7.752614, 0.6797177, 0.476448, 423.5565, 213.1182
-7.752614, 0.8447177, 0.476448, 423.5565, 200.485
-7.752614, 0.8447177, 0.476448, 423.5565, 200.485
-7.752614, 0.6797177, 0.476448, 423.5565, 213.1182
-7.732014, 0.6797177, 0.2409839, 430.8689, 215.5382
-7.732014, 0.8447177, 0.2409839, 430.8689, 202.5135
-7.931253, 0.6797177, 0.2235527, 415.5441, 215.7233
-7.732014, 0.6797177, 0.2409839, 430.8689, 215.5382
-7.752614, 0.6797177, 0.476448, 423.5565, 213.1182
-7.951853, 0.6797177, 0.4590169, 408.677, 213.2924
-7.931253, 0.8447177, 0.2235528, 415.5441, 202.6687
-7.931253, 0.6797177, 0.2235527, 415.5441, 215.7233
-7.951853, 0.6797177, 0.4590169, 408.677, 213.2924
-7.951853, 0.8447177, 0.4590169, 408.677, 200.631
-7.732014, 0.8447177, 0.2409839, 430.8689, 202.5135
-7.732014, 0.6797177, 0.2409839, 430.8689, 215.5382
-7.931253, 0.6797177, 0.2235527, 415.5441, 215.7233
-7.931253, 0.8447177, 0.2235528, 415.5441, 202.6687
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.047181, 1.369311, 0.2409839, 405.9905, 161.1036
-8.24642, 1.369311, 0.2235528, 390.6086, 161.1636
-8.26702, 1.369311, 0.4590169, 384.4923, 160.3757
-8.067781, 1.369311, 0.476448, 399.4257, 160.3193
-8.26702, 1.369311, 0.4590169, 384.4923, 160.3757
-8.26702, 1.204311, 0.4590169, 384.4923, 173.0372
-8.067781, 1.204311, 0.476448, 399.4257, 172.9525
-8.067781, 1.369311, 0.476448, 399.4257, 160.3193
-8.067781, 1.369311, 0.476448, 399.4257, 160.3193
-8.067781, 1.204311, 0.476448, 399.4257, 172.9525
-8.047181, 1.204311, 0.2409839, 405.9905, 174.1282
-8.047181, 1.369311, 0.2409839, 405.9905, 161.1036
-8.24642, 1.204311, 0.2235527, 390.6086, 174.2182
-8.047181, 1.204311, 0.2409839, 405.9905, 174.1282
-8.067781, 1.204311, 0.476448, 399.4257, 172.9525
-8.26702, 1.204311, 0.4590169, 384.4923, 173.0372
-8.24642, 1.369311, 0.2235528, 390.6086, 161.1636
-8.24642, 1.204311, 0.2235527, 390.6086, 174.2182
-8.26702, 1.204311, 0.4590169, 384.4923, 173.0372
-8.26702, 1.369311, 0.4590169, 384.4923, 160.3757
-8.047181, 1.369311, 0.2409839, 405.9905, 161.1036
-8.047181, 1.204311, 0.2409839, 405.9905, 174.1282
-8.24642, 1.204311, 0.2235527, 390.6086, 174.2182
-8.24642, 1.369311, 0.2235528, 390.6086, 161.1636
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.053037, 1.534311, 0.2353805, 405.6504, 148.0886
-8.252915, 1.534311, 0.2284006, 389.9988, 148.1007
-8.261165, 1.534311, 0.4646202, 384.8379, 147.7052
-8.061286, 1.534311, 0.4716001, 400.022, 147.6938
-8.261165, 1.534311, 0.4646202, 384.8379, 147.7052
-8.261165, 1.369311, 0.4646202, 384.8379, 160.3575
-8.061286, 1.369311, 0.4716001, 400.022, 160.335
-8.061286, 1.534311, 0.4716001, 400.022, 147.6938
-8.061286, 1.534311, 0.4716001, 400.022, 147.6938
-8.061286, 1.369311, 0.4716001, 400.022, 160.335
-8.053037, 1.369311, 0.2353805, 405.6504, 161.1229
-8.053037, 1.534311, 0.2353805, 405.6504, 148.0886
-8.252915, 1.369311, 0.2284006, 389.9988, 161.1469
-8.053037, 1.369311, 0.2353805, 405.6504, 161.1229
-8.061286, 1.369311, 0.4716001, 400.022, 160.335
-8.261165, 1.369311, 0.4646202, 384.8379, 160.3575
-8.252915, 1.534311, 0.2284006, 389.9988, 148.1007
-8.252915, 1.369311, 0.2284006, 389.9988, 161.1469
-8.261165, 1.369311, 0.4646202, 384.8379, 160.3575
-8.261165, 1.534311, 0.4646202, 384.8379, 147.7052
-8.053037, 1.534311, 0.2353805, 405.6504, 148.0886
-8.053037, 1.369311, 0.2353805, 405.6504, 161.1229
-8.252915, 1.369311, 0.2284006, 389.9988, 161.1469
-8.252915, 1.534311, 0.2284006, 389.9988, 148.1007
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 1.699311, 0.2318186, 405.407, 135.0544
-8.257101, 1.699311, 0.2318186, 389.6004, 135.0544
-8.257101, 1.699311, 0.4681821, 385.0834, 135.0528
-8.0571, 1.699311, 0.4681821, 400.4127, 135.0528
-8.257101, 1.699311, 0.4681821, 385.0834, 135.0528
-8.257101, 1.534311, 0.4681821, 385.0834, 147.6994
-8.0571, 1.534311, 0.4681821, 400.4127, 147.6994
-8.0571, 1.699311, 0.4681821, 400.4127, 135.0528
-8.0571, 1.699311, 0.4681821, 400.4127, 135.0528
-8.0571, 1.534311, 0.4681821, 400.4127, 147.6994
-8.0571, 1.534311, 0.2318186, 405.407, 148.0948
-8.0571, 1.699311, 0.2318186, 405.407, 135.0544
-8.257101, 1.534311, 0.2318186, 389.6004, 148.0948
-8.0571, 1.534311, 0.2318186, 405.407, 148.0948
-8.0571, 1.534311, 0.4681821, 400.4127, 147.6994
-8.257101, 1.534311, 0.4681821, 385.0834, 147.6994
-8.257101, 1.699311, 0.2318186, 389.6004, 135.0544
-8.257101, 1.534311, 0.2318186, 389.6004, 148.0948
-8.257101, 1.534311, 0.4681821, 385.0834, 147.6994
-8.257101, 1.699311, 0.4681821, 385.0834, 135.0528
-8.0571, 1.699311, 0.2318186, 405.407, 135.0544
-8.0571, 1.534311, 0.2318186, 405.407, 148.0948
-8.257101, 1.534311, 0.2318186, 389.6004, 148.0948
-8.257101, 1.699311, 0.2318186, 389.6004, 135.0544
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.055054, 1.864311, 0.2335818, 405.5303, 122.0171
-8.255023, 1.864311, 0.2300913, 389.7987, 122.0111
-8.259148, 1.864311, 0.4664189, 384.9592, 122.4034
-8.059178, 1.864311, 0.4699094, 400.2181, 122.409
-8.259148, 1.864311, 0.4664189, 384.9592, 122.4034
-8.259148, 1.699311, 0.4664189, 384.9592, 135.0528
-8.059178, 1.699311, 0.4699094, 400.2181, 135.0528
-8.059178, 1.864311, 0.4699094, 400.2181, 122.409
-8.059178, 1.864311, 0.4699094, 400.2181, 122.409
-8.059178, 1.699311, 0.4699094, 400.2181, 135.0528
-8.055054, 1.699311, 0.2335818, 405.5303, 135.0544
-8.055054, 1.864311, 0.2335818, 405.5303, 122.0171
-8.255023, 1.699311, 0.2300914, 389.7987, 135.0545
-8.055054, 1.699311, 0.2335818, 405.5303, 135.0544
-8.059178, 1.699311, 0.4699094, 400.2181, 135.0528
-8.259148, 1.699311, 0.4664189, 384.9592, 135.0528
-8.255023, 1.864311, 0.2300913, 389.7987, 122.0111
-8.255023, 1.699311, 0.2300914, 389.7987, 135.0545
-8.259148, 1.699311, 0.4664189, 384.9592, 135.0528
-8.259148, 1.864311, 0.4664189, 384.9592, 122.4034
-8.055054, 1.864311, 0.2335818, 405.5303, 122.0171
-8.055054, 1.699311, 0.2335818, 405.5303, 135.0544
-8.255023, 1.699311, 0.2300914, 389.7987, 135.0545
-8.255023, 1.864311, 0.2300913, 389.7987, 122.0111
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 2.029311, 0.2318186, 405.407, 108.9737
-8.257101, 2.029311, 0.2318186, 389.6004, 108.9737
-8.257101, 2.029311, 0.4681821, 385.0834, 109.7596
-8.0571, 2.029311, 0.4681821, 400.4127, 109.7596
-8.257101, 2.029311, 0.4681821, 385.0834, 109.7596
-8.257101, 1.864311, 0.4681821, 385.0834, 122.4062
-8.0571, 1.864311, 0.4681821, 400.4127, 122.4062
-8.0571, 2.029311, 0.4681821, 400.4127, 109.7596
-8.0571, 2.029311, 0.4681821, 400.4127, 109.7596
-8.0571, 1.864311, 0.4681821, 400.4127, 122.4062
-8.0571, 1.864311, 0.2318186, 405.407, 122.0141
-8.0571, 2.029311, 0.2318186, 405.407, 108.9737
-8.257101, 1.864311, 0.2318186, 389.6004, 122.0141
-8.0571, 1.864311, 0.2318186, 405.407, 122.0141
-8.0571, 1.864311, 0.4681821, 400.4127, 122.4062
-8.257101, 1.864311, 0.4681821, 385.0834, 122.4062
-8.257101, 2.029311, 0.2318186, 389.6004, 108.9737
-8.257101, 1.864311, 0.2318186, 389.6004, 122.0141
-8.257101, 1.864311, 0.4681821, 385.0834, 122.4062
-8.257101, 2.029311, 0.4681821, 385.0834, 109.7596
-8.0571, 2.029311, 0.2318186, 405.407, 108.9737
-8.0571, 1.864311, 0.2318186, 405.407, 122.0141
-8.257101, 1.864311, 0.2318186, 389.6004, 122.0141
-8.257101, 2.029311, 0.2318186, 389.6004, 108.9737
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.651932, 1.353857, 0.2510558, 436.9294, 162.2874
-7.850837, 1.353857, 0.2301501, 421.7484, 162.3625
-7.873833, 1.353857, 0.448945, 414.8892, 161.5959
-7.674929, 1.353857, 0.4698507, 429.6643, 161.5249
-7.873833, 1.353857, 0.448945, 414.8892, 161.5959
-7.873833, 1.203857, 0.448945, 414.8892, 173.1211
-7.674929, 1.203857, 0.4698507, 429.6643, 173.0193
-7.674929, 1.353857, 0.4698507, 429.6643, 161.5249
-7.674929, 1.353857, 0.4698507, 429.6643, 161.5249
-7.674929, 1.203857, 0.4698507, 429.6643, 173.0193
-7.651932, 1.203857, 0.2510558, 436.9294, 174.1123
-7.651932, 1.353857, 0.2510558, 436.9294, 162.2874
-7.850837, 1.203857, 0.2301501, 421.7484, 174.22
-7.651932, 1.203857, 0.2510558, 436.9294, 174.1123
-7.674929, 1.203857, 0.4698507, 429.6643, 173.0193
-7.873833, 1.203857, 0.448945, 414.8892, 173.1211
-7.850837, 1.353857, 0.2301501, 421.7484, 162.3625
-7.850837, 1.203857, 0.2301501, 421.7484, 174.22
-7.873833, 1.203857, 0.448945, 414.8892, 173.1211
-7.873833, 1.353857, 0.448945, 414.8892, 161.5959
-7.651932, 1.353857, 0.2510558, 436.9294, 162.2874
-7.651932, 1.203857, 0.2510558, 436.9294, 174.1123
-7.850837, 1.203857, 0.2301501, 421.7484, 174.22
-7.850837, 1.353857, 0.2301501, 421.7484, 162.3625
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.668777, 1.503857, 0.2349175, 436.0171, 150.4953
-7.868503, 1.503857, 0.2453847, 419.9907, 150.474
-7.856989, 1.503857, 0.4650832, 415.8201, 150.0396
-7.657263, 1.503857, 0.454616, 431.3903, 150.0597
-7.856989, 1.503857, 0.4650832, 415.8201, 150.0396
-7.856989, 1.353857, 0.4650832, 415.8201, 161.541
-7.657263, 1.353857, 0.4546161, 431.3903, 161.5766
-7.657263, 1.503857, 0.454616, 431.3903, 150.0597
-7.657263, 1.503857, 0.454616, 431.3903, 150.0597
-7.657263, 1.353857, 0.4546161, 431.3903, 161.5766
-7.668777, 1.353857, 0.2349175, 436.0171, 162.3453
-7.668777, 1.503857, 0.2349175, 436.0171, 150.4953
-7.868503, 1.353857, 0.2453847, 419.9907, 162.3077
-7.668777, 1.353857, 0.2349175, 436.0171, 162.3453
-7.657263, 1.353857, 0.4546161, 431.3903, 161.5766
-7.856989, 1.353857, 0.4650832, 415.8201, 161.541
-7.868503, 1.503857, 0.2453847, 419.9907, 150.474
-7.868503, 1.353857, 0.2453847, 419.9907, 162.3077
-7.856989, 1.353857, 0.4650832, 415.8201, 161.541
-7.856989, 1.503857, 0.4650832, 415.8201, 150.0396
-7.668777, 1.503857, 0.2349175, 436.0171, 150.4953
-7.668777, 1.353857, 0.2349175, 436.0171, 162.3453
-7.868503, 1.353857, 0.2453847, 419.9907, 162.3077
-7.868503, 1.503857, 0.2453847, 419.9907, 150.474
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.662883, 1.653857, 0.2400003, 436.3513, 138.6428
-7.862883, 1.653857, 0.2400003, 420.5619, 138.6428
-7.862883, 1.653857, 0.4600004, 415.4821, 138.5403
-7.662883, 1.653857, 0.4600004, 430.8274, 138.5403
-7.862883, 1.653857, 0.4600004, 415.4821, 138.5403
-7.862883, 1.503857, 0.4600004, 415.4821, 150.0493
-7.662883, 1.503857, 0.4600004, 430.8274, 150.0493
-7.662883, 1.653857, 0.4600004, 430.8274, 138.5403
-7.662883, 1.653857, 0.4600004, 430.8274, 138.5403
-7.662883, 1.503857, 0.4600004, 430.8274, 150.0493
-7.662883, 1.503857, 0.2400004, 436.3513, 150.485
-7.662883, 1.653857, 0.2400003, 436.3513, 138.6428
-7.862883, 1.503857, 0.2400004, 420.5619, 150.485
-7.662883, 1.503857, 0.2400004, 436.3513, 150.485
-7.662883, 1.503857, 0.4600004, 430.8274, 150.0493
-7.862883, 1.503857, 0.4600004, 415.4821, 150.0493
-7.862883, 1.653857, 0.2400003, 420.5619, 138.6428
-7.862883, 1.503857, 0.2400004, 420.5619, 150.485
-7.862883, 1.503857, 0.4600004, 415.4821, 150.0493
-7.862883, 1.653857, 0.4600004, 415.4821, 138.5403
-7.662883, 1.653857, 0.2400003, 436.3513, 138.6428
-7.662883, 1.503857, 0.2400004, 436.3513, 150.485
-7.862883, 1.503857, 0.2400004, 420.5619, 150.485
-7.862883, 1.653857, 0.2400003, 420.5619, 138.6428
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.275177, 1.380775, 0.2215317, 467.5125, 160.2634
-7.474903, 1.380775, 0.2319989, 451.4145, 160.2285
-7.461986, 1.380775, 0.4784691, 445.7556, 159.4353
-7.26226, 1.380775, 0.4680019, 461.3393, 159.468
-7.461986, 1.380775, 0.4784691, 445.7556, 159.4353
-7.461986, 1.204525, 0.4784691, 445.7556, 172.9264
-7.26226, 1.204525, 0.4680019, 461.3393, 172.9771
-7.26226, 1.380775, 0.4680019, 461.3393, 159.468
-7.26226, 1.380775, 0.4680019, 461.3393, 159.468
-7.26226, 1.204525, 0.4680019, 461.3393, 172.9771
-7.275177, 1.204525, 0.2215317, 467.5125, 174.2117
-7.275177, 1.380775, 0.2215317, 467.5125, 160.2634
-7.474903, 1.204525, 0.2319989, 451.4145, 174.1577
-7.275177, 1.204525, 0.2215317, 467.5125, 174.2117
-7.26226, 1.204525, 0.4680019, 461.3393, 172.9771
-7.461986, 1.204525, 0.4784691, 445.7556, 172.9264
-7.474903, 1.380775, 0.2319989, 451.4145, 160.2285
-7.474903, 1.204525, 0.2319989, 451.4145, 174.1577
-7.461986, 1.204525, 0.4784691, 445.7556, 172.9264
-7.461986, 1.380775, 0.4784691, 445.7556, 159.4353
-7.275177, 1.380775, 0.2215317, 467.5125, 160.2634
-7.275177, 1.204525, 0.2215317, 467.5125, 174.2117
-7.474903, 1.204525, 0.2319989, 451.4145, 174.1577
-7.474903, 1.380775, 0.2319989, 451.4145, 160.2285
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.260217, 1.557025, 0.2338724, 468.3249, 146.2966
-7.45973, 1.557025, 0.2199211, 452.9523, 146.3174
-7.476946, 1.557025, 0.4661284, 444.9331, 145.9614
-7.277433, 1.557025, 0.4800797, 459.8371, 145.9419
-7.476946, 1.557025, 0.4661284, 444.9331, 145.9614
-7.476946, 1.380775, 0.4661284, 444.9331, 159.4738
-7.277433, 1.380775, 0.4800797, 459.8371, 159.4303
-7.277433, 1.557025, 0.4800797, 459.8371, 145.9419
-7.277433, 1.557025, 0.4800797, 459.8371, 145.9419
-7.277433, 1.380775, 0.4800797, 459.8371, 159.4303
-7.260217, 1.380775, 0.2338724, 468.3249, 160.2223
-7.260217, 1.557025, 0.2338724, 468.3249, 146.2966
-7.45973, 1.380775, 0.2199211, 452.9523, 160.2688
-7.260217, 1.380775, 0.2338724, 468.3249, 160.2223
-7.277433, 1.380775, 0.4800797, 459.8371, 159.4303
-7.476946, 1.380775, 0.4661284, 444.9331, 159.4738
-7.45973, 1.557025, 0.2199211, 452.9523, 146.3174
-7.45973, 1.380775, 0.2199211, 452.9523, 160.2688
-7.476946, 1.380775, 0.4661284, 444.9331, 159.4738
-7.476946, 1.557025, 0.4661284, 444.9331, 145.9614
-7.260217, 1.557025, 0.2338724, 468.3249, 146.2966
-7.260217, 1.380775, 0.2338724, 468.3249, 160.2223
-7.45973, 1.380775, 0.2199211, 452.9523, 160.2688
-7.45973, 1.557025, 0.2199211, 452.9523, 146.3174
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.272949, 1.733275, 0.2231813, 467.6394, 132.3672
-7.472827, 1.733275, 0.2301612, 451.6297, 132.3696
-7.464214, 1.733275, 0.4768194, 445.6283, 132.4524
-7.264336, 1.733275, 0.4698395, 461.1282, 132.4501
-7.464214, 1.733275, 0.4768194, 445.6283, 132.4524
-7.464214, 1.557025, 0.4768195, 445.6283, 145.9464
