box_3_Hareli(Clone) stack 80 Shelf_0 Rack_0_1_0
1.698459, 1.766943, 0.223317, 477.2412, 129.7034
1.498946, 1.579443, 0.2372683, 461.0489, 144.5211
1.698459, 1.579443, 0.223317, 477.2412, 144.5386
1.7152, 1.579443, 0.4627325, 471.2645, 144.2467
1.515687, 1.579443, 0.4766838, 455.5775, 144.2302
1.498946, 1.766943, 0.2372683, 461.0489, 129.7131
1.498946, 1.579443, 0.2372683, 461.0489, 144.5211
1.515687, 1.579443, 0.4766838, 455.5775, 144.2302
1.515687, 1.766943, 0.4766837, 455.5775, 129.8746
1.698459, 1.766943, 0.223317, 477.2412, 129.7034
1.698459, 1.579443, 0.223317, 477.2412, 144.5386
1.498946, 1.579443, 0.2372683, 461.0489, 144.5211
1.498946, 1.766943, 0.2372683, 461.0489, 129.7131
box_6_melody(Clone) stack 84 Shelf_1 Rack_0_1_0
1.7152, 1.954443, 0.2372683, 478.1277, 114.9052
1.515687, 1.954443, 0.223317, 462.7801, 114.8682
1.498946, 1.954443, 0.4627324, 454.6779, 115.4843
1.698459, 1.954443, 0.4766837, 469.571, 115.5191
1.498946, 1.954443, 0.4627324, 454.6779, 115.4843
1.498946, 1.766943, 0.4627325, 454.6779, 129.8655
1.698459, 1.766943, 0.4766838, 469.571, 129.8746
1.698459, 1.954443, 0.4766837, 469.571, 115.5191
1.698459, 1.954443, 0.4766837, 469.571, 115.5191
1.698459, 1.766943, 0.4766838, 469.571, 129.8746
1.7152, 1.766943, 0.2372683, 478.1277, 129.7131
1.7152, 1.954443, 0.2372683, 478.1277, 114.9052
1.515687, 1.766943, 0.223317, 462.7801, 129.7034
1.7152, 1.766943, 0.2372683, 478.1277, 129.7131
1.698459, 1.766943, 0.4766838, 469.571, 129.8746
1.498946, 1.766943, 0.4627325, 454.6779, 129.8655
1.515687, 1.954443, 0.223317, 462.7801, 114.8682
1.515687, 1.766943, 0.223317, 462.7801, 129.7034
1.498946, 1.766943, 0.4627325, 454.6779, 129.8655
1.498946, 1.954443, 0.4627324, 454.6779, 115.4843
1.7152, 1.954443, 0.2372683, 478.1277, 114.9052
1.7152, 1.766943, 0.2372683, 478.1277, 129.7131
1.515687, 1.766943, 0.223317, 462.7801, 129.7034
1.515687, 1.954443, 0.223317, 462.7801, 114.8682
box4_Fairever(Clone) stack 85 Shelf_1 Rack_0_1_0
1.308248, 1.369311, 0.226747, 446.274, 161.1526
1.108523, 1.369311, 0.2372142, 430.2162, 161.1166
1.120893, 1.369311, 0.4732538, 425.432, 160.3296
1.320619, 1.369311, 0.4627866, 440.9989, 160.3635
1.120893, 1.369311, 0.4732538, 425.432, 160.3296
1.120893, 1.204311, 0.4732538, 425.432, 172.968
1.320619, 1.204311, 0.4627866, 440.9989, 173.0188
1.320619, 1.369311, 0.4627866, 440.9989, 160.3635
1.320619, 1.369311, 0.4627866, 440.9989, 160.3635
1.320619, 1.204311, 0.4627866, 440.9989, 173.0188
1.308248, 1.204311, 0.226747, 446.274, 174.2017
1.308248, 1.369311, 0.226747, 446.274, 161.1526
1.108523, 1.204311, 0.2372142, 430.2162, 174.1477
1.308248, 1.204311, 0.226747, 446.274, 174.2017
1.320619, 1.204311, 0.4627866, 440.9989, 173.0188
1.120893, 1.204311, 0.4732538, 425.432, 172.968
1.108523, 1.369311, 0.2372142, 430.2162, 161.1166
1.108523, 1.204311, 0.2372142, 430.2162, 174.1477
1.120893, 1.204311, 0.4732538, 425.432, 172.968
1.120893, 1.369311, 0.4732538, 425.432, 160.3296
1.308248, 1.369311, 0.226747, 446.274, 161.1526
1.308248, 1.204311, 0.226747, 446.274, 174.2017
1.108523, 1.204311, 0.2372142, 430.2162, 174.1477
1.108523, 1.369311, 0.2372142, 430.2162, 161.1166
box4_Fairever(Clone) stack 85 Shelf_1 Rack_0_1_0
1.320619, 1.534311, 0.2372142, 446.9668, 148.0855
1.120893, 1.534311, 0.226747, 431.457, 148.1035
1.108523, 1.534311, 0.4627866, 424.7313, 147.7082
1.308248, 1.534311, 0.4732538, 439.7828, 147.6912
1.108523, 1.534311, 0.4627866, 424.7313, 147.7082
1.108523, 1.369311, 0.4627866, 424.7313, 160.3635
1.308248, 1.369311, 0.4732538, 439.7828, 160.3296
1.308248, 1.534311, 0.4732538, 439.7828, 147.6912
1.308248, 1.534311, 0.4732538, 439.7828, 147.6912
1.308248, 1.369311, 0.4732538, 439.7828, 160.3296
1.320619, 1.369311, 0.2372142, 446.9668, 161.1166
1.320619, 1.534311, 0.2372142, 446.9668, 148.0855
1.120893, 1.369311, 0.226747, 431.457, 161.1526
1.320619, 1.369311, 0.2372142, 446.9668, 161.1166
1.308248, 1.369311, 0.4732538, 439.7828, 160.3296
1.108523, 1.369311, 0.4627866, 424.7313, 160.3635
1.120893, 1.534311, 0.226747, 431.457, 148.1035
1.120893, 1.369311, 0.226747, 431.457, 161.1526
1.108523, 1.369311, 0.4627866, 424.7313, 160.3635
1.108523, 1.534311, 0.4627866, 424.7313, 147.7082
1.320619, 1.534311, 0.2372142, 446.9668, 148.0855
1.320619, 1.369311, 0.2372142, 446.9668, 161.1166
1.120893, 1.369311, 0.226747, 431.457, 161.1526
1.120893, 1.534311, 0.226747, 431.457, 148.1035
box4_Fairever(Clone) stack 85 Shelf_1 Rack_0_1_0
1.32449, 1.699311, 0.2409839, 447.1698, 135.0544
1.125251, 1.699311, 0.2235528, 431.8824, 135.0545
1.104651, 1.699311, 0.4590169, 424.5233, 135.0529
1.30389, 1.699311, 0.476448, 439.3676, 135.0527
1.104651, 1.699311, 0.4590169, 424.5233, 135.0529
1.104651, 1.534311, 0.4590169, 424.5233, 147.7143
1.30389, 1.534311, 0.476448, 439.3676, 147.686
1.30389, 1.699311, 0.476448, 439.3676, 135.0527
1.30389, 1.699311, 0.476448, 439.3676, 135.0527
1.30389, 1.534311, 0.476448, 439.3676, 147.686
1.32449, 1.534311, 0.2409839, 447.1698, 148.079
1.32449, 1.699311, 0.2409839, 447.1698, 135.0544
1.125251, 1.534311, 0.2235527, 431.8824, 148.109
1.32449, 1.534311, 0.2409839, 447.1698, 148.079
1.30389, 1.534311, 0.476448, 439.3676, 147.686
1.104651, 1.534311, 0.4590169, 424.5233, 147.7143
1.125251, 1.699311, 0.2235528, 431.8824, 135.0545
1.125251, 1.534311, 0.2235527, 431.8824, 148.109
1.104651, 1.534311, 0.4590169, 424.5233, 147.7143
1.104651, 1.699311, 0.4590169, 424.5233, 135.0529
1.32449, 1.699311, 0.2409839, 447.1698, 135.0544
1.32449, 1.534311, 0.2409839, 447.1698, 148.079
1.125251, 1.534311, 0.2235527, 431.8824, 148.109
1.125251, 1.699311, 0.2235528, 431.8824, 135.0545
box4_Fairever(Clone) stack 85 Shelf_1 Rack_0_1_0
1.316618, 1.864311, 0.2335818, 446.7497, 122.0171
1.116648, 1.864311, 0.2300913, 431.0371, 122.0111
1.112523, 1.864311, 0.4664189, 424.9523, 122.4034
1.312493, 1.864311, 0.4699094, 440.1934, 122.409
1.112523, 1.864311, 0.4664189, 424.9523, 122.4034
1.112523, 1.699311, 0.4664189, 424.9523, 135.0528
1.312493, 1.699311, 0.4699094, 440.1934, 135.0528
1.312493, 1.864311, 0.4699094, 440.1934, 122.409
1.312493, 1.864311, 0.4699094, 440.1934, 122.409
1.312493, 1.699311, 0.4699094, 440.1934, 135.0528
1.316618, 1.699311, 0.2335818, 446.7497, 135.0544
1.316618, 1.864311, 0.2335818, 446.7497, 122.0171
1.116648, 1.699311, 0.2300914, 431.0371, 135.0545
1.316618, 1.699311, 0.2335818, 446.7497, 135.0544
1.312493, 1.699311, 0.4699094, 440.1934, 135.0528
1.112523, 1.699311, 0.4664189, 424.9523, 135.0528
1.116648, 1.864311, 0.2300913, 431.0371, 122.0111
1.116648, 1.699311, 0.2300914, 431.0371, 135.0545
1.112523, 1.699311, 0.4664189, 424.9523, 135.0528
1.112523, 1.864311, 0.4664189, 424.9523, 122.4034
1.316618, 1.864311, 0.2335818, 446.7497, 122.0171
1.316618, 1.699311, 0.2335818, 446.7497, 135.0544
1.116648, 1.699311, 0.2300914, 431.0371, 135.0545
1.116648, 1.864311, 0.2300913, 431.0371, 122.0111
box_7_litchi(Clone) stack 86 Shelf_2 Rack_0_1_0
1.353975, 2.599012, 0.2535512, 449.1515, 64.15167
1.154097, 2.599012, 0.2465713, 433.5771, 64.08665
1.147117, 2.599012, 0.4464495, 428.0843, 65.90234
1.346995, 2.599012, 0.4534294, 443.2651, 65.96407
1.147117, 2.599012, 0.4464495, 428.0843, 65.90234
1.147117, 2.389012, 0.4464495, 428.0843, 82.04285
1.346995, 2.389012, 0.4534294, 443.2651, 82.09015
1.346995, 2.599012, 0.4534294, 443.2651, 65.96407
1.346995, 2.599012, 0.4534294, 443.2651, 65.96407
1.346995, 2.389012, 0.4534294, 443.2651, 82.09015
1.353975, 2.389012, 0.2535512, 449.1515, 80.70111
1.353975, 2.599012, 0.2535512, 449.1515, 64.15167
1.154097, 2.389012, 0.2465713, 433.5771, 80.65128
1.353975, 2.389012, 0.2535512, 449.1515, 80.70111
1.346995, 2.389012, 0.4534294, 443.2651, 82.09015
1.147117, 2.389012, 0.4464495, 428.0843, 82.04285
1.154097, 2.599012, 0.2465713, 433.5771, 64.08665
1.154097, 2.389012, 0.2465713, 433.5771, 80.65128
1.147117, 2.389012, 0.4464495, 428.0843, 82.04285
1.147117, 2.599012, 0.4464495, 428.0843, 65.90234
1.353975, 2.599012, 0.2535512, 449.1515, 64.15167
1.353975, 2.389012, 0.2535512, 449.1515, 80.70111
1.154097, 2.389012, 0.2465713, 433.5771, 80.65128
1.154097, 2.599012, 0.2465713, 433.5771, 64.08665
box_7_litchi(Clone) stack 86 Shelf_2 Rack_0_1_0
1.355643, 2.809012, 0.255371, 449.2328, 47.62312
1.155917, 2.809012, 0.2449038, 433.7632, 47.50285
1.14545, 2.809012, 0.4446297, 427.9999, 49.74196
1.345176, 2.809012, 0.4550969, 443.082, 49.85616
1.14545, 2.809012, 0.4446297, 427.9999, 49.74196
1.14545, 2.599012, 0.4446297, 427.9999, 65.88623
1.345176, 2.599012, 0.4550969, 443.082, 65.97881
1.345176, 2.809012, 0.4550969, 443.082, 49.85616
1.345176, 2.809012, 0.4550969, 443.082, 49.85616
1.345176, 2.599012, 0.4550969, 443.082, 65.97881
1.355643, 2.599012, 0.255371, 449.2328, 64.16859
1.355643, 2.809012, 0.255371, 449.2328, 47.62312
1.155917, 2.599012, 0.2449038, 433.7632, 64.07111
1.355643, 2.599012, 0.255371, 449.2328, 64.16859
1.345176, 2.599012, 0.4550969, 443.082, 65.97881
1.14545, 2.599012, 0.4446297, 427.9999, 65.88623
1.155917, 2.809012, 0.2449038, 433.7632, 47.50285
1.155917, 2.599012, 0.2449038, 433.7632, 64.07111
1.14545, 2.599012, 0.4446297, 427.9999, 65.88623
1.14545, 2.809012, 0.4446297, 427.9999, 49.74196
1.355643, 2.809012, 0.255371, 449.2328, 47.62312
1.355643, 2.599012, 0.255371, 449.2328, 64.16859
1.155917, 2.599012, 0.2449038, 433.7632, 64.07111
1.155917, 2.809012, 0.2449038, 433.7632, 47.50285
box_7_litchi(Clone) stack 86 Shelf_2 Rack_0_1_0
1.339546, 3.019012, 0.2400953, 448.3826, 30.86876
1.140641, 3.019012, 0.2610011, 432.1512, 31.15442
1.161547, 3.019012, 0.4599054, 428.8678, 33.79579
1.360451, 3.019012, 0.4389997, 444.6764, 33.52451
1.161547, 3.019012, 0.4599054, 428.8678, 33.79579
1.161547, 2.809012, 0.4599054, 428.8678, 49.90851
1.360451, 2.809012, 0.4389997, 444.6764, 49.68042
1.360451, 3.019012, 0.4389997, 444.6764, 33.52451
1.360451, 3.019012, 0.4389997, 444.6764, 33.52451
1.360451, 2.809012, 0.4389997, 444.6764, 49.68042
1.339546, 2.809012, 0.2400953, 448.3826, 47.44748
1.339546, 3.019012, 0.2400953, 448.3826, 30.86876
1.140641, 2.809012, 0.2610011, 432.1512, 47.68767
1.339546, 2.809012, 0.2400953, 448.3826, 47.44748
1.360451, 2.809012, 0.4389997, 444.6764, 49.68042
1.161547, 2.809012, 0.4599054, 428.8678, 49.90851
1.140641, 3.019012, 0.2610011, 432.1512, 31.15442
1.140641, 2.809012, 0.2610011, 432.1512, 47.68767
1.161547, 2.809012, 0.4599054, 428.8678, 49.90851
1.161547, 3.019012, 0.4599054, 428.8678, 33.79579
1.339546, 3.019012, 0.2400953, 448.3826, 30.86876
1.339546, 2.809012, 0.2400953, 448.3826, 47.44748
1.140641, 2.809012, 0.2610011, 432.1512, 47.68767
1.140641, 3.019012, 0.2610011, 432.1512, 31.15442
box_7_litchi(Clone) stack 86 Shelf_2 Rack_0_1_0
1.339546, 3.229012, 0.2400953, 448.3826, 14.29001
1.140641, 3.229012, 0.2610011, 432.1512, 14.62114
1.161547, 3.229012, 0.4599054, 428.8678, 17.68304
1.360451, 3.229012, 0.4389997, 444.6764, 17.36856
1.161547, 3.229012, 0.4599054, 428.8678, 17.68304
1.161547, 3.019012, 0.4599054, 428.8678, 33.79579
1.360451, 3.019012, 0.4389997, 444.6764, 33.52451
1.360451, 3.229012, 0.4389997, 444.6764, 17.36856
1.360451, 3.229012, 0.4389997, 444.6764, 17.36856
1.360451, 3.019012, 0.4389997, 444.6764, 33.52451
1.339546, 3.019012, 0.2400953, 448.3826, 30.86876
1.339546, 3.229012, 0.2400953, 448.3826, 14.29001
1.140641, 3.019012, 0.2610011, 432.1512, 31.15442
1.339546, 3.019012, 0.2400953, 448.3826, 30.86876
1.360451, 3.019012, 0.4389997, 444.6764, 33.52451
1.161547, 3.019012, 0.4599054, 428.8678, 33.79579
1.140641, 3.229012, 0.2610011, 432.1512, 14.62114
1.140641, 3.019012, 0.2610011, 432.1512, 31.15442
1.161547, 3.019012, 0.4599054, 428.8678, 33.79579
1.161547, 3.229012, 0.4599054, 428.8678, 17.68304
1.339546, 3.229012, 0.2400953, 448.3826, 14.29001
1.339546, 3.019012, 0.2400953, 448.3826, 30.86876
1.140641, 3.019012, 0.2610011, 432.1512, 31.15442
1.140641, 3.229012, 0.2610011, 432.1512, 14.62114
box_1_Parle-G-GOLD(Clone) stack 87 Shelf_2 Rack_0_1_0
1.74073, 2.560843, 0.2528824, 479.6514, 67.15372
1.541217, 2.560843, 0.2389311, 464.3382, 67.02914
1.526659, 2.560843, 0.4471184, 457.2371, 68.84169
1.726172, 2.560843, 0.4610697, 472.1554, 68.9597
1.526659, 2.560843, 0.4471184, 457.2371, 68.84169
1.526659, 2.388343, 0.4471184, 457.2371, 82.09882
1.726172, 2.388343, 0.4610697, 472.1554, 82.19319
1.726172, 2.560843, 0.4610697, 472.1554, 68.9597
1.726172, 2.560843, 0.4610697, 472.1554, 68.9597
1.726172, 2.388343, 0.4610697, 472.1554, 82.19319
1.74073, 2.388343, 0.2528824, 479.6514, 80.7491
1.74073, 2.560843, 0.2528824, 479.6514, 67.15372
1.541217, 2.388343, 0.2389311, 464.3382, 80.64948
1.74073, 2.388343, 0.2528824, 479.6514, 80.7491
1.726172, 2.388343, 0.4610697, 472.1554, 82.19319
1.526659, 2.388343, 0.4471184, 457.2371, 82.09882
1.541217, 2.560843, 0.2389311, 464.3382, 67.02914
1.541217, 2.388343, 0.2389311, 464.3382, 80.64948
1.526659, 2.388343, 0.4471184, 457.2371, 82.09882
1.526659, 2.560843, 0.4471184, 457.2371, 68.84169
1.74073, 2.560843, 0.2528824, 479.6514, 67.15372
1.74073, 2.388343, 0.2528824, 479.6514, 80.7491
1.541217, 2.388343, 0.2389311, 464.3382, 80.64948
1.541217, 2.560843, 0.2389311, 464.3382, 67.02914
box_1_Parle-G-GOLD(Clone) stack 87 Shelf_2 Rack_0_1_0
1.742409, 2.733343, 0.2547652, 479.7245, 53.57848
1.54317, 2.733343, 0.2373341, 464.5396, 53.39168
1.524981, 2.733343, 0.4452356, 457.1605, 55.5654
1.72422, 2.733343, 0.4626667, 471.9583, 55.7424
1.524981, 2.733343, 0.4452356, 457.1605, 55.5654
1.524981, 2.560843, 0.4452356, 457.1605, 68.82573
1.72422, 2.560843, 0.4626667, 471.9583, 68.97318
1.72422, 2.733343, 0.4626667, 471.9583, 55.7424
1.72422, 2.733343, 0.4626667, 471.9583, 55.7424
1.72422, 2.560843, 0.4626667, 471.9583, 68.97318
1.742409, 2.560843, 0.2547652, 479.7245, 67.17049
1.742409, 2.733343, 0.2547652, 479.7245, 53.57848
1.54317, 2.560843, 0.237334, 464.5396, 67.01486
1.742409, 2.560843, 0.2547652, 479.7245, 67.17049
1.72422, 2.560843, 0.4626667, 471.9583, 68.97318
1.524981, 2.560843, 0.4452356, 457.1605, 68.82573
1.54317, 2.733343, 0.2373341, 464.5396, 53.39168
1.54317, 2.560843, 0.237334, 464.5396, 67.01486
1.524981, 2.560843, 0.4452356, 457.1605, 68.82573
1.524981, 2.733343, 0.4452356, 457.1605, 55.5654
1.742409, 2.733343, 0.2547652, 479.7245, 53.57848
1.742409, 2.560843, 0.2547652, 479.7245, 67.17049
1.54317, 2.560843, 0.237334, 464.5396, 67.01486
1.54317, 2.733343, 0.2373341, 464.5396, 53.39168
box_2_Parle-G(Clone) stack 90 Shelf_0 Rack_0_1_1
-0.7993499, 0.2744219, 0.2931767, 279.2504, 246.7636
-0.9982544, 0.2744219, 0.272271, 263.7213, 247.0698
-1.012396, 0.2744219, 0.406824, 262.2179, 245.1283
-0.813492, 0.2744219, 0.4277297, 277.4827, 244.8326
-1.012396, 0.2744219, 0.406824, 262.2179, 245.1283
-1.012396, 0.01942196, 0.406824, 262.2179, 264.8275
-0.813492, 0.01942196, 0.4277297, 277.4827, 264.4789
-0.813492, 0.2744219, 0.4277297, 277.4827, 244.8326
-0.813492, 0.2744219, 0.4277297, 277.4827, 244.8326
-0.813492, 0.01942196, 0.4277297, 277.4827, 264.4789
-0.7993499, 0.01942196, 0.2931767, 279.2504, 266.7553
-0.7993499, 0.2744219, 0.2931767, 279.2504, 246.7636
-0.9982544, 0.01942196, 0.272271, 263.7213, 267.1162
-0.7993499, 0.01942196, 0.2931767, 279.2504, 266.7553
-0.813492, 0.01942196, 0.4277297, 277.4827, 264.4789
-1.012396, 0.01942196, 0.406824, 262.2179, 264.8275
-0.9982544, 0.2744219, 0.272271, 263.7213, 247.0698
-0.9982544, 0.01942196, 0.272271, 263.7213, 267.1162
-1.012396, 0.01942196, 0.406824, 262.2179, 264.8275
-1.012396, 0.2744219, 0.406824, 262.2179, 245.1283
-0.7993499, 0.2744219, 0.2931767, 279.2504, 246.7636
-0.7993499, 0.01942196, 0.2931767, 279.2504, 266.7553
-0.9982544, 0.01942196, 0.272271, 263.7213, 267.1162
-0.9982544, 0.2744219, 0.272271, 263.7213, 247.0698
box_2_Parle-G(Clone) stack 90 Shelf_0 Rack_0_1_1
-0.7993499, 0.5294219, 0.2931767, 279.2504, 226.7719
-0.9982544, 0.5294219, 0.272271, 263.7213, 227.0233
-1.012396, 0.5294219, 0.406824, 262.2179, 225.4291
-0.813492, 0.5294219, 0.4277297, 277.4827, 225.1863
-1.012396, 0.5294219, 0.406824, 262.2179, 225.4291
-1.012396, 0.2744219, 0.406824, 262.2179, 245.1283
-0.813492, 0.2744219, 0.4277297, 277.4827, 244.8326
-0.813492, 0.5294219, 0.4277297, 277.4827, 225.1863
-0.813492, 0.5294219, 0.4277297, 277.4827, 225.1863
-0.813492, 0.2744219, 0.4277297, 277.4827, 244.8326
-0.7993499, 0.2744219, 0.2931767, 279.2504, 246.7636
-0.7993499, 0.5294219, 0.2931767, 279.2504, 226.7719
-0.9982544, 0.2744219, 0.272271, 263.7213, 247.0698
-0.7993499, 0.2744219, 0.2931767, 279.2504, 246.7636
-0.813492, 0.2744219, 0.4277297, 277.4827, 244.8326
-1.012396, 0.2744219, 0.406824, 262.2179, 245.1283
-0.9982544, 0.5294219, 0.272271, 263.7213, 227.0233
-0.9982544, 0.2744219, 0.272271, 263.7213, 247.0698
-1.012396, 0.2744219, 0.406824, 262.2179, 245.1283
-1.012396, 0.5294219, 0.406824, 262.2179, 225.4291
-0.7993499, 0.5294219, 0.2931767, 279.2504, 226.7719
-0.7993499, 0.2744219, 0.2931767, 279.2504, 246.7636
-0.9982544, 0.2744219, 0.272271, 263.7213, 247.0698
-0.9982544, 0.5294219, 0.272271, 263.7213, 227.0233
box_2_Parle-G(Clone) stack 90 Shelf_0 Rack_0_1_1
-0.813492, 0.7844219, 0.272271, 278.2462, 206.9769
-1.012396, 0.7844219, 0.2931767, 262.5478, 206.7802
-0.9982544, 0.7844219, 0.4277297, 263.2478, 205.5401
-0.7993499, 0.7844219, 0.406824, 278.6761, 205.7299
-0.9982544, 0.7844219, 0.4277297, 263.2478, 205.5401
-0.9982544, 0.5294219, 0.4277297, 263.2478, 225.1863
-0.7993499, 0.5294219, 0.406824, 278.6761, 225.4291
-0.7993499, 0.7844219, 0.406824, 278.6761, 205.7299
-0.7993499, 0.7844219, 0.406824, 278.6761, 205.7299
-0.7993499, 0.5294219, 0.406824, 278.6761, 225.4291
-0.813492, 0.5294219, 0.272271, 278.2462, 227.0233
-0.813492, 0.7844219, 0.272271, 278.2462, 206.9769
-1.012396, 0.5294219, 0.2931767, 262.5478, 226.7719
-0.813492, 0.5294219, 0.272271, 278.2462, 227.0233
-0.7993499, 0.5294219, 0.406824, 278.6761, 225.4291
-0.9982544, 0.5294219, 0.4277297, 263.2478, 225.1863
-1.012396, 0.7844219, 0.2931767, 262.5478, 206.7802
-1.012396, 0.5294219, 0.2931767, 262.5478, 226.7719
-0.9982544, 0.5294219, 0.4277297, 263.2478, 225.1863
-0.9982544, 0.7844219, 0.4277297, 263.2478, 205.5401
-0.813492, 0.7844219, 0.272271, 278.2462, 206.9769
-0.813492, 0.5294219, 0.272271, 278.2462, 227.0233
-1.012396, 0.5294219, 0.2931767, 262.5478, 226.7719
-1.012396, 0.7844219, 0.2931767, 262.5478, 206.7802
box_8_lizol(Clone) stack 92 Shelf_0 Rack_0_1_1
-0.04045259, 0.1961813, 0.2199211, 339.7014, 254.037
-0.2399654, 0.1961813, 0.2338724, 323.7545, 253.8183
-0.2227489, 0.1961813, 0.4800797, 322.4419, 250.087
-0.0232361, 0.1961813, 0.4661284, 337.8847, 250.2922
-0.2227489, 0.1961813, 0.4800797, 322.4419, 250.087
-0.2227489, 0.01993132, 0.4800797, 322.4419, 263.5754
-0.0232361, 0.01993132, 0.4661284, 337.8847, 263.8046
-0.0232361, 0.1961813, 0.4661284, 337.8847, 250.2922
