box_3_Hareli(Clone) stack 116 Shelf_0 Rack_1_1_0
-7.568684, 0.1916559, 0.4560776, 430.4778, 250.7878
-7.568684, 0.3641559, 0.4560776, 430.4778, 237.5459
-7.372357, 0.3641559, 0.2439232, 451.2838, 240.407
-7.372357, 0.1916559, 0.2439232, 451.2838, 254.0184
-7.572326, 0.1916559, 0.2474137, 435.4152, 253.9638
-7.572326, 0.3641559, 0.2474137, 435.4152, 240.3586
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.730128, 0.1847178, 0.2429189, 423.0774, 254.5816
-7.929032, 0.1847178, 0.2220132, 407.842, 254.9113
-7.953739, 0.1847178, 0.4570819, 400.8985, 251.3055
-7.754835, 0.1847178, 0.4779876, 415.6954, 250.9953
-7.953739, 0.1847178, 0.4570819, 400.8985, 251.3055
-7.953739, 0.01971789, 0.4570819, 400.8985, 263.97
-7.754835, 0.01971789, 0.4779876, 415.6954, 263.626
-7.754835, 0.1847178, 0.4779876, 415.6954, 250.9953
-7.754835, 0.1847178, 0.4779876, 415.6954, 250.9953
-7.754835, 0.01971789, 0.4779876, 415.6954, 263.626
-7.730128, 0.01971789, 0.2429189, 423.0774, 267.6029
-7.730128, 0.1847178, 0.2429189, 423.0774, 254.5816
-7.929032, 0.01971789, 0.2220132, 407.842, 267.9686
-7.730128, 0.01971789, 0.2429189, 423.0774, 267.6029
-7.754835, 0.01971789, 0.4779876, 415.6954, 263.626
-7.953739, 0.01971789, 0.4570819, 400.8985, 263.97
-7.929032, 0.1847178, 0.2220132, 407.842, 254.9113
-7.929032, 0.01971789, 0.2220132, 407.842, 267.9686
-7.953739, 0.01971789, 0.4570819, 400.8985, 263.97
-7.953739, 0.1847178, 0.4570819, 400.8985, 251.3055
-7.730128, 0.1847178, 0.2429189, 423.0774, 254.5816
-7.730128, 0.01971789, 0.2429189, 423.0774, 267.6029
-7.929032, 0.01971789, 0.2220132, 407.842, 267.9686
-7.929032, 0.1847178, 0.2220132, 407.842, 254.9113
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.744011, 0.3497178, 0.2300913, 422.2894, 241.7404
-7.943981, 0.3497178, 0.2335818, 406.4052, 241.6913
-7.939856, 0.3497179, 0.4699094, 401.6987, 238.4711
-7.739886, 0.3497179, 0.4664189, 417.1012, 238.5172
-7.939856, 0.3497179, 0.4699094, 401.6987, 238.4711
-7.939856, 0.1847179, 0.4699094, 401.6987, 251.1149
-7.739886, 0.1847179, 0.4664189, 417.1012, 251.1667
-7.739886, 0.3497179, 0.4664189, 417.1012, 238.5172
-7.739886, 0.3497179, 0.4664189, 417.1012, 238.5172
-7.739886, 0.1847179, 0.4664189, 417.1012, 251.1667
-7.744011, 0.1847178, 0.2300914, 422.2894, 254.7837
-7.744011, 0.3497178, 0.2300913, 422.2894, 241.7404
-7.943981, 0.1847178, 0.2335818, 406.4052, 254.7287
-7.744011, 0.1847178, 0.2300914, 422.2894, 254.7837
-7.739886, 0.1847179, 0.4664189, 417.1012, 251.1667
-7.939856, 0.1847179, 0.4699094, 401.6987, 251.1149
-7.943981, 0.3497178, 0.2335818, 406.4052, 241.6913
-7.943981, 0.1847178, 0.2335818, 406.4052, 254.7287
-7.939856, 0.1847179, 0.4699094, 401.6987, 251.1149
-7.939856, 0.3497179, 0.4699094, 401.6987, 238.4711
-7.744011, 0.3497178, 0.2300913, 422.2894, 241.7404
-7.744011, 0.1847178, 0.2300914, 422.2894, 254.7837
-7.943981, 0.1847178, 0.2335818, 406.4052, 254.7287
-7.943981, 0.3497178, 0.2335818, 406.4052, 241.6913
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.728276, 0.5147178, 0.2448864, 423.1762, 228.5148
-7.926785, 0.5147178, 0.2205126, 408.0531, 228.8155
-7.955591, 0.5147178, 0.4551143, 400.7968, 225.9992
-7.757082, 0.5147178, 0.4794882, 415.4899, 225.7163
-7.955591, 0.5147178, 0.4551143, 400.7968, 225.9992
-7.955591, 0.3497178, 0.4551143, 400.7968, 238.667
-7.757082, 0.3497178, 0.4794882, 415.4899, 238.3447
-7.757082, 0.5147178, 0.4794882, 415.4899, 225.7163
-7.757082, 0.5147178, 0.4794882, 415.4899, 225.7163
-7.757082, 0.3497178, 0.4794882, 415.4899, 238.3447
-7.728276, 0.3497178, 0.2448865, 423.1762, 241.5327
-7.728276, 0.5147178, 0.2448864, 423.1762, 228.5148
-7.926785, 0.3497178, 0.2205126, 408.0531, 241.8753
-7.728276, 0.3497178, 0.2448865, 423.1762, 241.5327
-7.757082, 0.3497178, 0.4794882, 415.4899, 238.3447
-7.955591, 0.3497178, 0.4551143, 400.7968, 238.667
-7.926785, 0.5147178, 0.2205126, 408.0531, 228.8155
-7.926785, 0.3497178, 0.2205126, 408.0531, 241.8753
-7.955591, 0.3497178, 0.4551143, 400.7968, 238.667
-7.955591, 0.5147178, 0.4551143, 400.7968, 225.9992
-7.728276, 0.5147178, 0.2448864, 423.1762, 228.5148
-7.728276, 0.3497178, 0.2448865, 423.1762, 241.5327
-7.926785, 0.3497178, 0.2205126, 408.0531, 241.8753
-7.926785, 0.5147178, 0.2205126, 408.0531, 228.8155
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.733933, 0.6797177, 0.2390821, 422.8694, 215.5583
-7.933446, 0.6797177, 0.2251308, 407.4239, 215.7065
-7.949934, 0.6797178, 0.4609186, 401.1114, 213.2733
-7.750421, 0.6797178, 0.4748699, 416.1034, 213.134
-7.949934, 0.6797178, 0.4609186, 401.1114, 213.2733
-7.949934, 0.5147178, 0.4609186, 401.1114, 225.9317
-7.750421, 0.5147178, 0.4748699, 416.1034, 225.7698
-7.750421, 0.6797178, 0.4748699, 416.1034, 213.134
-7.750421, 0.6797178, 0.4748699, 416.1034, 213.134
-7.750421, 0.5147178, 0.4748699, 416.1034, 225.7698
-7.733933, 0.5147178, 0.2390821, 422.8694, 228.5862
-7.733933, 0.6797177, 0.2390821, 422.8694, 215.5583
-7.933446, 0.5147178, 0.2251309, 407.4239, 228.7583
-7.733933, 0.5147178, 0.2390821, 422.8694, 228.5862
-7.750421, 0.5147178, 0.4748699, 416.1034, 225.7698
-7.949934, 0.5147178, 0.4609186, 401.1114, 225.9317
-7.933446, 0.6797177, 0.2251308, 407.4239, 215.7065
-7.933446, 0.5147178, 0.2251309, 407.4239, 228.7583
-7.949934, 0.5147178, 0.4609186, 401.1114, 225.9317
-7.949934, 0.6797178, 0.4609186, 401.1114, 213.2733
-7.733933, 0.6797177, 0.2390821, 422.8694, 215.5583
-7.733933, 0.5147178, 0.2390821, 422.8694, 228.5862
-7.933446, 0.5147178, 0.2251309, 407.4239, 228.7583
-7.933446, 0.6797177, 0.2251308, 407.4239, 215.7065
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.732014, 0.8447177, 0.2409839, 422.9752, 202.5135
-7.931253, 0.8447177, 0.2235528, 407.6323, 202.6687
-7.951853, 0.8447177, 0.4590169, 401.0034, 200.631
-7.752614, 0.8447177, 0.476448, 415.9, 200.485
-7.951853, 0.8447177, 0.4590169, 401.0034, 200.631
-7.951853, 0.6797177, 0.4590169, 401.0034, 213.2924
-7.752614, 0.6797177, 0.476448, 415.9, 213.1182
-7.752614, 0.8447177, 0.476448, 415.9, 200.485
-7.752614, 0.8447177, 0.476448, 415.9, 200.485
-7.752614, 0.6797177, 0.476448, 415.9, 213.1182
-7.732014, 0.6797177, 0.2409839, 422.9752, 215.5382
-7.732014, 0.8447177, 0.2409839, 422.9752, 202.5135
-7.931253, 0.6797177, 0.2235527, 407.6323, 215.7233
-7.732014, 0.6797177, 0.2409839, 422.9752, 215.5382
-7.752614, 0.6797177, 0.476448, 415.9, 213.1182
-7.951853, 0.6797177, 0.4590169, 401.0034, 213.2924
-7.931253, 0.8447177, 0.2235528, 407.6323, 202.6687
-7.931253, 0.6797177, 0.2235527, 407.6323, 215.7233
-7.951853, 0.6797177, 0.4590169, 401.0034, 213.2924
-7.951853, 0.8447177, 0.4590169, 401.0034, 200.631
-7.732014, 0.8447177, 0.2409839, 422.9752, 202.5135
-7.732014, 0.6797177, 0.2409839, 422.9752, 215.5382
-7.931253, 0.6797177, 0.2235527, 407.6323, 215.7233
-7.931253, 0.8447177, 0.2235528, 407.6323, 202.6687
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.047181, 1.369311, 0.2409839, 398.0968, 161.1036
-8.24642, 1.369311, 0.2235528, 382.6967, 161.1636
-8.26702, 1.369311, 0.4590169, 376.8187, 160.3757
-8.067781, 1.369311, 0.476448, 391.7692, 160.3193
-8.26702, 1.369311, 0.4590169, 376.8187, 160.3757
-8.26702, 1.204311, 0.4590169, 376.8187, 173.0372
-8.067781, 1.204311, 0.476448, 391.7692, 172.9525
-8.067781, 1.369311, 0.476448, 391.7692, 160.3193
-8.067781, 1.369311, 0.476448, 391.7692, 160.3193
-8.067781, 1.204311, 0.476448, 391.7692, 172.9525
-8.047181, 1.204311, 0.2409839, 398.0968, 174.1282
-8.047181, 1.369311, 0.2409839, 398.0968, 161.1036
-8.24642, 1.204311, 0.2235527, 382.6967, 174.2182
-8.047181, 1.204311, 0.2409839, 398.0968, 174.1282
-8.067781, 1.204311, 0.476448, 391.7692, 172.9525
-8.26702, 1.204311, 0.4590169, 376.8187, 173.0372
-8.24642, 1.369311, 0.2235528, 382.6967, 161.1636
-8.24642, 1.204311, 0.2235527, 382.6967, 174.2182
-8.26702, 1.204311, 0.4590169, 376.8187, 173.0372
-8.26702, 1.369311, 0.4590169, 376.8187, 160.3757
-8.047181, 1.369311, 0.2409839, 398.0968, 161.1036
-8.047181, 1.204311, 0.2409839, 398.0968, 174.1282
-8.24642, 1.204311, 0.2235527, 382.6967, 174.2182
-8.24642, 1.369311, 0.2235528, 382.6967, 161.1636
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.053037, 1.534311, 0.2353805, 397.7509, 148.0886
-8.252915, 1.534311, 0.2284006, 382.0919, 148.1007
-8.261165, 1.534311, 0.4646202, 377.1697, 147.7052
-8.061286, 1.534311, 0.4716001, 392.3607, 147.6938
-8.261165, 1.534311, 0.4646202, 377.1697, 147.7052
-8.261165, 1.369311, 0.4646202, 377.1697, 160.3575
-8.061286, 1.369311, 0.4716001, 392.3607, 160.335
-8.061286, 1.534311, 0.4716001, 392.3607, 147.6938
-8.061286, 1.534311, 0.4716001, 392.3607, 147.6938
-8.061286, 1.369311, 0.4716001, 392.3607, 160.335
-8.053037, 1.369311, 0.2353805, 397.7509, 161.1229
-8.053037, 1.534311, 0.2353805, 397.7509, 148.0886
-8.252915, 1.369311, 0.2284006, 382.0919, 161.1469
-8.053037, 1.369311, 0.2353805, 397.7509, 161.1229
-8.061286, 1.369311, 0.4716001, 392.3607, 160.335
-8.261165, 1.369311, 0.4646202, 377.1697, 160.3575
-8.252915, 1.534311, 0.2284006, 382.0919, 148.1007
-8.252915, 1.369311, 0.2284006, 382.0919, 161.1469
-8.261165, 1.369311, 0.4646202, 377.1697, 160.3575
-8.261165, 1.534311, 0.4646202, 377.1697, 147.7052
-8.053037, 1.534311, 0.2353805, 397.7509, 148.0886
-8.053037, 1.369311, 0.2353805, 397.7509, 161.1229
-8.252915, 1.369311, 0.2284006, 382.0919, 161.1469
-8.252915, 1.534311, 0.2284006, 382.0919, 148.1007
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 1.699311, 0.2318186, 397.5038, 135.0544
-8.257101, 1.699311, 0.2318186, 381.6971, 135.0544
-8.257101, 1.699311, 0.4681821, 377.4188, 135.0528
-8.0571, 1.699311, 0.4681821, 392.7481, 135.0528
-8.257101, 1.699311, 0.4681821, 377.4188, 135.0528
-8.257101, 1.534311, 0.4681821, 377.4188, 147.6994
-8.0571, 1.534311, 0.4681821, 392.7481, 147.6994
-8.0571, 1.699311, 0.4681821, 392.7481, 135.0528
-8.0571, 1.699311, 0.4681821, 392.7481, 135.0528
-8.0571, 1.534311, 0.4681821, 392.7481, 147.6994
-8.0571, 1.534311, 0.2318186, 397.5038, 148.0948
-8.0571, 1.699311, 0.2318186, 397.5038, 135.0544
-8.257101, 1.534311, 0.2318186, 381.6971, 148.0948
-8.0571, 1.534311, 0.2318186, 397.5038, 148.0948
-8.0571, 1.534311, 0.4681821, 392.7481, 147.6994
-8.257101, 1.534311, 0.4681821, 377.4188, 147.6994
-8.257101, 1.699311, 0.2318186, 381.6971, 135.0544
-8.257101, 1.534311, 0.2318186, 381.6971, 148.0948
-8.257101, 1.534311, 0.4681821, 377.4188, 147.6994
-8.257101, 1.699311, 0.4681821, 377.4188, 135.0528
-8.0571, 1.699311, 0.2318186, 397.5038, 135.0544
-8.0571, 1.534311, 0.2318186, 397.5038, 148.0948
-8.257101, 1.534311, 0.2318186, 381.6971, 148.0948
-8.257101, 1.699311, 0.2318186, 381.6971, 135.0544
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.055054, 1.864311, 0.2335818, 397.6288, 122.0171
-8.255023, 1.864311, 0.2300913, 381.8937, 122.0111
-8.259148, 1.864311, 0.4664189, 377.2929, 122.4034
-8.059178, 1.864311, 0.4699094, 392.5551, 122.409
-8.259148, 1.864311, 0.4664189, 377.2929, 122.4034
-8.259148, 1.699311, 0.4664189, 377.2929, 135.0528
-8.059178, 1.699311, 0.4699094, 392.5551, 135.0528
-8.059178, 1.864311, 0.4699094, 392.5551, 122.409
-8.059178, 1.864311, 0.4699094, 392.5551, 122.409
-8.059178, 1.699311, 0.4699094, 392.5551, 135.0528
-8.055054, 1.699311, 0.2335818, 397.6288, 135.0544
-8.055054, 1.864311, 0.2335818, 397.6288, 122.0171
-8.255023, 1.699311, 0.2300914, 381.8937, 135.0545
-8.055054, 1.699311, 0.2335818, 397.6288, 135.0544
-8.059178, 1.699311, 0.4699094, 392.5551, 135.0528
-8.259148, 1.699311, 0.4664189, 377.2929, 135.0528
-8.255023, 1.864311, 0.2300913, 381.8937, 122.0111
-8.255023, 1.699311, 0.2300914, 381.8937, 135.0545
-8.259148, 1.699311, 0.4664189, 377.2929, 135.0528
-8.259148, 1.864311, 0.4664189, 377.2929, 122.4034
-8.055054, 1.864311, 0.2335818, 397.6288, 122.0171
-8.055054, 1.699311, 0.2335818, 397.6288, 135.0544
-8.255023, 1.699311, 0.2300914, 381.8937, 135.0545
-8.255023, 1.864311, 0.2300913, 381.8937, 122.0111
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 2.029311, 0.2318186, 397.5038, 108.9737
-8.257101, 2.029311, 0.2318186, 381.6971, 108.9737
-8.257101, 2.029311, 0.4681821, 377.4188, 109.7596
-8.0571, 2.029311, 0.4681821, 392.7481, 109.7596
-8.257101, 2.029311, 0.4681821, 377.4188, 109.7596
-8.257101, 1.864311, 0.4681821, 377.4188, 122.4062
-8.0571, 1.864311, 0.4681821, 392.7481, 122.4062
-8.0571, 2.029311, 0.4681821, 392.7481, 109.7596
-8.0571, 2.029311, 0.4681821, 392.7481, 109.7596
-8.0571, 1.864311, 0.4681821, 392.7481, 122.4062
-8.0571, 1.864311, 0.2318186, 397.5038, 122.0141
-8.0571, 2.029311, 0.2318186, 397.5038, 108.9737
-8.257101, 1.864311, 0.2318186, 381.6971, 122.0141
-8.0571, 1.864311, 0.2318186, 397.5038, 122.0141
-8.0571, 1.864311, 0.4681821, 392.7481, 122.4062
-8.257101, 1.864311, 0.4681821, 377.4188, 122.4062
-8.257101, 2.029311, 0.2318186, 381.6971, 108.9737
-8.257101, 1.864311, 0.2318186, 381.6971, 122.0141
-8.257101, 1.864311, 0.4681821, 377.4188, 122.4062
-8.257101, 2.029311, 0.4681821, 377.4188, 109.7596
-8.0571, 2.029311, 0.2318186, 397.5038, 108.9737
-8.0571, 1.864311, 0.2318186, 397.5038, 122.0141
-8.257101, 1.864311, 0.2318186, 381.6971, 122.0141
-8.257101, 2.029311, 0.2318186, 381.6971, 108.9737
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.651932, 1.353857, 0.2510558, 429.0461, 162.2874
-7.850837, 1.353857, 0.2301501, 413.8434, 162.3625
-7.873833, 1.353857, 0.448945, 407.2057, 161.5959
-7.674929, 1.353857, 0.4698507, 422.0013, 161.5249
-7.873833, 1.353857, 0.448945, 407.2057, 161.5959
-7.873833, 1.203857, 0.448945, 407.2057, 173.1211
-7.674929, 1.203857, 0.4698507, 422.0013, 173.0193
-7.674929, 1.353857, 0.4698507, 422.0013, 161.5249
-7.674929, 1.353857, 0.4698507, 422.0013, 161.5249
-7.674929, 1.203857, 0.4698507, 422.0013, 173.0193
-7.651932, 1.203857, 0.2510558, 429.0461, 174.1123
-7.651932, 1.353857, 0.2510558, 429.0461, 162.2874
-7.850837, 1.203857, 0.2301501, 413.8434, 174.22
-7.651932, 1.203857, 0.2510558, 429.0461, 174.1123
-7.674929, 1.203857, 0.4698507, 422.0013, 173.0193
-7.873833, 1.203857, 0.448945, 407.2057, 173.1211
-7.850837, 1.353857, 0.2301501, 413.8434, 162.3625
-7.850837, 1.203857, 0.2301501, 413.8434, 174.22
-7.873833, 1.203857, 0.448945, 407.2057, 173.1211
-7.873833, 1.353857, 0.448945, 407.2057, 161.5959
-7.651932, 1.353857, 0.2510558, 429.0461, 162.2874
-7.651932, 1.203857, 0.2510558, 429.0461, 174.1123
-7.850837, 1.203857, 0.2301501, 413.8434, 174.22
-7.850837, 1.353857, 0.2301501, 413.8434, 162.3625
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.668777, 1.503857, 0.2349175, 428.1171, 150.4953
-7.868503, 1.503857, 0.2453847, 412.1015, 150.474
-7.856989, 1.503857, 0.4650832, 408.1524, 150.0396
-7.657263, 1.503857, 0.454616, 423.7124, 150.0597
-7.856989, 1.503857, 0.4650832, 408.1524, 150.0396
-7.856989, 1.353857, 0.4650832, 408.1524, 161.541
-7.657263, 1.353857, 0.4546161, 423.7124, 161.5766
-7.657263, 1.503857, 0.454616, 423.7124, 150.0597
-7.657263, 1.503857, 0.454616, 423.7124, 150.0597
-7.657263, 1.353857, 0.4546161, 423.7124, 161.5766
-7.668777, 1.353857, 0.2349175, 428.1171, 162.3453
-7.668777, 1.503857, 0.2349175, 428.1171, 150.4953
-7.868503, 1.353857, 0.2453847, 412.1015, 162.3077
-7.668777, 1.353857, 0.2349175, 428.1171, 162.3453
-7.657263, 1.353857, 0.4546161, 423.7124, 161.5766
-7.856989, 1.353857, 0.4650832, 408.1524, 161.541
-7.868503, 1.503857, 0.2453847, 412.1015, 150.474
-7.868503, 1.353857, 0.2453847, 412.1015, 162.3077
-7.856989, 1.353857, 0.4650832, 408.1524, 161.541
-7.856989, 1.503857, 0.4650832, 408.1524, 150.0396
-7.668777, 1.503857, 0.2349175, 428.1171, 150.4953
-7.668777, 1.353857, 0.2349175, 428.1171, 162.3453
-7.868503, 1.353857, 0.2453847, 412.1015, 162.3077
-7.868503, 1.503857, 0.2453847, 412.1015, 150.474
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.662883, 1.653857, 0.2400003, 428.4566, 138.6428
-7.862883, 1.653857, 0.2400003, 412.6671, 138.6428
-7.862883, 1.653857, 0.4600004, 407.8095, 138.5403
-7.662883, 1.653857, 0.4600004, 423.1547, 138.5403
-7.862883, 1.653857, 0.4600004, 407.8095, 138.5403
-7.862883, 1.503857, 0.4600004, 407.8095, 150.0493
-7.662883, 1.503857, 0.4600004, 423.1547, 150.0493
-7.662883, 1.653857, 0.4600004, 423.1547, 138.5403
-7.662883, 1.653857, 0.4600004, 423.1547, 138.5403
-7.662883, 1.503857, 0.4600004, 423.1547, 150.0493
-7.662883, 1.503857, 0.2400004, 428.4566, 150.485
-7.662883, 1.653857, 0.2400003, 428.4566, 138.6428
-7.862883, 1.503857, 0.2400004, 412.6671, 150.485
-7.662883, 1.503857, 0.2400004, 428.4566, 150.485
-7.662883, 1.503857, 0.4600004, 423.1547, 150.0493
-7.862883, 1.503857, 0.4600004, 407.8095, 150.0493
-7.862883, 1.653857, 0.2400003, 412.6671, 138.6428
-7.862883, 1.503857, 0.2400004, 412.6671, 150.485
-7.862883, 1.503857, 0.4600004, 407.8095, 150.0493
-7.862883, 1.653857, 0.4600004, 407.8095, 138.5403
-7.662883, 1.653857, 0.2400003, 428.4566, 138.6428
-7.662883, 1.503857, 0.2400004, 428.4566, 150.485
-7.862883, 1.503857, 0.2400004, 412.6671, 150.485
-7.862883, 1.653857, 0.2400003, 412.6671, 138.6428
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.275177, 1.380775, 0.2215317, 459.5986, 160.2634
-7.474903, 1.380775, 0.2319989, 443.5114, 160.2285
-7.461986, 1.380775, 0.4784691, 438.101, 159.4353
-7.26226, 1.380775, 0.4680019, 453.6745, 159.468
-7.461986, 1.380775, 0.4784691, 438.101, 159.4353
-7.461986, 1.204525, 0.4784691, 438.101, 172.9264
-7.26226, 1.204525, 0.4680019, 453.6745, 172.9771
-7.26226, 1.380775, 0.4680019, 453.6745, 159.468
-7.26226, 1.380775, 0.4680019, 453.6745, 159.468
-7.26226, 1.204525, 0.4680019, 453.6745, 172.9771
-7.275177, 1.204525, 0.2215317, 459.5986, 174.2117
-7.275177, 1.380775, 0.2215317, 459.5986, 160.2634
-7.474903, 1.204525, 0.2319989, 443.5114, 174.1577
-7.275177, 1.204525, 0.2215317, 459.5986, 174.2117
-7.26226, 1.204525, 0.4680019, 453.6745, 172.9771
-7.461986, 1.204525, 0.4784691, 438.101, 172.9264
-7.474903, 1.380775, 0.2319989, 443.5114, 160.2285
-7.474903, 1.204525, 0.2319989, 443.5114, 174.1577
-7.461986, 1.204525, 0.4784691, 438.101, 172.9264
-7.461986, 1.380775, 0.4784691, 438.101, 159.4353
-7.275177, 1.380775, 0.2215317, 459.5986, 160.2634
-7.275177, 1.204525, 0.2215317, 459.5986, 174.2117
-7.474903, 1.204525, 0.2319989, 443.5114, 174.1577
-7.474903, 1.380775, 0.2319989, 443.5114, 160.2285
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.260217, 1.557025, 0.2338724, 460.4238, 146.2966
-7.45973, 1.557025, 0.2199211, 445.0367, 146.3174
-7.476946, 1.557025, 0.4661284, 437.2664, 145.9614
-7.277433, 1.557025, 0.4800797, 452.1841, 145.9419
-7.476946, 1.557025, 0.4661284, 437.2664, 145.9614
-7.476946, 1.380775, 0.4661284, 437.2664, 159.4738
-7.277433, 1.380775, 0.4800797, 452.1841, 159.4303
-7.277433, 1.557025, 0.4800797, 452.1841, 145.9419
-7.277433, 1.557025, 0.4800797, 452.1841, 145.9419
-7.277433, 1.380775, 0.4800797, 452.1841, 159.4303
-7.260217, 1.380775, 0.2338724, 460.4238, 160.2223
-7.260217, 1.557025, 0.2338724, 460.4238, 146.2966
-7.45973, 1.380775, 0.2199211, 445.0367, 160.2688
-7.260217, 1.380775, 0.2338724, 460.4238, 160.2223
-7.277433, 1.380775, 0.4800797, 452.1841, 159.4303
-7.476946, 1.380775, 0.4661284, 437.2664, 159.4738
-7.45973, 1.557025, 0.2199211, 445.0367, 146.3174
-7.45973, 1.380775, 0.2199211, 445.0367, 160.2688
-7.476946, 1.380775, 0.4661284, 437.2664, 159.4738
-7.476946, 1.557025, 0.4661284, 437.2664, 145.9614
-7.260217, 1.557025, 0.2338724, 460.4238, 146.2966
-7.260217, 1.380775, 0.2338724, 460.4238, 160.2223
-7.45973, 1.380775, 0.2199211, 445.0367, 160.2688
-7.45973, 1.557025, 0.2199211, 445.0367, 146.3174
