box_8_lizol(Clone) stack 115 Shelf_0 Rack_1_1_0
-7.205468, 0.01926389, 0.4527568, 416.2143, 264.0763
-7.205468, 0.1692639, 0.4527568, 416.2143, 252.5567
-6.990609, 0.1692639, 0.2472439, 437.9212, 255.7325
-6.990609, 0.01926386, 0.247244, 437.9212, 267.5634
-7.190121, 0.01926386, 0.2332927, 422.5199, 267.8069
-7.190121, 0.1692639, 0.2332926, 422.5199, 255.9543
box_1_Parle-G-GOLD(Clone) stack 117 Shelf_0 Rack_1_1_0
-7.368715, 0.1916559, 0.2474137, 408.0954, 253.9638
-7.568684, 0.1916559, 0.2439232, 392.3936, 254.0184
-7.572326, 0.1916559, 0.4525871, 388.0437, 250.8396
-7.372357, 0.1916559, 0.4560776, 403.3282, 250.7878
-7.572326, 0.1916559, 0.4525871, 388.0437, 250.8396
-7.572326, 0.01915592, 0.4525871, 388.0437, 264.0874
-7.372357, 0.01915592, 0.4560776, 403.3282, 264.0298
-7.372357, 0.1916559, 0.4560776, 403.3282, 250.7878
-7.372357, 0.1916559, 0.4560776, 403.3282, 250.7878
-7.372357, 0.01915592, 0.4560776, 403.3282, 264.0298
-7.368715, 0.01915589, 0.2474137, 408.0954, 267.5689
-7.368715, 0.1916559, 0.2474137, 408.0954, 253.9638
-7.568684, 0.01915589, 0.2439232, 392.3936, 267.6298
-7.368715, 0.01915589, 0.2474137, 408.0954, 267.5689
-7.372357, 0.01915592, 0.4560776, 403.3282, 264.0298
-7.572326, 0.01915592, 0.4525871, 388.0437, 264.0874
-7.568684, 0.1916559, 0.2439232, 392.3936, 254.0184
-7.568684, 0.01915589, 0.2439232, 392.3936, 267.6298
-7.572326, 0.01915592, 0.4525871, 388.0437, 264.0874
-7.572326, 0.1916559, 0.4525871, 388.0437, 250.8396
-7.368715, 0.1916559, 0.2474137, 408.0954, 253.9638
-7.368715, 0.01915589, 0.2474137, 408.0954, 267.5689
-7.568684, 0.01915589, 0.2439232, 392.3936, 267.6298
-7.568684, 0.1916559, 0.2439232, 392.3936, 254.0184
box_1_Parle-G-GOLD(Clone) stack 117 Shelf_0 Rack_1_1_0
-7.372357, 0.3641559, 0.2439232, 407.8851, 240.407
-7.572326, 0.3641559, 0.2474137, 392.0365, 240.3586
-7.568684, 0.3641559, 0.4560776, 388.2571, 237.5459
-7.368715, 0.3641559, 0.4525871, 403.6809, 237.5917
-7.568684, 0.3641559, 0.4560776, 388.2571, 237.5459
-7.568684, 0.1916559, 0.4560776, 388.2571, 250.7878
-7.368715, 0.1916559, 0.4525871, 403.6809, 250.8396
-7.368715, 0.3641559, 0.4525871, 403.6809, 237.5917
-7.368715, 0.3641559, 0.4525871, 403.6809, 237.5917
-7.368715, 0.1916559, 0.4525871, 403.6809, 250.8396
-7.372357, 0.1916559, 0.2439232, 407.8851, 254.0184
-7.372357, 0.3641559, 0.2439232, 407.8851, 240.407
-7.572326, 0.1916559, 0.2474137, 392.0365, 253.9638
-7.372357, 0.1916559, 0.2439232, 407.8851, 254.0184
-7.368715, 0.1916559, 0.4525871, 403.6809, 250.8396
-7.568684, 0.1916559, 0.4560776, 388.2571, 250.7878
-7.572326, 0.3641559, 0.2474137, 392.0365, 240.3586
-7.572326, 0.1916559, 0.2474137, 392.0365, 253.9638
-7.568684, 0.1916559, 0.4560776, 388.2571, 250.7878
-7.568684, 0.3641559, 0.4560776, 388.2571, 237.5459
-7.372357, 0.3641559, 0.2439232, 407.8851, 240.407
-7.372357, 0.1916559, 0.2439232, 407.8851, 254.0184
-7.572326, 0.1916559, 0.2474137, 392.0365, 253.9638
-7.572326, 0.3641559, 0.2474137, 392.0365, 240.3586
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.730128, 0.1847178, 0.2429189, 379.6731, 254.5816
-7.929032, 0.1847178, 0.2220132, 364.318, 254.9113
-7.953739, 0.1847178, 0.4570819, 358.6832, 251.3055
-7.754835, 0.1847178, 0.4779876, 373.5928, 250.9953
-7.953739, 0.1847178, 0.4570819, 358.6832, 251.3055
-7.953739, 0.01971789, 0.4570819, 358.6832, 263.97
-7.754835, 0.01971789, 0.4779876, 373.5928, 263.626
-7.754835, 0.1847178, 0.4779876, 373.5928, 250.9953
-7.754835, 0.1847178, 0.4779876, 373.5928, 250.9953
-7.754835, 0.01971789, 0.4779876, 373.5928, 263.626
-7.730128, 0.01971789, 0.2429189, 379.6731, 267.6029
-7.730128, 0.1847178, 0.2429189, 379.6731, 254.5816
-7.929032, 0.01971789, 0.2220132, 364.318, 267.9686
-7.730128, 0.01971789, 0.2429189, 379.6731, 267.6029
-7.754835, 0.01971789, 0.4779876, 373.5928, 263.626
-7.953739, 0.01971789, 0.4570819, 358.6832, 263.97
-7.929032, 0.1847178, 0.2220132, 364.318, 254.9113
-7.929032, 0.01971789, 0.2220132, 364.318, 267.9686
-7.953739, 0.01971789, 0.4570819, 358.6832, 263.97
-7.953739, 0.1847178, 0.4570819, 358.6832, 251.3055
-7.730128, 0.1847178, 0.2429189, 379.6731, 254.5816
-7.730128, 0.01971789, 0.2429189, 379.6731, 267.6029
-7.929032, 0.01971789, 0.2220132, 364.318, 267.9686
-7.929032, 0.1847178, 0.2220132, 364.318, 254.9113
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.744011, 0.3497178, 0.2300913, 378.8116, 241.7404
-7.943981, 0.3497178, 0.2335818, 362.9474, 241.6913
-7.939856, 0.3497179, 0.4699094, 359.5526, 238.4711
-7.739886, 0.3497179, 0.4664189, 374.9363, 238.5172
-7.939856, 0.3497179, 0.4699094, 359.5526, 238.4711
-7.939856, 0.1847179, 0.4699094, 359.5526, 251.1149
-7.739886, 0.1847179, 0.4664189, 374.9363, 251.1667
-7.739886, 0.3497179, 0.4664189, 374.9363, 238.5172
-7.739886, 0.3497179, 0.4664189, 374.9363, 238.5172
-7.739886, 0.1847179, 0.4664189, 374.9363, 251.1667
-7.744011, 0.1847178, 0.2300914, 378.8116, 254.7837
-7.744011, 0.3497178, 0.2300913, 378.8116, 241.7404
-7.943981, 0.1847178, 0.2335818, 362.9474, 254.7287
-7.744011, 0.1847178, 0.2300914, 378.8116, 254.7837
-7.739886, 0.1847179, 0.4664189, 374.9363, 251.1667
-7.939856, 0.1847179, 0.4699094, 359.5526, 251.1149
-7.943981, 0.3497178, 0.2335818, 362.9474, 241.6913
-7.943981, 0.1847178, 0.2335818, 362.9474, 254.7287
-7.939856, 0.1847179, 0.4699094, 359.5526, 251.1149
-7.939856, 0.3497179, 0.4699094, 359.5526, 238.4711
-7.744011, 0.3497178, 0.2300913, 378.8116, 241.7404
-7.744011, 0.1847178, 0.2300914, 378.8116, 254.7837
-7.943981, 0.1847178, 0.2335818, 362.9474, 254.7287
-7.943981, 0.3497178, 0.2335818, 362.9474, 241.6913
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.728276, 0.5147178, 0.2448864, 379.7831, 228.5148
-7.926785, 0.5147178, 0.2205126, 364.5205, 228.8155
-7.955591, 0.5147178, 0.4551143, 358.571, 225.9992
-7.757082, 0.5147178, 0.4794882, 373.3953, 225.7163
-7.955591, 0.5147178, 0.4551143, 358.571, 225.9992
-7.955591, 0.3497178, 0.4551143, 358.571, 238.667
-7.757082, 0.3497178, 0.4794882, 373.3953, 238.3447
-7.757082, 0.5147178, 0.4794882, 373.3953, 225.7163
-7.757082, 0.5147178, 0.4794882, 373.3953, 225.7163
-7.757082, 0.3497178, 0.4794882, 373.3953, 238.3447
-7.728276, 0.3497178, 0.2448865, 379.7831, 241.5327
-7.728276, 0.5147178, 0.2448864, 379.7831, 228.5148
-7.926785, 0.3497178, 0.2205126, 364.5205, 241.8753
-7.728276, 0.3497178, 0.2448865, 379.7831, 241.5327
-7.757082, 0.3497178, 0.4794882, 373.3953, 238.3447
-7.955591, 0.3497178, 0.4551143, 358.571, 238.667
-7.926785, 0.5147178, 0.2205126, 364.5205, 228.8155
-7.926785, 0.3497178, 0.2205126, 364.5205, 241.8753
-7.955591, 0.3497178, 0.4551143, 358.571, 238.667
-7.955591, 0.5147178, 0.4551143, 358.571, 225.9992
-7.728276, 0.5147178, 0.2448864, 379.7831, 228.5148
-7.728276, 0.3497178, 0.2448865, 379.7831, 241.5327
-7.926785, 0.3497178, 0.2205126, 364.5205, 241.8753
-7.926785, 0.5147178, 0.2205126, 364.5205, 228.8155
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.733933, 0.6797177, 0.2390821, 379.4432, 215.5583
-7.933446, 0.6797177, 0.2251308, 363.9177, 215.7065
-7.949934, 0.6797178, 0.4609186, 358.9169, 213.2733
-7.750421, 0.6797178, 0.4748699, 373.984, 213.134
-7.949934, 0.6797178, 0.4609186, 358.9169, 213.2733
-7.949934, 0.5147178, 0.4609186, 358.9169, 225.9317
-7.750421, 0.5147178, 0.4748699, 373.984, 225.7698
-7.750421, 0.6797178, 0.4748699, 373.984, 213.134
-7.750421, 0.6797178, 0.4748699, 373.984, 213.134
-7.750421, 0.5147178, 0.4748699, 373.984, 225.7698
-7.733933, 0.5147178, 0.2390821, 379.4432, 228.5862
-7.733933, 0.6797177, 0.2390821, 379.4432, 215.5583
-7.933446, 0.5147178, 0.2251309, 363.9177, 228.7583
-7.733933, 0.5147178, 0.2390821, 379.4432, 228.5862
-7.750421, 0.5147178, 0.4748699, 373.984, 225.7698
-7.949934, 0.5147178, 0.4609186, 358.9169, 225.9317
-7.933446, 0.6797177, 0.2251308, 363.9177, 215.7065
-7.933446, 0.5147178, 0.2251309, 363.9177, 228.7583
-7.949934, 0.5147178, 0.4609186, 358.9169, 225.9317
-7.949934, 0.6797178, 0.4609186, 358.9169, 213.2733
-7.733933, 0.6797177, 0.2390821, 379.4432, 215.5583
-7.733933, 0.5147178, 0.2390821, 379.4432, 228.5862
-7.933446, 0.5147178, 0.2251309, 363.9177, 228.7583
-7.933446, 0.6797177, 0.2251308, 363.9177, 215.7065
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.732014, 0.8447177, 0.2409839, 379.5597, 202.5135
-7.931253, 0.8447177, 0.2235528, 364.117, 202.6687
-7.951853, 0.8447177, 0.4590169, 358.7986, 200.631
-7.752614, 0.8447177, 0.476448, 373.7891, 200.485
-7.951853, 0.8447177, 0.4590169, 358.7986, 200.631
-7.951853, 0.6797177, 0.4590169, 358.7986, 213.2924
-7.752614, 0.6797177, 0.476448, 373.7891, 213.1182
-7.752614, 0.8447177, 0.476448, 373.7891, 200.485
-7.752614, 0.8447177, 0.476448, 373.7891, 200.485
-7.752614, 0.6797177, 0.476448, 373.7891, 213.1182
-7.732014, 0.6797177, 0.2409839, 379.5597, 215.5382
-7.732014, 0.8447177, 0.2409839, 379.5597, 202.5135
-7.931253, 0.6797177, 0.2235527, 364.117, 215.7233
-7.732014, 0.6797177, 0.2409839, 379.5597, 215.5382
-7.752614, 0.6797177, 0.476448, 373.7891, 213.1182
-7.951853, 0.6797177, 0.4590169, 358.7986, 213.2924
-7.931253, 0.8447177, 0.2235528, 364.117, 202.6687
-7.931253, 0.6797177, 0.2235527, 364.117, 215.7233
-7.951853, 0.6797177, 0.4590169, 358.7986, 213.2924
-7.951853, 0.8447177, 0.4590169, 358.7986, 200.631
-7.732014, 0.8447177, 0.2409839, 379.5597, 202.5135
-7.732014, 0.6797177, 0.2409839, 379.5597, 215.5382
-7.931253, 0.6797177, 0.2235527, 364.117, 215.7233
-7.931253, 0.8447177, 0.2235528, 364.117, 202.6687
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.047181, 1.369311, 0.2409839, 354.6814, 161.1036
-8.24642, 1.369311, 0.2235528, 339.1815, 161.1636
-8.26702, 1.369311, 0.4590169, 334.6139, 160.3757
-8.067781, 1.369311, 0.476448, 349.6583, 160.3193
-8.26702, 1.369311, 0.4590169, 334.6139, 160.3757
-8.26702, 1.204311, 0.4590169, 334.6139, 173.0372
-8.067781, 1.204311, 0.476448, 349.6583, 172.9525
-8.067781, 1.369311, 0.476448, 349.6583, 160.3193
-8.067781, 1.369311, 0.476448, 349.6583, 160.3193
-8.067781, 1.204311, 0.476448, 349.6583, 172.9525
-8.047181, 1.204311, 0.2409839, 354.6814, 174.1282
-8.047181, 1.369311, 0.2409839, 354.6814, 161.1036
-8.24642, 1.204311, 0.2235527, 339.1815, 174.2182
-8.047181, 1.204311, 0.2409839, 354.6814, 174.1282
-8.067781, 1.204311, 0.476448, 349.6583, 172.9525
-8.26702, 1.204311, 0.4590169, 334.6139, 173.0372
-8.24642, 1.369311, 0.2235528, 339.1815, 161.1636
-8.24642, 1.204311, 0.2235527, 339.1815, 174.2182
-8.26702, 1.204311, 0.4590169, 334.6139, 173.0372
-8.26702, 1.369311, 0.4590169, 334.6139, 160.3757
-8.047181, 1.369311, 0.2409839, 354.6814, 161.1036
-8.047181, 1.204311, 0.2409839, 354.6814, 174.1282
-8.24642, 1.204311, 0.2235527, 339.1815, 174.2182
-8.24642, 1.369311, 0.2235528, 339.1815, 161.1636
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.053037, 1.534311, 0.2353805, 354.3034, 148.0886
-8.252915, 1.534311, 0.2284006, 338.6046, 148.1007
-8.261165, 1.534311, 0.4646202, 334.9952, 147.7052
-8.061286, 1.534311, 0.4716001, 350.2238, 147.6938
-8.261165, 1.534311, 0.4646202, 334.9952, 147.7052
-8.261165, 1.369311, 0.4646202, 334.9952, 160.3575
-8.061286, 1.369311, 0.4716001, 350.2238, 160.335
-8.061286, 1.534311, 0.4716001, 350.2238, 147.6938
-8.061286, 1.534311, 0.4716001, 350.2238, 147.6938
-8.061286, 1.369311, 0.4716001, 350.2238, 160.335
-8.053037, 1.369311, 0.2353805, 354.3034, 161.1229
-8.053037, 1.534311, 0.2353805, 354.3034, 148.0886
-8.252915, 1.369311, 0.2284006, 338.6046, 161.1469
-8.053037, 1.369311, 0.2353805, 354.3034, 161.1229
-8.061286, 1.369311, 0.4716001, 350.2238, 160.335
-8.261165, 1.369311, 0.4646202, 334.9952, 160.3575
-8.252915, 1.534311, 0.2284006, 338.6046, 148.1007
-8.252915, 1.369311, 0.2284006, 338.6046, 161.1469
-8.261165, 1.369311, 0.4646202, 334.9952, 160.3575
-8.261165, 1.534311, 0.4646202, 334.9952, 147.7052
-8.053037, 1.534311, 0.2353805, 354.3034, 148.0886
-8.053037, 1.369311, 0.2353805, 354.3034, 161.1229
-8.252915, 1.369311, 0.2284006, 338.6046, 161.1469
-8.252915, 1.534311, 0.2284006, 338.6046, 148.1007
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 1.699311, 0.2318186, 354.0359, 135.0544
-8.257101, 1.699311, 0.2318186, 338.2293, 135.0544
-8.257101, 1.699311, 0.4681821, 335.2634, 135.0528
-8.0571, 1.699311, 0.4681821, 350.5927, 135.0528
-8.257101, 1.699311, 0.4681821, 335.2634, 135.0528
-8.257101, 1.534311, 0.4681821, 335.2634, 147.6994
-8.0571, 1.534311, 0.4681821, 350.5927, 147.6994
-8.0571, 1.699311, 0.4681821, 350.5927, 135.0528
-8.0571, 1.699311, 0.4681821, 350.5927, 135.0528
-8.0571, 1.534311, 0.4681821, 350.5927, 147.6994
-8.0571, 1.534311, 0.2318186, 354.0359, 148.0948
-8.0571, 1.699311, 0.2318186, 354.0359, 135.0544
-8.257101, 1.534311, 0.2318186, 338.2293, 148.0948
-8.0571, 1.534311, 0.2318186, 354.0359, 148.0948
-8.0571, 1.534311, 0.4681821, 350.5927, 147.6994
-8.257101, 1.534311, 0.4681821, 335.2634, 147.6994
-8.257101, 1.699311, 0.2318186, 338.2293, 135.0544
-8.257101, 1.534311, 0.2318186, 338.2293, 148.0948
-8.257101, 1.534311, 0.4681821, 335.2634, 147.6994
-8.257101, 1.699311, 0.4681821, 335.2634, 135.0528
-8.0571, 1.699311, 0.2318186, 354.0359, 135.0544
-8.0571, 1.534311, 0.2318186, 354.0359, 148.0948
-8.257101, 1.534311, 0.2318186, 338.2293, 148.0948
-8.257101, 1.699311, 0.2318186, 338.2293, 135.0544
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.055054, 1.864311, 0.2335818, 354.1711, 122.0171
-8.255023, 1.864311, 0.2300913, 338.416, 122.0111
-8.259148, 1.864311, 0.4664189, 335.128, 122.4034
-8.059178, 1.864311, 0.4699094, 350.4091, 122.409
-8.259148, 1.864311, 0.4664189, 335.128, 122.4034
-8.259148, 1.699311, 0.4664189, 335.128, 135.0528
-8.059178, 1.699311, 0.4699094, 350.4091, 135.0528
-8.059178, 1.864311, 0.4699094, 350.4091, 122.409
-8.059178, 1.864311, 0.4699094, 350.4091, 122.409
-8.059178, 1.699311, 0.4699094, 350.4091, 135.0528
-8.055054, 1.699311, 0.2335818, 354.1711, 135.0544
-8.055054, 1.864311, 0.2335818, 354.1711, 122.0171
-8.255023, 1.699311, 0.2300914, 338.416, 135.0545
-8.055054, 1.699311, 0.2335818, 354.1711, 135.0544
-8.059178, 1.699311, 0.4699094, 350.4091, 135.0528
-8.259148, 1.699311, 0.4664189, 335.128, 135.0528
-8.255023, 1.864311, 0.2300913, 338.416, 122.0111
-8.255023, 1.699311, 0.2300914, 338.416, 135.0545
-8.259148, 1.699311, 0.4664189, 335.128, 135.0528
-8.259148, 1.864311, 0.4664189, 335.128, 122.4034
-8.055054, 1.864311, 0.2335818, 354.1711, 122.0171
-8.055054, 1.699311, 0.2335818, 354.1711, 135.0544
-8.255023, 1.699311, 0.2300914, 338.416, 135.0545
-8.255023, 1.864311, 0.2300913, 338.416, 122.0111
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 2.029311, 0.2318186, 354.0359, 108.9737
-8.257101, 2.029311, 0.2318186, 338.2293, 108.9737
-8.257101, 2.029311, 0.4681821, 335.2634, 109.7596
-8.0571, 2.029311, 0.4681821, 350.5927, 109.7596
-8.257101, 2.029311, 0.4681821, 335.2634, 109.7596
-8.257101, 1.864311, 0.4681821, 335.2634, 122.4062
-8.0571, 1.864311, 0.4681821, 350.5927, 122.4062
-8.0571, 2.029311, 0.4681821, 350.5927, 109.7596
-8.0571, 2.029311, 0.4681821, 350.5927, 109.7596
-8.0571, 1.864311, 0.4681821, 350.5927, 122.4062
-8.0571, 1.864311, 0.2318186, 354.0359, 122.0141
-8.0571, 2.029311, 0.2318186, 354.0359, 108.9737
-8.257101, 1.864311, 0.2318186, 338.2293, 122.0141
-8.0571, 1.864311, 0.2318186, 354.0359, 122.0141
-8.0571, 1.864311, 0.4681821, 350.5927, 122.4062
-8.257101, 1.864311, 0.4681821, 335.2634, 122.4062
-8.257101, 2.029311, 0.2318186, 338.2293, 108.9737
-8.257101, 1.864311, 0.2318186, 338.2293, 122.0141
-8.257101, 1.864311, 0.4681821, 335.2634, 122.4062
-8.257101, 2.029311, 0.4681821, 335.2634, 109.7596
-8.0571, 2.029311, 0.2318186, 354.0359, 108.9737
-8.0571, 1.864311, 0.2318186, 354.0359, 122.0141
-8.257101, 1.864311, 0.2318186, 338.2293, 122.0141
-8.257101, 2.029311, 0.2318186, 338.2293, 108.9737
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.651932, 1.353857, 0.2510558, 385.6881, 162.2874
-7.850837, 1.353857, 0.2301501, 370.366, 162.3625
-7.873833, 1.353857, 0.448945, 364.9464, 161.5959
-7.674929, 1.353857, 0.4698507, 379.8549, 161.5249
-7.873833, 1.353857, 0.448945, 364.9464, 161.5959
-7.873833, 1.203857, 0.448945, 364.9464, 173.1211
-7.674929, 1.203857, 0.4698507, 379.8549, 173.0193
-7.674929, 1.353857, 0.4698507, 379.8549, 161.5249
-7.674929, 1.353857, 0.4698507, 379.8549, 161.5249
-7.674929, 1.203857, 0.4698507, 379.8549, 173.0193
-7.651932, 1.203857, 0.2510558, 385.6881, 174.1123
-7.651932, 1.353857, 0.2510558, 385.6881, 162.2874
-7.850837, 1.203857, 0.2301501, 370.366, 174.22
-7.651932, 1.203857, 0.2510558, 385.6881, 174.1123
-7.674929, 1.203857, 0.4698507, 379.8549, 173.0193
-7.873833, 1.203857, 0.448945, 364.9464, 173.1211
-7.850837, 1.353857, 0.2301501, 370.366, 162.3625
-7.850837, 1.203857, 0.2301501, 370.366, 174.22
-7.873833, 1.203857, 0.448945, 364.9464, 173.1211
-7.873833, 1.353857, 0.448945, 364.9464, 161.5959
-7.651932, 1.353857, 0.2510558, 385.6881, 162.2874
-7.651932, 1.203857, 0.2510558, 385.6881, 174.1123
-7.850837, 1.203857, 0.2301501, 370.366, 174.22
-7.850837, 1.353857, 0.2301501, 370.366, 162.3625
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.668777, 1.503857, 0.2349175, 384.667, 150.4953
-7.868503, 1.503857, 0.2453847, 368.7112, 150.474
-7.856989, 1.503857, 0.4650832, 365.9804, 150.0396
-7.657263, 1.503857, 0.454616, 381.4839, 150.0597
-7.856989, 1.503857, 0.4650832, 365.9804, 150.0396
-7.856989, 1.353857, 0.4650832, 365.9804, 161.541
-7.657263, 1.353857, 0.4546161, 381.4839, 161.5766
-7.657263, 1.503857, 0.454616, 381.4839, 150.0597
-7.657263, 1.503857, 0.454616, 381.4839, 150.0597
-7.657263, 1.353857, 0.4546161, 381.4839, 161.5766
-7.668777, 1.353857, 0.2349175, 384.667, 162.3453
-7.668777, 1.503857, 0.2349175, 384.667, 150.4953
-7.868503, 1.353857, 0.2453847, 368.7112, 162.3077
-7.668777, 1.353857, 0.2349175, 384.667, 162.3453
-7.657263, 1.353857, 0.4546161, 381.4839, 161.5766
-7.856989, 1.353857, 0.4650832, 365.9804, 161.541
-7.868503, 1.503857, 0.2453847, 368.7112, 150.474
-7.868503, 1.353857, 0.2453847, 368.7112, 162.3077
-7.856989, 1.353857, 0.4650832, 365.9804, 161.541
-7.856989, 1.503857, 0.4650832, 365.9804, 150.0396
-7.668777, 1.503857, 0.2349175, 384.667, 150.4953
-7.668777, 1.353857, 0.2349175, 384.667, 162.3453
-7.868503, 1.353857, 0.2453847, 368.7112, 162.3077
-7.868503, 1.503857, 0.2453847, 368.7112, 150.474
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.662883, 1.653857, 0.2400003, 385.0356, 138.6428
-7.862883, 1.653857, 0.2400003, 369.2461, 138.6428
-7.862883, 1.653857, 0.4600004, 365.61, 138.5403
-7.662883, 1.653857, 0.4600004, 380.9553, 138.5403
-7.862883, 1.653857, 0.4600004, 365.61, 138.5403
-7.862883, 1.503857, 0.4600004, 365.61, 150.0493
-7.662883, 1.503857, 0.4600004, 380.9553, 150.0493
-7.662883, 1.653857, 0.4600004, 380.9553, 138.5403
-7.662883, 1.653857, 0.4600004, 380.9553, 138.5403
-7.662883, 1.503857, 0.4600004, 380.9553, 150.0493
-7.662883, 1.503857, 0.2400004, 385.0356, 150.485
-7.662883, 1.653857, 0.2400003, 385.0356, 138.6428
-7.862883, 1.503857, 0.2400004, 369.2461, 150.485
-7.662883, 1.503857, 0.2400004, 385.0356, 150.485
-7.662883, 1.503857, 0.4600004, 380.9553, 150.0493
-7.862883, 1.503857, 0.4600004, 365.61, 150.0493
-7.862883, 1.653857, 0.2400003, 369.2461, 138.6428
-7.862883, 1.503857, 0.2400004, 369.2461, 150.485
-7.862883, 1.503857, 0.4600004, 365.61, 150.0493
-7.862883, 1.653857, 0.4600004, 365.61, 138.5403
-7.662883, 1.653857, 0.2400003, 385.0356, 138.6428
-7.662883, 1.503857, 0.2400004, 385.0356, 150.485
-7.862883, 1.503857, 0.2400004, 369.2461, 150.485
-7.862883, 1.653857, 0.2400003, 369.2461, 138.6428
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.275177, 1.380775, 0.2215317, 416.0717, 160.2634
-7.474903, 1.380775, 0.2319989, 400.0446, 160.2285
-7.461986, 1.380775, 0.4784691, 396.0009, 159.4353
-7.26226, 1.380775, 0.4680019, 411.5181, 159.468
-7.461986, 1.380775, 0.4784691, 396.0009, 159.4353
-7.461986, 1.204525, 0.4784691, 396.0009, 172.9264
-7.26226, 1.204525, 0.4680019, 411.5181, 172.9771
-7.26226, 1.380775, 0.4680019, 411.5181, 159.468
-7.26226, 1.380775, 0.4680019, 411.5181, 159.468
-7.26226, 1.204525, 0.4680019, 411.5181, 172.9771
-7.275177, 1.204525, 0.2215317, 416.0717, 174.2117
-7.275177, 1.380775, 0.2215317, 416.0717, 160.2634
-7.474903, 1.204525, 0.2319989, 400.0446, 174.1577
-7.275177, 1.204525, 0.2215317, 416.0717, 174.2117
-7.26226, 1.204525, 0.4680019, 411.5181, 172.9771
-7.461986, 1.204525, 0.4784691, 396.0009, 172.9264
-7.474903, 1.380775, 0.2319989, 400.0446, 160.2285
-7.474903, 1.204525, 0.2319989, 400.0446, 174.1577
-7.461986, 1.204525, 0.4784691, 396.0009, 172.9264
