box_3_Hareli(Clone) stack 116 Shelf_0 Rack_1_1_0
-7.733933, 0.5147178, 0.2390821, 434.713, 228.5862
-7.750421, 0.5147178, 0.4748699, 427.5905, 225.7698
-7.949934, 0.5147178, 0.4609186, 412.619, 225.9317
-7.933446, 0.6797177, 0.2251308, 419.2892, 215.7065
-7.933446, 0.5147178, 0.2251309, 419.2892, 228.7583
-7.949934, 0.5147178, 0.4609186, 412.619, 225.9317
-7.949934, 0.6797178, 0.4609186, 412.619, 213.2733
-7.733933, 0.6797177, 0.2390821, 434.713, 215.5583
-7.733933, 0.5147178, 0.2390821, 434.713, 228.5862
-7.933446, 0.5147178, 0.2251309, 419.2892, 228.7583
-7.933446, 0.6797177, 0.2251308, 419.2892, 215.7065
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.732014, 0.8447177, 0.2409839, 434.8157, 202.5135
-7.931253, 0.8447177, 0.2235528, 419.5001, 202.6687
-7.951853, 0.8447177, 0.4590169, 412.5138, 200.631
-7.752614, 0.8447177, 0.476448, 427.3848, 200.485
-7.951853, 0.8447177, 0.4590169, 412.5138, 200.631
-7.951853, 0.6797177, 0.4590169, 412.5138, 213.2924
-7.752614, 0.6797177, 0.476448, 427.3848, 213.1182
-7.752614, 0.8447177, 0.476448, 427.3848, 200.485
-7.752614, 0.8447177, 0.476448, 427.3848, 200.485
-7.752614, 0.6797177, 0.476448, 427.3848, 213.1182
-7.732014, 0.6797177, 0.2409839, 434.8157, 215.5382
-7.732014, 0.8447177, 0.2409839, 434.8157, 202.5135
-7.931253, 0.6797177, 0.2235527, 419.5001, 215.7233
-7.732014, 0.6797177, 0.2409839, 434.8157, 215.5382
-7.752614, 0.6797177, 0.476448, 427.3848, 213.1182
-7.951853, 0.6797177, 0.4590169, 412.5138, 213.2924
-7.931253, 0.8447177, 0.2235528, 419.5001, 202.6687
-7.931253, 0.6797177, 0.2235527, 419.5001, 215.7233
-7.951853, 0.6797177, 0.4590169, 412.5138, 213.2924
-7.951853, 0.8447177, 0.4590169, 412.5138, 200.631
-7.732014, 0.8447177, 0.2409839, 434.8157, 202.5135
-7.732014, 0.6797177, 0.2409839, 434.8157, 215.5382
-7.931253, 0.6797177, 0.2235527, 419.5001, 215.7233
-7.931253, 0.8447177, 0.2235528, 419.5001, 202.6687
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.047181, 1.369311, 0.2409839, 409.9374, 161.1036
-8.24642, 1.369311, 0.2235528, 394.5645, 161.1636
-8.26702, 1.369311, 0.4590169, 388.3291, 160.3757
-8.067781, 1.369311, 0.476448, 403.254, 160.3193
-8.26702, 1.369311, 0.4590169, 388.3291, 160.3757
-8.26702, 1.204311, 0.4590169, 388.3291, 173.0372
-8.067781, 1.204311, 0.476448, 403.254, 172.9525
-8.067781, 1.369311, 0.476448, 403.254, 160.3193
-8.067781, 1.369311, 0.476448, 403.254, 160.3193
-8.067781, 1.204311, 0.476448, 403.254, 172.9525
-8.047181, 1.204311, 0.2409839, 409.9374, 174.1282
-8.047181, 1.369311, 0.2409839, 409.9374, 161.1036
-8.24642, 1.204311, 0.2235527, 394.5645, 174.2182
-8.047181, 1.204311, 0.2409839, 409.9374, 174.1282
-8.067781, 1.204311, 0.476448, 403.254, 172.9525
-8.26702, 1.204311, 0.4590169, 388.3291, 173.0372
-8.24642, 1.369311, 0.2235528, 394.5645, 161.1636
-8.24642, 1.204311, 0.2235527, 394.5645, 174.2182
-8.26702, 1.204311, 0.4590169, 388.3291, 173.0372
-8.26702, 1.369311, 0.4590169, 388.3291, 160.3757
-8.047181, 1.369311, 0.2409839, 409.9374, 161.1036
-8.047181, 1.204311, 0.2409839, 409.9374, 174.1282
-8.24642, 1.204311, 0.2235527, 394.5645, 174.2182
-8.24642, 1.369311, 0.2235528, 394.5645, 161.1636
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.053037, 1.534311, 0.2353805, 409.6002, 148.0886
-8.252915, 1.534311, 0.2284006, 393.9522, 148.1007
-8.261165, 1.534311, 0.4646202, 388.6719, 147.7052
-8.061286, 1.534311, 0.4716001, 403.8526, 147.6938
-8.261165, 1.534311, 0.4646202, 388.6719, 147.7052
-8.261165, 1.369311, 0.4646202, 388.6719, 160.3575
-8.061286, 1.369311, 0.4716001, 403.8526, 160.335
-8.061286, 1.534311, 0.4716001, 403.8526, 147.6938
-8.061286, 1.534311, 0.4716001, 403.8526, 147.6938
-8.061286, 1.369311, 0.4716001, 403.8526, 160.335
-8.053037, 1.369311, 0.2353805, 409.6002, 161.1229
-8.053037, 1.534311, 0.2353805, 409.6002, 148.0886
-8.252915, 1.369311, 0.2284006, 393.9522, 161.1469
-8.053037, 1.369311, 0.2353805, 409.6002, 161.1229
-8.061286, 1.369311, 0.4716001, 403.8526, 160.335
-8.261165, 1.369311, 0.4646202, 388.6719, 160.3575
-8.252915, 1.534311, 0.2284006, 393.9522, 148.1007
-8.252915, 1.369311, 0.2284006, 393.9522, 161.1469
-8.261165, 1.369311, 0.4646202, 388.6719, 160.3575
-8.261165, 1.534311, 0.4646202, 388.6719, 147.7052
-8.053037, 1.534311, 0.2353805, 409.6002, 148.0886
-8.053037, 1.369311, 0.2353805, 409.6002, 161.1229
-8.252915, 1.369311, 0.2284006, 393.9522, 161.1469
-8.252915, 1.534311, 0.2284006, 393.9522, 148.1007
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 1.699311, 0.2318186, 409.3586, 135.0544
-8.257101, 1.699311, 0.2318186, 393.552, 135.0544
-8.257101, 1.699311, 0.4681821, 388.9157, 135.0528
-8.0571, 1.699311, 0.4681821, 404.245, 135.0528
-8.257101, 1.699311, 0.4681821, 388.9157, 135.0528
-8.257101, 1.534311, 0.4681821, 388.9157, 147.6994
-8.0571, 1.534311, 0.4681821, 404.245, 147.6994
-8.0571, 1.699311, 0.4681821, 404.245, 135.0528
-8.0571, 1.699311, 0.4681821, 404.245, 135.0528
-8.0571, 1.534311, 0.4681821, 404.245, 147.6994
-8.0571, 1.534311, 0.2318186, 409.3586, 148.0948
-8.0571, 1.699311, 0.2318186, 409.3586, 135.0544
-8.257101, 1.534311, 0.2318186, 393.552, 148.0948
-8.0571, 1.534311, 0.2318186, 409.3586, 148.0948
-8.0571, 1.534311, 0.4681821, 404.245, 147.6994
-8.257101, 1.534311, 0.4681821, 388.9157, 147.6994
-8.257101, 1.699311, 0.2318186, 393.552, 135.0544
-8.257101, 1.534311, 0.2318186, 393.552, 148.0948
-8.257101, 1.534311, 0.4681821, 388.9157, 147.6994
-8.257101, 1.699311, 0.4681821, 388.9157, 135.0528
-8.0571, 1.699311, 0.2318186, 409.3586, 135.0544
-8.0571, 1.534311, 0.2318186, 409.3586, 148.0948
-8.257101, 1.534311, 0.2318186, 393.552, 148.0948
-8.257101, 1.699311, 0.2318186, 393.552, 135.0544
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.055054, 1.864311, 0.2335818, 409.481, 122.0171
-8.255023, 1.864311, 0.2300913, 393.7513, 122.0111
-8.259148, 1.864311, 0.4664189, 388.7924, 122.4034
-8.059178, 1.864311, 0.4699094, 404.0495, 122.409
-8.259148, 1.864311, 0.4664189, 388.7924, 122.4034
-8.259148, 1.699311, 0.4664189, 388.7924, 135.0528
-8.059178, 1.699311, 0.4699094, 404.0495, 135.0528
-8.059178, 1.864311, 0.4699094, 404.0495, 122.409
-8.059178, 1.864311, 0.4699094, 404.0495, 122.409
-8.059178, 1.699311, 0.4699094, 404.0495, 135.0528
-8.055054, 1.699311, 0.2335818, 409.481, 135.0544
-8.055054, 1.864311, 0.2335818, 409.481, 122.0171
-8.255023, 1.699311, 0.2300914, 393.7513, 135.0545
-8.055054, 1.699311, 0.2335818, 409.481, 135.0544
-8.059178, 1.699311, 0.4699094, 404.0495, 135.0528
-8.259148, 1.699311, 0.4664189, 388.7924, 135.0528
-8.255023, 1.864311, 0.2300913, 393.7513, 122.0111
-8.255023, 1.699311, 0.2300914, 393.7513, 135.0545
-8.259148, 1.699311, 0.4664189, 388.7924, 135.0528
-8.259148, 1.864311, 0.4664189, 388.7924, 122.4034
-8.055054, 1.864311, 0.2335818, 409.481, 122.0171
-8.055054, 1.699311, 0.2335818, 409.481, 135.0544
-8.255023, 1.699311, 0.2300914, 393.7513, 135.0545
-8.255023, 1.864311, 0.2300913, 393.7513, 122.0111
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 2.029311, 0.2318186, 409.3586, 108.9737
-8.257101, 2.029311, 0.2318186, 393.552, 108.9737
-8.257101, 2.029311, 0.4681821, 388.9157, 109.7596
-8.0571, 2.029311, 0.4681821, 404.245, 109.7596
-8.257101, 2.029311, 0.4681821, 388.9157, 109.7596
-8.257101, 1.864311, 0.4681821, 388.9157, 122.4062
-8.0571, 1.864311, 0.4681821, 404.245, 122.4062
-8.0571, 2.029311, 0.4681821, 404.245, 109.7596
-8.0571, 2.029311, 0.4681821, 404.245, 109.7596
-8.0571, 1.864311, 0.4681821, 404.245, 122.4062
-8.0571, 1.864311, 0.2318186, 409.3586, 122.0141
-8.0571, 2.029311, 0.2318186, 409.3586, 108.9737
-8.257101, 1.864311, 0.2318186, 393.552, 122.0141
-8.0571, 1.864311, 0.2318186, 409.3586, 122.0141
-8.0571, 1.864311, 0.4681821, 404.245, 122.4062
-8.257101, 1.864311, 0.4681821, 388.9157, 122.4062
-8.257101, 2.029311, 0.2318186, 393.552, 108.9737
-8.257101, 1.864311, 0.2318186, 393.552, 122.0141
-8.257101, 1.864311, 0.4681821, 388.9157, 122.4062
-8.257101, 2.029311, 0.4681821, 388.9157, 109.7596
-8.0571, 2.029311, 0.2318186, 409.3586, 108.9737
-8.0571, 1.864311, 0.2318186, 409.3586, 122.0141
-8.257101, 1.864311, 0.2318186, 393.552, 122.0141
-8.257101, 2.029311, 0.2318186, 393.552, 108.9737
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.651932, 1.353857, 0.2510558, 440.871, 162.2874
-7.850837, 1.353857, 0.2301501, 425.7009, 162.3625
-7.873833, 1.353857, 0.448945, 418.7309, 161.5959
-7.674929, 1.353857, 0.4698507, 433.4958, 161.5249
-7.873833, 1.353857, 0.448945, 418.7309, 161.5959
-7.873833, 1.203857, 0.448945, 418.7309, 173.1211
-7.674929, 1.203857, 0.4698507, 433.4958, 173.0193
-7.674929, 1.353857, 0.4698507, 433.4958, 161.5249
-7.674929, 1.353857, 0.4698507, 433.4958, 161.5249
-7.674929, 1.203857, 0.4698507, 433.4958, 173.0193
-7.651932, 1.203857, 0.2510558, 440.871, 174.1123
-7.651932, 1.353857, 0.2510558, 440.871, 162.2874
-7.850837, 1.203857, 0.2301501, 425.7009, 174.22
-7.651932, 1.203857, 0.2510558, 440.871, 174.1123
-7.674929, 1.203857, 0.4698507, 433.4958, 173.0193
-7.873833, 1.203857, 0.448945, 418.7309, 173.1211
-7.850837, 1.353857, 0.2301501, 425.7009, 162.3625
-7.850837, 1.203857, 0.2301501, 425.7009, 174.22
-7.873833, 1.203857, 0.448945, 418.7309, 173.1211
-7.873833, 1.353857, 0.448945, 418.7309, 161.5959
-7.651932, 1.353857, 0.2510558, 440.871, 162.2874
-7.651932, 1.203857, 0.2510558, 440.871, 174.1123
-7.850837, 1.203857, 0.2301501, 425.7009, 174.22
-7.850837, 1.353857, 0.2301501, 425.7009, 162.3625
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.668777, 1.503857, 0.2349175, 439.9671, 150.4953
-7.868503, 1.503857, 0.2453847, 423.9352, 150.474
-7.856989, 1.503857, 0.4650832, 419.6539, 150.0396
-7.657263, 1.503857, 0.454616, 435.2293, 150.0597
-7.856989, 1.503857, 0.4650832, 419.6539, 150.0396
-7.856989, 1.353857, 0.4650832, 419.6539, 161.541
-7.657263, 1.353857, 0.4546161, 435.2293, 161.5766
-7.657263, 1.503857, 0.454616, 435.2293, 150.0597
-7.657263, 1.503857, 0.454616, 435.2293, 150.0597
-7.657263, 1.353857, 0.4546161, 435.2293, 161.5766
-7.668777, 1.353857, 0.2349175, 439.9671, 162.3453
-7.668777, 1.503857, 0.2349175, 439.9671, 150.4953
-7.868503, 1.353857, 0.2453847, 423.9352, 162.3077
-7.668777, 1.353857, 0.2349175, 439.9671, 162.3453
-7.657263, 1.353857, 0.4546161, 435.2293, 161.5766
-7.856989, 1.353857, 0.4650832, 419.6539, 161.541
-7.868503, 1.503857, 0.2453847, 423.9352, 150.474
-7.868503, 1.353857, 0.2453847, 423.9352, 162.3077
-7.856989, 1.353857, 0.4650832, 419.6539, 161.541
-7.856989, 1.503857, 0.4650832, 419.6539, 150.0396
-7.668777, 1.503857, 0.2349175, 439.9671, 150.4953
-7.668777, 1.353857, 0.2349175, 439.9671, 162.3453
-7.868503, 1.353857, 0.2453847, 423.9352, 162.3077
-7.868503, 1.503857, 0.2453847, 423.9352, 150.474
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.662883, 1.653857, 0.2400003, 440.2987, 138.6428
-7.862883, 1.653857, 0.2400003, 424.5092, 138.6428
-7.862883, 1.653857, 0.4600004, 419.3184, 138.5403
-7.662883, 1.653857, 0.4600004, 434.6637, 138.5403
-7.862883, 1.653857, 0.4600004, 419.3184, 138.5403
-7.862883, 1.503857, 0.4600004, 419.3184, 150.0493
-7.662883, 1.503857, 0.4600004, 434.6637, 150.0493
-7.662883, 1.653857, 0.4600004, 434.6637, 138.5403
-7.662883, 1.653857, 0.4600004, 434.6637, 138.5403
-7.662883, 1.503857, 0.4600004, 434.6637, 150.0493
-7.662883, 1.503857, 0.2400004, 440.2987, 150.485
-7.662883, 1.653857, 0.2400003, 440.2987, 138.6428
-7.862883, 1.503857, 0.2400004, 424.5092, 150.485
-7.662883, 1.503857, 0.2400004, 440.2987, 150.485
-7.662883, 1.503857, 0.4600004, 434.6637, 150.0493
-7.862883, 1.503857, 0.4600004, 419.3184, 150.0493
-7.862883, 1.653857, 0.2400003, 424.5092, 138.6428
-7.862883, 1.503857, 0.2400004, 424.5092, 150.485
-7.862883, 1.503857, 0.4600004, 419.3184, 150.0493
-7.862883, 1.653857, 0.4600004, 419.3184, 138.5403
-7.662883, 1.653857, 0.2400003, 440.2987, 138.6428
-7.662883, 1.503857, 0.2400004, 440.2987, 150.485
-7.862883, 1.503857, 0.2400004, 424.5092, 150.485
-7.862883, 1.653857, 0.2400003, 424.5092, 138.6428
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.275177, 1.380775, 0.2215317, 471.4695, 160.2634
-7.474903, 1.380775, 0.2319989, 455.366, 160.2285
-7.461986, 1.380775, 0.4784691, 449.5828, 159.4353
-7.26226, 1.380775, 0.4680019, 465.1717, 159.468
-7.461986, 1.380775, 0.4784691, 449.5828, 159.4353
-7.461986, 1.204525, 0.4784691, 449.5828, 172.9264
-7.26226, 1.204525, 0.4680019, 465.1717, 172.9771
-7.26226, 1.380775, 0.4680019, 465.1717, 159.468
-7.26226, 1.380775, 0.4680019, 465.1717, 159.468
-7.26226, 1.204525, 0.4680019, 465.1717, 172.9771
-7.275177, 1.204525, 0.2215317, 471.4695, 174.2117
-7.275177, 1.380775, 0.2215317, 471.4695, 160.2634
-7.474903, 1.204525, 0.2319989, 455.366, 174.1577
-7.275177, 1.204525, 0.2215317, 471.4695, 174.2117
-7.26226, 1.204525, 0.4680019, 465.1717, 172.9771
-7.461986, 1.204525, 0.4784691, 449.5828, 172.9264
-7.474903, 1.380775, 0.2319989, 455.366, 160.2285
-7.474903, 1.204525, 0.2319989, 455.366, 174.1577
-7.461986, 1.204525, 0.4784691, 449.5828, 172.9264
-7.461986, 1.380775, 0.4784691, 449.5828, 159.4353
-7.275177, 1.380775, 0.2215317, 471.4695, 160.2634
-7.275177, 1.204525, 0.2215317, 471.4695, 174.2117
-7.474903, 1.204525, 0.2319989, 455.366, 174.1577
-7.474903, 1.380775, 0.2319989, 455.366, 160.2285
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.260217, 1.557025, 0.2338724, 472.2755, 146.2966
-7.45973, 1.557025, 0.2199211, 456.9102, 146.3174
-7.476946, 1.557025, 0.4661284, 448.7664, 145.9614
-7.277433, 1.557025, 0.4800797, 463.6636, 145.9419
-7.476946, 1.557025, 0.4661284, 448.7664, 145.9614
-7.476946, 1.380775, 0.4661284, 448.7664, 159.4738
-7.277433, 1.380775, 0.4800797, 463.6636, 159.4303
-7.277433, 1.557025, 0.4800797, 463.6636, 145.9419
-7.277433, 1.557025, 0.4800797, 463.6636, 145.9419
-7.277433, 1.380775, 0.4800797, 463.6636, 159.4303
-7.260217, 1.380775, 0.2338724, 472.2755, 160.2223
-7.260217, 1.557025, 0.2338724, 472.2755, 146.2966
-7.45973, 1.380775, 0.2199211, 456.9102, 160.2688
-7.260217, 1.380775, 0.2338724, 472.2755, 160.2223
-7.277433, 1.380775, 0.4800797, 463.6636, 159.4303
-7.476946, 1.380775, 0.4661284, 448.7664, 159.4738
-7.45973, 1.557025, 0.2199211, 456.9102, 146.3174
-7.45973, 1.380775, 0.2199211, 456.9102, 160.2688
-7.476946, 1.380775, 0.4661284, 448.7664, 159.4738
-7.476946, 1.557025, 0.4661284, 448.7664, 145.9614
-7.260217, 1.557025, 0.2338724, 472.2755, 146.2966
-7.260217, 1.380775, 0.2338724, 472.2755, 160.2223
-7.45973, 1.380775, 0.2199211, 456.9102, 160.2688
-7.45973, 1.557025, 0.2199211, 456.9102, 146.3174
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.272949, 1.733275, 0.2231813, 471.5955, 132.3672
-7.472827, 1.733275, 0.2301612, 455.5822, 132.3696
-7.464214, 1.733275, 0.4768194, 449.4564, 132.4524
-7.264336, 1.733275, 0.4698395, 464.9597, 132.4501
-7.464214, 1.733275, 0.4768194, 449.4564, 132.4524
-7.464214, 1.557025, 0.4768195, 449.4564, 145.9464
-7.264336, 1.557025, 0.4698395, 464.9597, 145.9562
