box_3_Hareli(Clone) stack 116 Shelf_0 Rack_1_1_0
-7.372357, 0.3641559, 0.2439232, 455.2291, 240.407
-7.572326, 0.1916559, 0.2474137, 439.3587, 253.9638
-7.372357, 0.1916559, 0.2439232, 455.2291, 254.0184
-7.368715, 0.1916559, 0.4525871, 449.7603, 250.8396
-7.568684, 0.1916559, 0.4560776, 434.316, 250.7878
-7.572326, 0.3641559, 0.2474137, 439.3587, 240.3586
-7.572326, 0.1916559, 0.2474137, 439.3587, 253.9638
-7.568684, 0.1916559, 0.4560776, 434.316, 250.7878
-7.568684, 0.3641559, 0.4560776, 434.316, 237.5459
-7.372357, 0.3641559, 0.2439232, 455.2291, 240.407
-7.372357, 0.1916559, 0.2439232, 455.2291, 254.0184
-7.572326, 0.1916559, 0.2474137, 439.3587, 253.9638
-7.572326, 0.3641559, 0.2474137, 439.3587, 240.3586
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.730128, 0.1847178, 0.2429189, 427.0232, 254.5816
-7.929032, 0.1847178, 0.2220132, 411.7987, 254.9113
-7.953739, 0.1847178, 0.4570819, 404.7361, 251.3055
-7.754835, 0.1847178, 0.4779876, 419.5229, 250.9953
-7.953739, 0.1847178, 0.4570819, 404.7361, 251.3055
-7.953739, 0.01971789, 0.4570819, 404.7361, 263.97
-7.754835, 0.01971789, 0.4779876, 419.5229, 263.626
-7.754835, 0.1847178, 0.4779876, 419.5229, 250.9953
-7.754835, 0.1847178, 0.4779876, 419.5229, 250.9953
-7.754835, 0.01971789, 0.4779876, 419.5229, 263.626
-7.730128, 0.01971789, 0.2429189, 427.0232, 267.6029
-7.730128, 0.1847178, 0.2429189, 427.0232, 254.5816
-7.929032, 0.01971789, 0.2220132, 411.7987, 267.9686
-7.730128, 0.01971789, 0.2429189, 427.0232, 267.6029
-7.754835, 0.01971789, 0.4779876, 419.5229, 263.626
-7.953739, 0.01971789, 0.4570819, 404.7361, 263.97
-7.929032, 0.1847178, 0.2220132, 411.7987, 254.9113
-7.929032, 0.01971789, 0.2220132, 411.7987, 267.9686
-7.953739, 0.01971789, 0.4570819, 404.7361, 263.97
-7.953739, 0.1847178, 0.4570819, 404.7361, 251.3055
-7.730128, 0.1847178, 0.2429189, 427.0232, 254.5816
-7.730128, 0.01971789, 0.2429189, 427.0232, 267.6029
-7.929032, 0.01971789, 0.2220132, 411.7987, 267.9686
-7.929032, 0.1847178, 0.2220132, 411.7987, 254.9113
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.744011, 0.3497178, 0.2300913, 426.2418, 241.7404
-7.943981, 0.3497178, 0.2335818, 410.3558, 241.6913
-7.939856, 0.3497179, 0.4699094, 405.5302, 238.4711
-7.739886, 0.3497179, 0.4664189, 420.9343, 238.5172
-7.939856, 0.3497179, 0.4699094, 405.5302, 238.4711
-7.939856, 0.1847179, 0.4699094, 405.5302, 251.1149
-7.739886, 0.1847179, 0.4664189, 420.9343, 251.1667
-7.739886, 0.3497179, 0.4664189, 420.9343, 238.5172
-7.739886, 0.3497179, 0.4664189, 420.9343, 238.5172
-7.739886, 0.1847179, 0.4664189, 420.9343, 251.1667
-7.744011, 0.1847178, 0.2300914, 426.2418, 254.7837
-7.744011, 0.3497178, 0.2300913, 426.2418, 241.7404
-7.943981, 0.1847178, 0.2335818, 410.3558, 254.7287
-7.744011, 0.1847178, 0.2300914, 426.2418, 254.7837
-7.739886, 0.1847179, 0.4664189, 420.9343, 251.1667
-7.939856, 0.1847179, 0.4699094, 405.5302, 251.1149
-7.943981, 0.3497178, 0.2335818, 410.3558, 241.6913
-7.943981, 0.1847178, 0.2335818, 410.3558, 254.7287
-7.939856, 0.1847179, 0.4699094, 405.5302, 251.1149
-7.939856, 0.3497179, 0.4699094, 405.5302, 238.4711
-7.744011, 0.3497178, 0.2300913, 426.2418, 241.7404
-7.744011, 0.1847178, 0.2300914, 426.2418, 254.7837
-7.943981, 0.1847178, 0.2335818, 410.3558, 254.7287
-7.943981, 0.3497178, 0.2335818, 410.3558, 241.6913
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.728276, 0.5147178, 0.2448864, 427.121, 228.5148
-7.926785, 0.5147178, 0.2205126, 412.0106, 228.8155
-7.955591, 0.5147178, 0.4551143, 404.6355, 225.9992
-7.757082, 0.5147178, 0.4794882, 419.3166, 225.7163
-7.955591, 0.5147178, 0.4551143, 404.6355, 225.9992
-7.955591, 0.3497178, 0.4551143, 404.6355, 238.667
-7.757082, 0.3497178, 0.4794882, 419.3166, 238.3447
-7.757082, 0.5147178, 0.4794882, 419.3166, 225.7163
-7.757082, 0.5147178, 0.4794882, 419.3166, 225.7163
-7.757082, 0.3497178, 0.4794882, 419.3166, 238.3447
-7.728276, 0.3497178, 0.2448865, 427.121, 241.5327
-7.728276, 0.5147178, 0.2448864, 427.121, 228.5148
-7.926785, 0.3497178, 0.2205126, 412.0106, 241.8753
-7.728276, 0.3497178, 0.2448865, 427.121, 241.5327
-7.757082, 0.3497178, 0.4794882, 419.3166, 238.3447
-7.955591, 0.3497178, 0.4551143, 404.6355, 238.667
-7.926785, 0.5147178, 0.2205126, 412.0106, 228.8155
-7.926785, 0.3497178, 0.2205126, 412.0106, 241.8753
-7.955591, 0.3497178, 0.4551143, 404.6355, 238.667
-7.955591, 0.5147178, 0.4551143, 404.6355, 225.9992
-7.728276, 0.5147178, 0.2448864, 427.121, 228.5148
-7.728276, 0.3497178, 0.2448865, 427.121, 241.5327
-7.926785, 0.3497178, 0.2205126, 412.0106, 241.8753
-7.926785, 0.5147178, 0.2205126, 412.0106, 228.8155
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.733933, 0.6797177, 0.2390821, 426.8173, 215.5583
-7.933446, 0.6797177, 0.2251308, 411.3789, 215.7065
-7.949934, 0.6797178, 0.4609186, 404.9472, 213.2733
-7.750421, 0.6797178, 0.4748699, 419.9324, 213.134
-7.949934, 0.6797178, 0.4609186, 404.9472, 213.2733
-7.949934, 0.5147178, 0.4609186, 404.9472, 225.9317
-7.750421, 0.5147178, 0.4748699, 419.9324, 225.7698
-7.750421, 0.6797178, 0.4748699, 419.9324, 213.134
-7.750421, 0.6797178, 0.4748699, 419.9324, 213.134
-7.750421, 0.5147178, 0.4748699, 419.9324, 225.7698
-7.733933, 0.5147178, 0.2390821, 426.8173, 228.5862
-7.733933, 0.6797177, 0.2390821, 426.8173, 215.5583
-7.933446, 0.5147178, 0.2251309, 411.3789, 228.7583
-7.733933, 0.5147178, 0.2390821, 426.8173, 228.5862
-7.750421, 0.5147178, 0.4748699, 419.9324, 225.7698
-7.949934, 0.5147178, 0.4609186, 404.9472, 225.9317
-7.933446, 0.6797177, 0.2251308, 411.3789, 215.7065
-7.933446, 0.5147178, 0.2251309, 411.3789, 228.7583
-7.949934, 0.5147178, 0.4609186, 404.9472, 225.9317
-7.949934, 0.6797178, 0.4609186, 404.9472, 213.2733
-7.733933, 0.6797177, 0.2390821, 426.8173, 215.5583
-7.733933, 0.5147178, 0.2390821, 426.8173, 228.5862
-7.933446, 0.5147178, 0.2251309, 411.3789, 228.7583
-7.933446, 0.6797177, 0.2251308, 411.3789, 215.7065
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.732014, 0.8447177, 0.2409839, 426.922, 202.5135
-7.931253, 0.8447177, 0.2235528, 411.5881, 202.6687
-7.951853, 0.8447177, 0.4590169, 404.8401, 200.631
-7.752614, 0.8447177, 0.476448, 419.7282, 200.485
-7.951853, 0.8447177, 0.4590169, 404.8401, 200.631
-7.951853, 0.6797177, 0.4590169, 404.8401, 213.2924
-7.752614, 0.6797177, 0.476448, 419.7282, 213.1182
-7.752614, 0.8447177, 0.476448, 419.7282, 200.485
-7.752614, 0.8447177, 0.476448, 419.7282, 200.485
-7.752614, 0.6797177, 0.476448, 419.7282, 213.1182
-7.732014, 0.6797177, 0.2409839, 426.922, 215.5382
-7.732014, 0.8447177, 0.2409839, 426.922, 202.5135
-7.931253, 0.6797177, 0.2235527, 411.5881, 215.7233
-7.732014, 0.6797177, 0.2409839, 426.922, 215.5382
-7.752614, 0.6797177, 0.476448, 419.7282, 213.1182
-7.951853, 0.6797177, 0.4590169, 404.8401, 213.2924
-7.931253, 0.8447177, 0.2235528, 411.5881, 202.6687
-7.931253, 0.6797177, 0.2235527, 411.5881, 215.7233
-7.951853, 0.6797177, 0.4590169, 404.8401, 213.2924
-7.951853, 0.8447177, 0.4590169, 404.8401, 200.631
-7.732014, 0.8447177, 0.2409839, 426.922, 202.5135
-7.732014, 0.6797177, 0.2409839, 426.922, 215.5382
-7.931253, 0.6797177, 0.2235527, 411.5881, 215.7233
-7.931253, 0.8447177, 0.2235528, 411.5881, 202.6687
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.047181, 1.369311, 0.2409839, 402.0436, 161.1036
-8.24642, 1.369311, 0.2235528, 386.6526, 161.1636
-8.26702, 1.369311, 0.4590169, 380.6555, 160.3757
-8.067781, 1.369311, 0.476448, 395.5974, 160.3193
-8.26702, 1.369311, 0.4590169, 380.6555, 160.3757
-8.26702, 1.204311, 0.4590169, 380.6555, 173.0372
-8.067781, 1.204311, 0.476448, 395.5974, 172.9525
-8.067781, 1.369311, 0.476448, 395.5974, 160.3193
-8.067781, 1.369311, 0.476448, 395.5974, 160.3193
-8.067781, 1.204311, 0.476448, 395.5974, 172.9525
-8.047181, 1.204311, 0.2409839, 402.0436, 174.1282
-8.047181, 1.369311, 0.2409839, 402.0436, 161.1036
-8.24642, 1.204311, 0.2235527, 386.6526, 174.2182
-8.047181, 1.204311, 0.2409839, 402.0436, 174.1282
-8.067781, 1.204311, 0.476448, 395.5974, 172.9525
-8.26702, 1.204311, 0.4590169, 380.6555, 173.0372
-8.24642, 1.369311, 0.2235528, 386.6526, 161.1636
-8.24642, 1.204311, 0.2235527, 386.6526, 174.2182
-8.26702, 1.204311, 0.4590169, 380.6555, 173.0372
-8.26702, 1.369311, 0.4590169, 380.6555, 160.3757
-8.047181, 1.369311, 0.2409839, 402.0436, 161.1036
-8.047181, 1.204311, 0.2409839, 402.0436, 174.1282
-8.24642, 1.204311, 0.2235527, 386.6526, 174.2182
-8.24642, 1.369311, 0.2235528, 386.6526, 161.1636
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.053037, 1.534311, 0.2353805, 401.7006, 148.0886
-8.252915, 1.534311, 0.2284006, 386.0453, 148.1007
-8.261165, 1.534311, 0.4646202, 381.0038, 147.7052
-8.061286, 1.534311, 0.4716001, 396.1913, 147.6938
-8.261165, 1.534311, 0.4646202, 381.0038, 147.7052
-8.261165, 1.369311, 0.4646202, 381.0038, 160.3575
-8.061286, 1.369311, 0.4716001, 396.1913, 160.335
-8.061286, 1.534311, 0.4716001, 396.1913, 147.6938
-8.061286, 1.534311, 0.4716001, 396.1913, 147.6938
-8.061286, 1.369311, 0.4716001, 396.1913, 160.335
-8.053037, 1.369311, 0.2353805, 401.7006, 161.1229
-8.053037, 1.534311, 0.2353805, 401.7006, 148.0886
-8.252915, 1.369311, 0.2284006, 386.0453, 161.1469
-8.053037, 1.369311, 0.2353805, 401.7006, 161.1229
-8.061286, 1.369311, 0.4716001, 396.1913, 160.335
-8.261165, 1.369311, 0.4646202, 381.0038, 160.3575
-8.252915, 1.534311, 0.2284006, 386.0453, 148.1007
-8.252915, 1.369311, 0.2284006, 386.0453, 161.1469
-8.261165, 1.369311, 0.4646202, 381.0038, 160.3575
-8.261165, 1.534311, 0.4646202, 381.0038, 147.7052
-8.053037, 1.534311, 0.2353805, 401.7006, 148.0886
-8.053037, 1.369311, 0.2353805, 401.7006, 161.1229
-8.252915, 1.369311, 0.2284006, 386.0453, 161.1469
-8.252915, 1.534311, 0.2284006, 386.0453, 148.1007
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 1.699311, 0.2318186, 401.4553, 135.0544
-8.257101, 1.699311, 0.2318186, 385.6487, 135.0544
-8.257101, 1.699311, 0.4681821, 381.251, 135.0528
-8.0571, 1.699311, 0.4681821, 396.5804, 135.0528
-8.257101, 1.699311, 0.4681821, 381.251, 135.0528
-8.257101, 1.534311, 0.4681821, 381.251, 147.6994
-8.0571, 1.534311, 0.4681821, 396.5804, 147.6994
-8.0571, 1.699311, 0.4681821, 396.5804, 135.0528
-8.0571, 1.699311, 0.4681821, 396.5804, 135.0528
-8.0571, 1.534311, 0.4681821, 396.5804, 147.6994
-8.0571, 1.534311, 0.2318186, 401.4553, 148.0948
-8.0571, 1.699311, 0.2318186, 401.4553, 135.0544
-8.257101, 1.534311, 0.2318186, 385.6487, 148.0948
-8.0571, 1.534311, 0.2318186, 401.4553, 148.0948
-8.0571, 1.534311, 0.4681821, 396.5804, 147.6994
-8.257101, 1.534311, 0.4681821, 381.251, 147.6994
-8.257101, 1.699311, 0.2318186, 385.6487, 135.0544
-8.257101, 1.534311, 0.2318186, 385.6487, 148.0948
-8.257101, 1.534311, 0.4681821, 381.251, 147.6994
-8.257101, 1.699311, 0.4681821, 381.251, 135.0528
-8.0571, 1.699311, 0.2318186, 401.4553, 135.0544
-8.0571, 1.534311, 0.2318186, 401.4553, 148.0948
-8.257101, 1.534311, 0.2318186, 385.6487, 148.0948
-8.257101, 1.699311, 0.2318186, 385.6487, 135.0544
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.055054, 1.864311, 0.2335818, 401.5795, 122.0171
-8.255023, 1.864311, 0.2300913, 385.8461, 122.0111
-8.259148, 1.864311, 0.4664189, 381.126, 122.4034
-8.059178, 1.864311, 0.4699094, 396.3865, 122.409
-8.259148, 1.864311, 0.4664189, 381.126, 122.4034
-8.259148, 1.699311, 0.4664189, 381.126, 135.0528
-8.059178, 1.699311, 0.4699094, 396.3865, 135.0528
-8.059178, 1.864311, 0.4699094, 396.3865, 122.409
-8.059178, 1.864311, 0.4699094, 396.3865, 122.409
-8.059178, 1.699311, 0.4699094, 396.3865, 135.0528
-8.055054, 1.699311, 0.2335818, 401.5795, 135.0544
-8.055054, 1.864311, 0.2335818, 401.5795, 122.0171
-8.255023, 1.699311, 0.2300914, 385.8461, 135.0545
-8.055054, 1.699311, 0.2335818, 401.5795, 135.0544
-8.059178, 1.699311, 0.4699094, 396.3865, 135.0528
-8.259148, 1.699311, 0.4664189, 381.126, 135.0528
-8.255023, 1.864311, 0.2300913, 385.8461, 122.0111
-8.255023, 1.699311, 0.2300914, 385.8461, 135.0545
-8.259148, 1.699311, 0.4664189, 381.126, 135.0528
-8.259148, 1.864311, 0.4664189, 381.126, 122.4034
-8.055054, 1.864311, 0.2335818, 401.5795, 122.0171
-8.055054, 1.699311, 0.2335818, 401.5795, 135.0544
-8.255023, 1.699311, 0.2300914, 385.8461, 135.0545
-8.255023, 1.864311, 0.2300913, 385.8461, 122.0111
box4_Fairever(Clone) stack 119 Shelf_1 Rack_1_1_0
-8.0571, 2.029311, 0.2318186, 401.4553, 108.9737
-8.257101, 2.029311, 0.2318186, 385.6487, 108.9737
-8.257101, 2.029311, 0.4681821, 381.251, 109.7596
-8.0571, 2.029311, 0.4681821, 396.5804, 109.7596
-8.257101, 2.029311, 0.4681821, 381.251, 109.7596
-8.257101, 1.864311, 0.4681821, 381.251, 122.4062
-8.0571, 1.864311, 0.4681821, 396.5804, 122.4062
-8.0571, 2.029311, 0.4681821, 396.5804, 109.7596
-8.0571, 2.029311, 0.4681821, 396.5804, 109.7596
-8.0571, 1.864311, 0.4681821, 396.5804, 122.4062
-8.0571, 1.864311, 0.2318186, 401.4553, 122.0141
-8.0571, 2.029311, 0.2318186, 401.4553, 108.9737
-8.257101, 1.864311, 0.2318186, 385.6487, 122.0141
-8.0571, 1.864311, 0.2318186, 401.4553, 122.0141
-8.0571, 1.864311, 0.4681821, 396.5804, 122.4062
-8.257101, 1.864311, 0.4681821, 381.251, 122.4062
-8.257101, 2.029311, 0.2318186, 385.6487, 108.9737
-8.257101, 1.864311, 0.2318186, 385.6487, 122.0141
-8.257101, 1.864311, 0.4681821, 381.251, 122.4062
-8.257101, 2.029311, 0.4681821, 381.251, 109.7596
-8.0571, 2.029311, 0.2318186, 401.4553, 108.9737
-8.0571, 1.864311, 0.2318186, 401.4553, 122.0141
-8.257101, 1.864311, 0.2318186, 385.6487, 122.0141
-8.257101, 2.029311, 0.2318186, 385.6487, 108.9737
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.651932, 1.353857, 0.2510558, 432.9877, 162.2874
-7.850837, 1.353857, 0.2301501, 417.7959, 162.3625
-7.873833, 1.353857, 0.448945, 411.0473, 161.5959
-7.674929, 1.353857, 0.4698507, 425.8327, 161.5249
-7.873833, 1.353857, 0.448945, 411.0473, 161.5959
-7.873833, 1.203857, 0.448945, 411.0473, 173.1211
-7.674929, 1.203857, 0.4698507, 425.8327, 173.0193
-7.674929, 1.353857, 0.4698507, 425.8327, 161.5249
-7.674929, 1.353857, 0.4698507, 425.8327, 161.5249
-7.674929, 1.203857, 0.4698507, 425.8327, 173.0193
-7.651932, 1.203857, 0.2510558, 432.9877, 174.1123
-7.651932, 1.353857, 0.2510558, 432.9877, 162.2874
-7.850837, 1.203857, 0.2301501, 417.7959, 174.22
-7.651932, 1.203857, 0.2510558, 432.9877, 174.1123
-7.674929, 1.203857, 0.4698507, 425.8327, 173.0193
-7.873833, 1.203857, 0.448945, 411.0473, 173.1211
-7.850837, 1.353857, 0.2301501, 417.7959, 162.3625
-7.850837, 1.203857, 0.2301501, 417.7959, 174.22
-7.873833, 1.203857, 0.448945, 411.0473, 173.1211
-7.873833, 1.353857, 0.448945, 411.0473, 161.5959
-7.651932, 1.353857, 0.2510558, 432.9877, 162.2874
-7.651932, 1.203857, 0.2510558, 432.9877, 174.1123
-7.850837, 1.203857, 0.2301501, 417.7959, 174.22
-7.850837, 1.353857, 0.2301501, 417.7959, 162.3625
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.668777, 1.503857, 0.2349175, 432.067, 150.4953
-7.868503, 1.503857, 0.2453847, 416.0461, 150.474
-7.856989, 1.503857, 0.4650832, 411.9862, 150.0396
-7.657263, 1.503857, 0.454616, 427.5513, 150.0597
-7.856989, 1.503857, 0.4650832, 411.9862, 150.0396
-7.856989, 1.353857, 0.4650832, 411.9862, 161.541
-7.657263, 1.353857, 0.4546161, 427.5513, 161.5766
-7.657263, 1.503857, 0.454616, 427.5513, 150.0597
-7.657263, 1.503857, 0.454616, 427.5513, 150.0597
-7.657263, 1.353857, 0.4546161, 427.5513, 161.5766
-7.668777, 1.353857, 0.2349175, 432.067, 162.3453
-7.668777, 1.503857, 0.2349175, 432.067, 150.4953
-7.868503, 1.353857, 0.2453847, 416.0461, 162.3077
-7.668777, 1.353857, 0.2349175, 432.067, 162.3453
-7.657263, 1.353857, 0.4546161, 427.5513, 161.5766
-7.856989, 1.353857, 0.4650832, 411.9862, 161.541
-7.868503, 1.503857, 0.2453847, 416.0461, 150.474
-7.868503, 1.353857, 0.2453847, 416.0461, 162.3077
-7.856989, 1.353857, 0.4650832, 411.9862, 161.541
-7.856989, 1.503857, 0.4650832, 411.9862, 150.0396
-7.668777, 1.503857, 0.2349175, 432.067, 150.4953
-7.668777, 1.353857, 0.2349175, 432.067, 162.3453
-7.868503, 1.353857, 0.2453847, 416.0461, 162.3077
-7.868503, 1.503857, 0.2453847, 416.0461, 150.474
box_3_Hareli(Clone) stack 120 Shelf_1 Rack_1_1_0
-7.662883, 1.653857, 0.2400003, 432.4039, 138.6428
-7.862883, 1.653857, 0.2400003, 416.6144, 138.6428
-7.862883, 1.653857, 0.4600004, 411.6457, 138.5403
-7.662883, 1.653857, 0.4600004, 426.991, 138.5403
-7.862883, 1.653857, 0.4600004, 411.6457, 138.5403
-7.862883, 1.503857, 0.4600004, 411.6457, 150.0493
-7.662883, 1.503857, 0.4600004, 426.991, 150.0493
-7.662883, 1.653857, 0.4600004, 426.991, 138.5403
-7.662883, 1.653857, 0.4600004, 426.991, 138.5403
-7.662883, 1.503857, 0.4600004, 426.991, 150.0493
-7.662883, 1.503857, 0.2400004, 432.4039, 150.485
-7.662883, 1.653857, 0.2400003, 432.4039, 138.6428
-7.862883, 1.503857, 0.2400004, 416.6144, 150.485
-7.662883, 1.503857, 0.2400004, 432.4039, 150.485
-7.662883, 1.503857, 0.4600004, 426.991, 150.0493
-7.862883, 1.503857, 0.4600004, 411.6457, 150.0493
-7.862883, 1.653857, 0.2400003, 416.6144, 138.6428
-7.862883, 1.503857, 0.2400004, 416.6144, 150.485
-7.862883, 1.503857, 0.4600004, 411.6457, 150.0493
-7.862883, 1.653857, 0.4600004, 411.6457, 138.5403
-7.662883, 1.653857, 0.2400003, 432.4039, 138.6428
-7.662883, 1.503857, 0.2400004, 432.4039, 150.485
-7.862883, 1.503857, 0.2400004, 416.6144, 150.485
-7.862883, 1.653857, 0.2400003, 416.6144, 138.6428
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.275177, 1.380775, 0.2215317, 463.5555, 160.2634
-7.474903, 1.380775, 0.2319989, 447.4629, 160.2285
-7.461986, 1.380775, 0.4784691, 441.9282, 159.4353
-7.26226, 1.380775, 0.4680019, 457.5068, 159.468
-7.461986, 1.380775, 0.4784691, 441.9282, 159.4353
-7.461986, 1.204525, 0.4784691, 441.9282, 172.9264
-7.26226, 1.204525, 0.4680019, 457.5068, 172.9771
-7.26226, 1.380775, 0.4680019, 457.5068, 159.468
-7.26226, 1.380775, 0.4680019, 457.5068, 159.468
-7.26226, 1.204525, 0.4680019, 457.5068, 172.9771
-7.275177, 1.204525, 0.2215317, 463.5555, 174.2117
-7.275177, 1.380775, 0.2215317, 463.5555, 160.2634
-7.474903, 1.204525, 0.2319989, 447.4629, 174.1577
-7.275177, 1.204525, 0.2215317, 463.5555, 174.2117
-7.26226, 1.204525, 0.4680019, 457.5068, 172.9771
-7.461986, 1.204525, 0.4784691, 441.9282, 172.9264
-7.474903, 1.380775, 0.2319989, 447.4629, 160.2285
-7.474903, 1.204525, 0.2319989, 447.4629, 174.1577
-7.461986, 1.204525, 0.4784691, 441.9282, 172.9264
-7.461986, 1.380775, 0.4784691, 441.9282, 159.4353
-7.275177, 1.380775, 0.2215317, 463.5555, 160.2634
-7.275177, 1.204525, 0.2215317, 463.5555, 174.2117
-7.474903, 1.204525, 0.2319989, 447.4629, 174.1577
-7.474903, 1.380775, 0.2319989, 447.4629, 160.2285
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.260217, 1.557025, 0.2338724, 464.3743, 146.2966
-7.45973, 1.557025, 0.2199211, 448.9945, 146.3174
-7.476946, 1.557025, 0.4661284, 441.0997, 145.9614
-7.277433, 1.557025, 0.4800797, 456.0105, 145.9419
-7.476946, 1.557025, 0.4661284, 441.0997, 145.9614
-7.476946, 1.380775, 0.4661284, 441.0997, 159.4738
-7.277433, 1.380775, 0.4800797, 456.0105, 159.4303
-7.277433, 1.557025, 0.4800797, 456.0105, 145.9419
-7.277433, 1.557025, 0.4800797, 456.0105, 145.9419
-7.277433, 1.380775, 0.4800797, 456.0105, 159.4303
-7.260217, 1.380775, 0.2338724, 464.3743, 160.2223
-7.260217, 1.557025, 0.2338724, 464.3743, 146.2966
-7.45973, 1.380775, 0.2199211, 448.9945, 160.2688
-7.260217, 1.380775, 0.2338724, 464.3743, 160.2223
-7.277433, 1.380775, 0.4800797, 456.0105, 159.4303
-7.476946, 1.380775, 0.4661284, 441.0997, 159.4738
-7.45973, 1.557025, 0.2199211, 448.9945, 146.3174
-7.45973, 1.380775, 0.2199211, 448.9945, 160.2688
-7.476946, 1.380775, 0.4661284, 441.0997, 159.4738
-7.476946, 1.557025, 0.4661284, 441.0997, 145.9614
-7.260217, 1.557025, 0.2338724, 464.3743, 146.2966
-7.260217, 1.380775, 0.2338724, 464.3743, 160.2223
-7.45973, 1.380775, 0.2199211, 448.9945, 160.2688
-7.45973, 1.557025, 0.2199211, 448.9945, 146.3174
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
