Rack_1_0_2
box_8_lizol(Clone) stack 43, Rack_1_0_0, Shelf_0, -7.81314, 0.54875, 8.35, -0.7069991, -0.01234072, -0.01234072, 0.5063293, 0.8510639, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -8.01064, -7.630641, 0.54875, 0.7687498, 8.205, 8.205, -8.01064, -7.630641, 0.54875, 0.7687498, 8.205, 8.205, 0, 1, -8.01064, -7.630641, 0.54875, 0.7687498, 8.35, 8.35, -8.01064, -7.630641, 0.54875, 0.7687498, 8.35, 8.35, 1, 1, -8.01064, -7.630641, 0.54875, 0.7687498, 8.495001, 8.495001, -8.01064, -7.630641, 0.54875, 0.7687498, 8.495001, 8.495001
Shelf_1, Rack_1_0_0, Shelf_1, -7.45, 1.204594, 8.35, 0, 0, 0, 100, 100, 100, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -8.450001, -6.459955, 1.204594, 2.354593, 8.05, 8.05, -8.450001, -6.459955, 1.204594, 2.354593, 8.05, 8.05, 0, 1, -8.450001, -6.459955, 1.204594, 2.354593, 8.35, 8.35, -8.450001, -6.459955, 1.204594, 2.354593, 8.35, 8.35, 1, 1, -8.450001, -6.459955, 1.204594, 2.354593, 8.650001, 8.650001, -8.450001, -6.459955, 1.204594, 2.354593, 8.650001, 8.650001
box4_Fairever(Clone) stack 44, Rack_1_0_0, Shelf_1, -8.188102, 1.204594, 8.35, -0.7066761, 0.02467767, 0.02467767, 0.5882353, 0.9090911, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -8.358102, -8.038095, 1.204594, 1.424593, 8.22, 8.22, -8.358102, -8.038095, 1.204594, 1.424593, 8.22, 8.22, 0, 1, -8.358102, -8.038095, 1.204594, 1.424593, 8.35, 8.35, -8.358102, -8.038095, 1.204594, 1.424593, 8.35, 8.35, 1, 1, -8.358102, -8.038095, 1.204594, 1.424593, 8.48, 8.48, -8.358102, -8.038095, 1.204594, 1.424593, 8.48, 8.48
box4_Fairever(Clone) stack 44, Rack_1_0_0, Shelf_1, -8.188102, 1.369594, 8.35, -0.7069991, -0.01234072, -0.01234072, 0.5882353, 0.9090912, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -8.358102, -8.038095, 1.369594, 1.589593, 8.22, 8.22, -8.358102, -8.038095, 1.369594, 1.589593, 8.22, 8.22, 0, 1, -8.358102, -8.038095, 1.369594, 1.589593, 8.35, 8.35, -8.358102, -8.038095, 1.369594, 1.589593, 8.35, 8.35, 1, 1, -8.358102, -8.038095, 1.369594, 1.589593, 8.48, 8.48, -8.358102, -8.038095, 1.369594, 1.589593, 8.48, 8.48
box4_Fairever(Clone) stack 44, Rack_1_0_0, Shelf_1, -8.188102, 1.534593, 8.35, -0.7061377, 0.03700712, 0.03700712, 0.5882353, 0.9090912, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -8.358102, -8.038095, 1.534593, 1.754593, 8.22, 8.22, -8.358102, -8.038095, 1.534593, 1.754593, 8.22, 8.22, 0, 1, -8.358102, -8.038095, 1.534593, 1.754593, 8.35, 8.35, -8.358102, -8.038095, 1.534593, 1.754593, 8.35, 8.35, 1, 1, -8.358102, -8.038095, 1.534593, 1.754593, 8.48, 8.48, -8.358102, -8.038095, 1.534593, 1.754593, 8.48, 8.48
box_8_lizol(Clone) stack 45, Rack_1_0_0, Shelf_1, -7.813509, 1.204594, 8.35, -0.7061377, -0.03700712, -0.03700712, 0.5063294, 0.8510639, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -8.011008, -7.631009, 1.204594, 1.424593, 8.205, 8.205, -8.011008, -7.631009, 1.204594, 1.424593, 8.205, 8.205, 0, 1, -8.011008, -7.631009, 1.204594, 1.424593, 8.35, 8.35, -8.011008, -7.631009, 1.204594, 1.424593, 8.35, 8.35, 1, 1, -8.011008, -7.631009, 1.204594, 1.424593, 8.495001, 8.495001, -8.011008, -7.631009, 1.204594, 1.424593, 8.495001, 8.495001
box_8_lizol(Clone) stack 45, Rack_1_0_0, Shelf_1, -7.813509, 1.380844, 8.35, -0.7064338, 0.03084356, 0.03084356, 0.5063294, 0.8510638, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -8.011008, -7.631009, 1.380844, 1.600843, 8.205, 8.205, -8.011008, -7.631009, 1.380844, 1.600843, 8.205, 8.205, 0, 1, -8.011008, -7.631009, 1.380844, 1.600843, 8.35, 8.35, -8.011008, -7.631009, 1.380844, 1.600843, 8.35, 8.35, 1, 1, -8.011008, -7.631009, 1.380844, 1.600843, 8.495001, 8.495001, -8.011008, -7.631009, 1.380844, 1.600843, 8.495001, 8.495001
box_8_lizol(Clone) stack 45, Rack_1_0_0, Shelf_1, -7.813509, 1.557094, 8.35, -0.7064338, -0.03084356, -0.03084356, 0.5063294, 0.8510638, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -8.011008, -7.631009, 1.557094, 1.777093, 8.205, 8.205, -8.011008, -7.631009, 1.557094, 1.777093, 8.205, 8.205, 0, 1, -8.011008, -7.631009, 1.557094, 1.777093, 8.35, 8.35, -8.011008, -7.631009, 1.557094, 1.777093, 8.35, 8.35, 1, 1, -8.011008, -7.631009, 1.557094, 1.777093, 8.495001, 8.495001, -8.011008, -7.631009, 1.557094, 1.777093, 8.495001, 8.495001
box4_Fairever(Clone) stack 46, Rack_1_0_0, Shelf_1, -7.43298, 1.204594, 8.35, -0.7064338, -0.03084356, -0.03084356, 0.5882354, 0.9090912, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.60298, -7.26298, 1.204594, 1.424593, 8.22, 8.22, -7.60298, -7.26298, 1.204594, 1.424593, 8.22, 8.22, 0, 1, -7.60298, -7.26298, 1.204594, 1.424593, 8.35, 8.35, -7.60298, -7.26298, 1.204594, 1.424593, 8.35, 8.35, 1, 1, -7.60298, -7.26298, 1.204594, 1.424593, 8.48, 8.48, -7.60298, -7.26298, 1.204594, 1.424593, 8.48, 8.48
box4_Fairever(Clone) stack 46, Rack_1_0_0, Shelf_1, -7.43298, 1.369594, 8.35, -0.7061377, -0.03700712, -0.03700712, 0.5882353, 0.9090912, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.60298, -7.26298, 1.369594, 1.589593, 8.22, 8.22, -7.60298, -7.26298, 1.369594, 1.589593, 8.22, 8.22, 0, 1, -7.60298, -7.26298, 1.369594, 1.589593, 8.35, 8.35, -7.60298, -7.26298, 1.369594, 1.589593, 8.35, 8.35, 1, 1, -7.60298, -7.26298, 1.369594, 1.589593, 8.48, 8.48, -7.60298, -7.26298, 1.369594, 1.589593, 8.48, 8.48
box4_Fairever(Clone) stack 46, Rack_1_0_0, Shelf_1, -7.43298, 1.534593, 8.35, -0.7061377, -0.03700712, -0.03700712, 0.5882353, 0.9090912, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.60298, -7.26298, 1.534593, 1.754593, 8.22, 8.22, -7.60298, -7.26298, 1.534593, 1.754593, 8.22, 8.22, 0, 1, -7.60298, -7.26298, 1.534593, 1.754593, 8.35, 8.35, -7.60298, -7.26298, 1.534593, 1.754593, 8.35, 8.35, 1, 1, -7.60298, -7.26298, 1.534593, 1.754593, 8.48, 8.48, -7.60298, -7.26298, 1.534593, 1.754593, 8.48, 8.48
box4_Fairever(Clone) stack 46, Rack_1_0_0, Shelf_1, -7.43298, 1.699593, 8.35, -0.7064338, -0.03084356, -0.03084356, 0.5882354, 0.9090912, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.60298, -7.26298, 1.699593, 1.919593, 8.22, 8.22, -7.60298, -7.26298, 1.699593, 1.919593, 8.22, 8.22, 0, 1, -7.60298, -7.26298, 1.699593, 1.919593, 8.35, 8.35, -7.60298, -7.26298, 1.699593, 1.919593, 8.35, 8.35, 1, 1, -7.60298, -7.26298, 1.699593, 1.919593, 8.48, 8.48, -7.60298, -7.26298, 1.699593, 1.919593, 8.48, 8.48
box4_Fairever(Clone) stack 46, Rack_1_0_0, Shelf_1, -7.43298, 1.864593, 8.35, -0.7070799, 0.006170593, 0.006170593, 0.5882353, 0.9090912, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.60298, -7.26298, 1.864593, 2.084593, 8.22, 8.22, -7.60298, -7.26298, 1.864593, 2.084593, 8.22, 8.22, 0, 1, -7.60298, -7.26298, 1.864593, 2.084593, 8.35, 8.35, -7.60298, -7.26298, 1.864593, 2.084593, 8.35, 8.35, 1, 1, -7.60298, -7.26298, 1.864593, 2.084593, 8.48, 8.48, -7.60298, -7.26298, 1.864593, 2.084593, 8.48, 8.48
box_6_melody(Clone) stack 47, Rack_1_0_0, Shelf_1, -7.047283, 1.204594, 8.35, -0.7068645, 0.0185099, 0.0185099, 0.5194808, 0.8000002, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.239783, -6.859783, 1.204594, 1.444593, 8.200001, 8.200001, -7.239783, -6.859783, 1.204594, 1.444593, 8.200001, 8.200001, 0, 1, -7.239783, -6.859783, 1.204594, 1.444593, 8.35, 8.35, -7.239783, -6.859783, 1.204594, 1.444593, 8.35, 8.35, 1, 1, -7.239783, -6.859783, 1.204594, 1.444593, 8.5, 8.5, -7.239783, -6.859783, 1.204594, 1.444593, 8.5, 8.5
box_6_melody(Clone) stack 47, Rack_1_0_0, Shelf_1, -7.047283, 1.392094, 8.35, -0.7061377, 0.03700712, 0.03700712, 0.5194808, 0.8000003, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.239783, -6.859783, 1.392094, 1.632093, 8.200001, 8.200001, -7.239783, -6.859783, 1.392094, 1.632093, 8.200001, 8.200001, 0, 1, -7.239783, -6.859783, 1.392094, 1.632093, 8.35, 8.35, -7.239783, -6.859783, 1.392094, 1.632093, 8.35, 8.35, 1, 1, -7.239783, -6.859783, 1.392094, 1.632093, 8.5, 8.5, -7.239783, -6.859783, 1.392094, 1.632093, 8.5, 8.5
Shelf_2, Rack_1_0_0, Shelf_2, -7.45, 2.389187, 8.35, 0, 0, 0, 100, 100, 100, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -8.450001, -6.459955, 2.389187, 3.359186, 8.05, 8.05, -8.450001, -6.459955, 2.389187, 3.539186, 8.05, 8.05, 0, 1, -8.450001, -6.459955, 2.389187, 3.429186, 8.35, 8.35, -8.450001, -6.459955, 2.389187, 3.539186, 8.35, 8.35, 1, 1, -8.450001, -6.459955, 2.389187, 3.499186, 8.650001, 8.650001, -8.450001, -6.459955, 2.389187, 3.539186, 8.650001, 8.650001
box_1_Parle-G-GOLD(Clone) stack 48, Rack_1_0_0, Shelf_2, -8.174085, 2.389187, 8.35, -0.7071068, 0, 0, 0.5263161, 0.8695654, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -8.364084, -8.004076, 2.389187, 2.609187, 8.23, 8.23, -8.364084, -8.004076, 2.389187, 2.609187, 8.23, 8.23, 0, 1, -8.364084, -8.004076, 2.389187, 2.609187, 8.35, 8.35, -8.364084, -8.004076, 2.389187, 2.609187, 8.35, 8.35, 1, 1, -8.364084, -8.004076, 2.389187, 2.609187, 8.47, 8.47, -8.364084, -8.004076, 2.389187, 2.609187, 8.47, 8.47
box_8_lizol(Clone) stack 49, Rack_1_0_0, Shelf_2, -7.790464, 2.389187, 8.35, -0.7064338, 0.03084356, 0.03084356, 0.5063294, 0.8510638, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.987964, -7.607964, 2.389187, 2.609187, 8.205, 8.205, -7.987964, -7.607964, 2.389187, 2.609187, 8.205, 8.205, 0, 1, -7.987964, -7.607964, 2.389187, 2.609187, 8.35, 8.35, -7.987964, -7.607964, 2.389187, 2.609187, 8.35, 8.35, 1, 1, -7.987964, -7.607964, 2.389187, 2.609187, 8.495001, 8.495001, -7.987964, -7.607964, 2.389187, 2.609187, 8.495001, 8.495001
box_7_litchi(Clone) stack 50, Rack_1_0_0, Shelf_2, -7.400298, 2.389187, 8.35, -0.7069991, 0.01234072, 0.01234072, 0.7142857, 0.7142857, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.540298, -7.260298, 2.389187, 2.669187, 8.21, 8.21, -7.540298, -7.260298, 2.389187, 2.669187, 8.21, 8.21, 0, 1, -7.540298, -7.260298, 2.389187, 2.669187, 8.35, 8.35, -7.540298, -7.260298, 2.389187, 2.669187, 8.35, 8.35, 1, 1, -7.540298, -7.260298, 2.389187, 2.669187, 8.490001, 8.490001, -7.540298, -7.260298, 2.389187, 2.669187, 8.490001, 8.490001
box_7_litchi(Clone) stack 50, Rack_1_0_0, Shelf_2, -7.400298, 2.599187, 8.35, -0.7070799, 0.006170593, 0.006170593, 0.7142857, 0.7142858, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.540298, -7.260298, 2.599187, 2.879187, 8.21, 8.21, -7.540298, -7.260298, 2.599187, 2.879187, 8.21, 8.21, 0, 1, -7.540298, -7.260298, 2.599187, 2.879187, 8.35, 8.35, -7.540298, -7.260298, 2.599187, 2.879187, 8.35, 8.35, 1, 1, -7.540298, -7.260298, 2.599187, 2.879187, 8.490001, 8.490001, -7.540298, -7.260298, 2.599187, 2.879187, 8.490001, 8.490001
box_7_litchi(Clone) stack 50, Rack_1_0_0, Shelf_2, -7.400298, 2.809187, 8.35, -0.7068645, 0.0185099, 0.0185099, 0.7142857, 0.7142857, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.540298, -7.260298, 2.809187, 3.089187, 8.21, 8.21, -7.540298, -7.260298, 2.809187, 3.089187, 8.21, 8.21, 0, 1, -7.540298, -7.260298, 2.809187, 3.089187, 8.35, 8.35, -7.540298, -7.260298, 2.809187, 3.089187, 8.35, 8.35, 1, 1, -7.540298, -7.260298, 2.809187, 3.089187, 8.490001, 8.490001, -7.540298, -7.260298, 2.809187, 3.089187, 8.490001, 8.490001
box_7_litchi(Clone) stack 50, Rack_1_0_0, Shelf_2, -7.400298, 3.019187, 8.35, -0.7069991, 0.01234072, 0.01234072, 0.7142857, 0.7142857, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.540298, -7.260298, 3.019187, 3.299187, 8.21, 8.21, -7.540298, -7.260298, 3.019187, 3.299187, 8.21, 8.21, 0, 1, -7.540298, -7.260298, 3.019187, 3.299187, 8.35, 8.35, -7.540298, -7.260298, 3.019187, 3.299187, 8.35, 8.35, 1, 1, -7.540298, -7.260298, 3.019187, 3.299187, 8.490001, 8.490001, -7.540298, -7.260298, 3.019187, 3.299187, 8.490001, 8.490001
box_8_lizol(Clone) stack 51, Rack_1_0_0, Shelf_2, -7.009696, 2.389187, 8.35, -0.7057879, -0.04316784, -0.04316784, 0.5063294, 0.8510638, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.207196, -6.827197, 2.389187, 2.609187, 8.205, 8.205, -7.207196, -6.827197, 2.389187, 2.609187, 8.205, 8.205, 0, 1, -7.207196, -6.827197, 2.389187, 2.609187, 8.35, 8.35, -7.207196, -6.827197, 2.389187, 2.609187, 8.35, 8.35, 1, 1, -7.207196, -6.827197, 2.389187, 2.609187, 8.495001, 8.495001, -7.207196, -6.827197, 2.389187, 2.609187, 8.495001, 8.495001
box_8_lizol(Clone) stack 51, Rack_1_0_0, Shelf_2, -7.009696, 2.565437, 8.35, -0.7070799, 0.006170593, 0.006170593, 0.5063294, 0.8510638, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.207196, -6.827197, 2.565437, 2.785437, 8.205, 8.205, -7.207196, -6.827197, 2.565437, 2.785437, 8.205, 8.205, 0, 1, -7.207196, -6.827197, 2.565437, 2.785437, 8.35, 8.35, -7.207196, -6.827197, 2.565437, 2.785437, 8.35, 8.35, 1, 1, -7.207196, -6.827197, 2.565437, 2.785437, 8.495001, 8.495001, -7.207196, -6.827197, 2.565437, 2.785437, 8.495001, 8.495001
box_8_lizol(Clone) stack 51, Rack_1_0_0, Shelf_2, -7.009696, 2.741687, 8.35, -0.7066761, 0.02467767, 0.02467767, 0.5063293, 0.8510638, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -7.207196, -6.827197, 2.741687, 2.961687, 8.205, 8.205, -7.207196, -6.827197, 2.741687, 2.961687, 8.205, 8.205, 0, 1, -7.207196, -6.827197, 2.741687, 2.961687, 8.35, 8.35, -7.207196, -6.827197, 2.741687, 2.961687, 8.35, 8.35, 1, 1, -7.207196, -6.827197, 2.741687, 2.961687, 8.495001, 8.495001, -7.207196, -6.827197, 2.741687, 2.961687, 8.495001, 8.495001
Shelf_0, Rack_1_0_1, Shelf_0, -9.6, 0.02, 8.35, 0, 0, 0, 100, 100, 100, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -10.6, -8.609955, 0.04, 1.169999, 8.05, 8.05, -10.6, -8.609955, 0.02, 1.169999, 8.05, 8.05, 0, 1, -10.6, -8.609955, 0.02, 1.169999, 8.35, 8.35, -10.6, -8.609955, 0.02, 1.169999, 8.35, 8.35, 1, 1, -10.6, -8.609955, 0.02, 1.169999, 8.650001, 8.650001, -10.6, -8.609955, 0.02, 1.169999, 8.650001, 8.650001
box_2_Parle-G(Clone) stack 52, Rack_1_0_1, Shelf_0, -10.3728, 0.02, 8.35, -0.7064338, 0.03084356, 0.03084356, 0.5263162, 0.5882354, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -10.5628, -10.20279, 0.02, 0.34, 8.235001, 8.235001, -10.5628, -10.20279, 0.02, 0.34, 8.235001, 8.235001, 0, 1, -10.5628, -10.20279, 0.02, 0.34, 8.35, 8.35, -10.5628, -10.20279, 0.02, 0.34, 8.35, 8.35, 1, 1, -10.5628, -10.20279, 0.02, 0.34, 8.465, 8.465, -10.5628, -10.20279, 0.02, 0.34, 8.465, 8.465
box_2_Parle-G(Clone) stack 52, Rack_1_0_1, Shelf_0, -10.3728, 0.275, 8.35, -0.7070799, 0.006170593, 0.006170593, 0.5263161, 0.5882354, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -10.5628, -10.20279, 0.275, 0.595, 8.235001, 8.235001, -10.5628, -10.20279, 0.275, 0.595, 8.235001, 8.235001, 0, 1, -10.5628, -10.20279, 0.275, 0.595, 8.35, 8.35, -10.5628, -10.20279, 0.275, 0.595, 8.35, 8.35, 1, 1, -10.5628, -10.20279, 0.275, 0.595, 8.465, 8.465, -10.5628, -10.20279, 0.275, 0.595, 8.465, 8.465
box_2_Parle-G(Clone) stack 52, Rack_1_0_1, Shelf_0, -10.3728, 0.53, 8.35, -0.7068645, 0.0185099, 0.0185099, 0.526316, 0.5882353, 0.75, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -10.5628, -10.20279, 0.53, 0.8699996, 8.235001, 8.235001, -10.5628, -10.20279, 0.53, 0.8699996, 8.235001, 8.235001, 0, 1, -10.5628, -10.20279, 0.53, 0.8699996, 8.35, 8.35, -10.5628, -10.20279, 0.53, 0.8699996, 8.35, 8.35, 1, 1, -10.5628, -10.20279, 0.53, 0.8699996, 8.465, 8.465, -10.5628, -10.20279, 0.53, 0.8699996, 8.465, 8.465
box_6_melody(Clone) stack 53, Rack_1_0_1, Shelf_0, -10.00214, 0.02, 8.35, -0.7069991, -0.01234072, -0.01234072, 0.5194808, 0.8000003, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -10.19464, -9.814631, 0.02, 0.26, 8.200001, 8.200001, -10.19464, -9.814631, 0.02, 0.26, 8.200001, 8.200001, 0, 1, -10.19464, -9.814631, 0.02, 0.26, 8.35, 8.35, -10.19464, -9.814631, 0.02, 0.26, 8.35, 8.35, 1, 1, -10.19464, -9.814631, 0.02, 0.26, 8.5, 8.5, -10.19464, -9.814631, 0.02, 0.26, 8.5, 8.5
box_6_melody(Clone) stack 53, Rack_1_0_1, Shelf_0, -10.00214, 0.2074999, 8.35, -0.7066761, -0.02467767, -0.02467767, 0.5194808, 0.8000002, 0.7500001, -8.099999, 1.7, 0.64, 0, 0, 0, -1, 1, -10.19464, -9.814631, 0.2074999, 0.4475, 8.200001, 8.200001, -10.19464, -9.814631, 0.2074999, 0.4475, 8.200001, 8.200001, 0, 1, -10.19464, -9.814631, 0.2074999, 0.4475, 8.35, 8.35, -10.19464, -9.814631, 0.2074999, 0.4475, 8.35, 8.35, 1, 1, -10.19464, -9.814631, 0.2074999, 0.4475, 8.5, 8.5, -10.19464, -9.814631, 0.2074999, 0.4475, 8.5, 8.5
